Gene = osp
Position 611: 8.962725852363416e-10
Position 646: 7.092382435193845e-10
Position 3384: 4.3684731792039603e-10
Position 5978: 4.2743918990245735e-10
Position 14929: 3.9988014384634753e-10
Position 649: 3.890521183061899e-10
Position 7030: 2.5650518929313023e-10
Position 5412: 2.2415884876999383e-10
Position 14969: 2.0578305039184874e-10
Position 13065: 1.9790226037846873e-10
Position 7581: 1.909391590915298e-10
Position 5576: 1.3603414210785894e-10
Position 6006: 1.294277794461809e-10
Position 5987: 1.2288312712086096e-10
Position 5795: 1.1621221758078849e-10
Position 10997: 9.979625763114626e-11
Position 7667: 8.548515155877813e-11
Position 546: 8.508189321208555e-11
Position 6699: 8.484929950605303e-11
Position 8756: 7.500061432609894e-11
Position 6943: 5.243961887102598e-11
Position 7079: 4.5044502857127854e-11
Position 5459: 4.351569735705274e-11
Position 12845: 4.34569562811825e-11
Position 7846: 3.61046273988178e-11
Position 575: 3.448676318563739e-11
Position 5283: 3.265795649169944e-11
Position 12046: 2.906401522697858e-11
Position 2108: 2.7664226902472952e-11
Position 6993: 2.762133667215972e-11
Position 4272: 2.720646411184178e-11
Position 449: 2.7150923783592066e-11
Position 4706: 2.011955821914253e-11
Position 2320: 1.84319380910995e-11
Position 3685: 1.7131387423911645e-11
Position 7102: 1.701387177564491e-11
Position 1487: 1.640611395302524e-11
Position 7429: 1.5569460911035058e-11
Position 7870: 1.540556707908842e-11
Position 294: 1.4613127873753176e-11
Position 3851: 1.243003964053954e-11
Position 2811: 8.715525194399698e-12
Position 428: 7.1490822995873195e-12
Position 3728: 6.216978635157736e-12
Position 3914: 6.174134413031757e-12
Position 3896: 6.1349231992689574e-12
Position 1660: 6.085196984311681e-12
Position 1578: 5.251632962801187e-12
Position 388: 4.3270684823563155e-12
Position 11755: 3.1586571995930944e-12
Position 1278: 2.9880216356045287e-12
Position 391: 2.2480299407231715e-12
Position 399: 2.190476967462097e-12
Position 1004: 1.8487743249502788e-12
Position 5435: 1.7004474233051702e-12
Position 10064: 1.6977822232302517e-12
Position 9803: 1.6944189750616177e-12
Position 11007: 1.5067648889716536e-12
Position 746: 1.4454761214357375e-12
Position 1131: 1.3743051850239547e-12
Position 508: 1.2737330887967755e-12
Position 9995: 1.1404536761398451e-12
Position 1326: 9.857102250198622e-13
Position 4631: 9.392958778509037e-13
Position 4046: 7.907395610869133e-13
Position 2589: 7.0715863027928e-13
Position 5499: 6.788848203896666e-13
Position 5310: 6.689830837327231e-13
Position 4900: 6.403236583200855e-13
Position 1679: 5.849260084782213e-13
Position 4667: 5.807375278895078e-13
Position 467: 5.361964375686228e-13
Position 156: 5.35053479808008e-13
Position 4275: 5.047493554833001e-13
Position 841: 4.568607339133684e-13
Position 1531: 3.8872383021799926e-13
Position 299: 3.8468056630026534e-13
Position 1070: 3.5807341291413083e-13
Position 417: 3.50462277339055e-13
Position 2326: 3.500920429992865e-13
Position 4316: 3.348169999442487e-13
Position 1767: 3.275667177023812e-13
Position 1676: 3.223738397264282e-13
Position 3757: 3.182337034744179e-13
Position 2051: 2.44334804128431e-13
Position 4225: 2.4291221797568497e-13
Position 4869: 2.323244651409017e-13
Position 2149: 2.2675998010736636e-13
Position 2017: 2.1096455774162172e-13
Position 926: 2.0915321166937302e-13
Position 4366: 1.9185606505378734e-13
Position 533: 1.6116913704773033e-13
Position 1558: 1.5874529919461014e-13
Position 437: 1.0696667472676154e-13
Position 835: 1.0428076451811713e-13
Position 953: 7.146190143272057e-14
Position 929: 6.743888491462602e-14
Position 135: 5.379757539374863e-14
Position 808: 5.060162517242026e-14
Position 4849: 3.802669135382666e-14
Position 401: 3.798837654182425e-14
Position 784: 3.2467688323119546e-14
Position 657: 3.2027440801509006e-14
Position 873: 2.3702606182064336e-14
Position 433: 2.2096990296733773e-14
Position 1723: 4.227981218685635e-15
Position 921: 3.398808519587398e-15
Position 308: 2.1957509739652413e-15
Position 219: 2.183023818240257e-15
Position 184: 1.9778506737464005e-15
Position 315: 1.8757380356324857e-15
Position 814: 1.2388234362219188e-15
Position 1520: 7.800167685897128e-16
Position 168: 6.820240869255172e-16
Position 3823: 5.274802991988637e-16
Position 3811: 4.2355280917025484e-16
Position 124: 1.141889682878313e-16
Position 165: 8.609217035254226e-17
Position 1566: 2.8562781347280883e-18
