Gene = Kr-h2
Position 310: 0.0008262554062007622
Position 2061: 0.000683734951703644
Position 2551: 0.0005892118996494199
Position 1813: 0.00048314604007738244
Position 2563: 0.0004376909313548184
Position 2109: 0.00037807198323178544
Position 1836: 0.0003054015421093395
Position 1054: 0.0002847869335306623
Position 2538: 0.00024968591137045684
Position 1197: 0.0002286769635081658
Position 1352: 0.00015402217839351429
Position 1136: 0.00015140040814287244
Position 759: 0.0001509119198952728
Position 1148: 0.00014813823888218118
Position 1594: 0.00014626526971321698
Position 1443: 0.0001337674403217227
Position 1537: 0.00012231128370188238
Position 2643: 0.00010492460891522117
Position 1510: 9.579771792508393e-05
Position 1603: 7.854787739647941e-05
Position 168: 7.30896099016614e-05
Position 1205: 7.284011221153054e-05
Position 2699: 5.832989378035553e-05
Position 1768: 5.669196609756383e-05
Position 2445: 4.979645165850334e-05
Position 1665: 4.889939743972554e-05
Position 326: 4.612159799046444e-05
Position 1378: 4.527897377468777e-05
Position 59: 4.325571924017133e-05
Position 152: 3.31048036453302e-05
Position 948: 2.793262964703558e-05
Position 1119: 2.5785966333697825e-05
Position 1764: 2.321046002382369e-05
Position 2522: 2.1533508030479425e-05
Position 2400: 1.9849105990745798e-05
Position 2937: 1.553755140827443e-05
Position 994: 1.553304515735419e-05
Position 1304: 1.4684657792401768e-05
Position 410: 1.4672006699216692e-05
Position 395: 1.3177029510052089e-05
Position 1222: 1.162344870410121e-05
Position 2661: 9.774830800052636e-06
Position 1955: 8.77491718874802e-06
Position 2127: 8.292246111317177e-06
Position 722: 8.203862092123707e-06
Position 750: 6.369518117871603e-06
Position 2485: 5.83255978788937e-06
Position 1815: 4.680987019086872e-06
Position 2868: 4.348564154980307e-06
Position 2917: 3.799357915676464e-06
Position 489: 2.778818809030781e-06
Position 2629: 2.6524303545779395e-06
Position 2620: 2.2632832121383337e-06
Position 2942: 1.9557149978628554e-06
Position 2947: 1.806282020468952e-06
Position 2566: 1.6975074107722376e-06
Position 2908: 1.1399083951754092e-06
Position 2925: 8.539699528621843e-07
Position 2760: 7.432386694163587e-07
Position 1755: 5.348233368114616e-07
Position 2966: 5.019507720871138e-07
Position 1984: 2.3131521595298689e-07
Position 502: 2.107296982909343e-07
Position 446: 9.036322025233075e-08
Position 801: 3.325789287434645e-08
Position 233: 2.8692781099691427e-09
Position 129: 2.490489746144509e-09
Position 191: 2.2164754866078156e-09
Position 195: 1.6322827417222795e-09
Position 223: 1.4705396514785962e-09
Position 2364: 1.8265789566818037e-10
Position 2346: 1.1392421789741359e-10
Position 96: 5.922551649232026e-12
Position 197: 6.142328975248971e-14
Position 202: 3.692611588682089e-14
