Gene = DIP2
Position 3828: 0.0018618116578411666
Position 1029: 0.0018087594299359923
Position 3476: 0.0017392397494768513
Position 4895: 0.0017075728864365536
Position 625: 0.0013023525599464186
Position 1294: 0.001246817410714647
Position 3563: 0.0012376406906900903
Position 6713: 0.0011117634486969852
Position 1020: 0.0010610444650764976
Position 4248: 0.0010327402199051144
Position 913: 0.0009514685733612386
Position 4073: 0.0009049005674644857
Position 4829: 0.0008630730108661329
Position 40: 0.0008217311099758405
Position 1015: 0.0008125750167693714
Position 2187: 0.0007829301581681554
Position 627: 0.0007794954791082184
Position 5874: 0.0007719602856985577
Position 7262: 0.0007524869330822148
Position 6115: 0.0006687911070253334
Position 140: 0.0006666038811391428
Position 3428: 0.0006326360132564425
Position 2185: 0.0006130605036994296
Position 3510: 0.0005835143548407767
Position 5631: 0.0005647406162491388
Position 2423: 0.0005536926946980872
Position 1821: 0.0005318760595755988
Position 3761: 0.0005099351524359583
Position 3570: 0.0004606862603086564
Position 3814: 0.00043520728269995845
Position 1967: 0.00040665318496996056
Position 2358: 0.0003889521764402162
Position 7475: 0.00037529181258249156
Position 3810: 0.0003513152121628984
Position 3186: 0.00034866370686172
Position 1868: 0.00034720309881745306
Position 1165: 0.00032984648474067583
Position 394: 0.00032855647374226176
Position 7265: 0.00031463843059151503
Position 596: 0.0003049843255448971
Position 5412: 0.00023119777862141305
Position 1363: 0.00020303529248333923
Position 3405: 0.00018185614708602418
Position 906: 0.00017743283579797525
Position 7597: 0.00017716530628806836
Position 265: 0.00016568020335477166
Position 829: 0.0001632772782174583
Position 247: 0.00013817248429499142
Position 1243: 0.00013053791335191676
Position 23: 0.00012774652309317417
Position 5430: 0.00012253487671634589
Position 241: 0.00011421885087761625
Position 2351: 0.00011135757686179885
Position 1310: 0.00010619396127056317
Position 5: 9.722598315868332e-05
Position 7487: 9.320795361151509e-05
Position 990: 9.048196752408951e-05
Position 5799: 8.864344296324822e-05
Position 148: 7.9601362736108e-05
Position 7497: 6.704887851350614e-05
Position 215: 6.3654175774492e-05
Position 223: 5.090800504026725e-05
Position 171: 4.863141846760507e-05
Position 3139: 4.501773465321616e-05
Position 504: 4.443666168156821e-05
Position 1210: 4.394478237783413e-05
Position 450: 4.3776626718828996e-05
Position 359: 4.025206074921895e-05
Position 71: 3.963621816658479e-05
Position 552: 3.93234392984337e-05
Position 81: 3.894703567448319e-05
Position 631: 3.7790475879261875e-05
Position 7427: 3.352006700064102e-05
Position 441: 2.8083039940716982e-05
Position 996: 2.6821052689549236e-05
Position 636: 2.4855418876632146e-05
Position 872: 2.431909111369382e-05
Position 123: 2.411132088590926e-05
Position 94: 2.366410786630552e-05
Position 7232: 2.0662556892634833e-05
Position 58: 1.8730150465777592e-05
Position 7506: 1.7028874389215452e-05
Position 887: 1.1581135812878879e-05
Position 753: 9.168860354030141e-06
Position 496: 7.999764317086254e-06
Position 939: 6.2412795030672635e-06
Position 890: 5.827908975555952e-06
Position 850: 5.180987813967614e-06
Position 6025: 4.98628121170555e-06
Position 3182: 4.5589124980903665e-06
Position 229: 3.3551546892420104e-06
Position 629: 3.078959396224717e-06
Position 444: 2.713225551020863e-06
Position 466: 2.47893232161982e-06
Position 129: 2.404169960620053e-06
Position 463: 2.2080273703602273e-06
Position 639: 2.0648120274022037e-06
Position 669: 1.9053712343411665e-06
Position 478: 1.1119503861575686e-06
Position 6923: 9.611905778256405e-07
Position 6828: 8.778210341793924e-07
Position 160: 7.746517999989443e-07
Position 634: 7.431894062434575e-07
Position 239: 7.020519311395644e-07
Position 102: 6.471748706946606e-07
Position 245: 6.184810927956408e-07
Position 499: 5.151891963797961e-07
Position 557: 4.755810767217894e-07
Position 641: 4.0778499209196006e-07
Position 231: 3.688972855876329e-07
Position 6751: 1.8126159994335155e-07
Position 6837: 1.7974384442984623e-07
Position 6819: 1.7308168730170108e-07
Position 487: 1.6485468334795726e-07
Position 1319: 6.88901539476229e-08
Position 5420: 4.036926883532486e-08
Position 2139: 2.4412777283636887e-08
Position 858: 1.6412214851683597e-09
Position 104: 1.148232954864364e-09
Position 805: 4.808575789310846e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7340: 0.9929207069982637
Position 3317: 0.9908426505544164
Position 5310: 0.9260730302883086
Position 2238: 0.8842055326109476
Position 6628: 0.8799025086723864
Position 7134: 0.8670730915304222
Position 752: 0.7620792516520589
Position 3910: 0.6767575296780184
Position 2049: 0.6163296215689867
Position 5903: 0.6001259686632808
Position 897: 0.5766573459023205
Position 5490: 0.5418297243510534
Position 1360: 0.5348356183526239
Position 4958: 0.49355854337755256
Position 1821: 0.4494232727081418
Position 5178: 0.35045914804677836
Position 5009: 0.31905514525523887
Position 2842: 0.3001521372610076
Position 6192: 0.20905509865985264
Position 5194: 0.1439831074932694
Position 2927: 0.13826701071569775
Position 2862: 0.11841624058844775
Position 2972: 0.11615290938761197
Position 5472: 0.11445967353320056
Position 2905: 0.06677275579725184
Position 5645: 0.06565915670537707
Position 2261: 0.0595843321473898
Position 2988: 0.05633898780258463
Position 450: 0.056030101759859806
Position 6205: 0.05519830906953084
Position 651: 0.052824430353392716
Position 1363: 0.052075002943650896
Position 2916: 0.04916303165564161
Position 7690: 0.04386921348874071
Position 958: 0.041965120694306884
Position 7595: 0.041547779741424186
Position 1052: 0.03480170663598541
Position 5779: 0.031347946562100125
Position 2957: 0.028538333057767578
Position 4983: 0.02621025133862252
Position 5297: 0.025483351502886255
Position 5021: 0.025273996388950414
Position 3007: 0.02378528532269454
Position 3047: 0.023604760227298485
Position 1085: 0.01958588603410418
Position 6439: 0.01788659881557827
Position 1635: 0.017548811959101043
Position 2493: 0.015457233289106996
Position 5051: 0.01008785280343448
Position 2398: 0.008479651786619446
Position 2059: 0.00847952047023174
Position 1163: 0.00782477989308989
Position 2868: 0.0075537435776687895
Position 1638: 0.0072464269675028056
Position 1896: 0.006922193665164745
Position 3136: 0.006903487414910858
Position 5699: 0.006794953298860487
Position 493: 0.006757960358593358
Position 1396: 0.006556419170339508
Position 3074: 0.0060136196956703195
Position 1118: 0.005921577123473308
Position 1839: 0.005278358358080329
Position 3650: 0.004635280128231026
Position 469: 0.004476419748598219
Position 2684: 0.003965784701541578
Position 1463: 0.0035125944925672573
Position 4251: 0.0031571194023667366
Position 2018: 0.0029639451387638255
Position 2544: 0.002931429372373993
Position 5623: 0.0028868806763879496
Position 3710: 0.002871020070931635
Position 1978: 0.0028346436782960734
Position 499: 0.002706980882421824
Position 4338: 0.0026348806933977073
Position 5718: 0.0025358768219903285
Position 1089: 0.002496214609776819
Position 5284: 0.0024876127579089055
Position 2190: 0.002281305204978401
Position 7545: 0.002228764656513279
Position 7163: 0.0021289948520539495
Position 1421: 0.0019489486265070327
Position 3118: 0.001944307874118223
Position 3107: 0.0018719753084708965
Position 2716: 0.0018708258978477501
Position 1220: 0.0018555737724061504
Position 7359: 0.0017999153638306536
Position 310: 0.0017471099720927157
Position 1588: 0.0017092511034289873
Position 5915: 0.0016099671202333655
Position 4167: 0.0014954034959830326
Position 596: 0.001375458014941685
Position 1997: 0.0013208883275558207
Position 4072: 0.0012488155591505443
Position 3753: 0.0011881042588675343
Position 1310: 0.0011394361606815097
Position 2453: 0.0011177604137579955
Position 7669: 0.0011152246109048427
Position 3338: 0.0011014351103084197
Position 2472: 0.001054593910231865
Position 123: 0.0010251697259747086
Position 3059: 0.001010241835322145
Position 766: 0.0008678317074032642
Position 3691: 0.0008554769222651213
Position 1927: 0.0007886174312320404
Position 582: 0.0007757463384346222
Position 1542: 0.0007577930693214354
Position 1313: 0.0007506346032180287
Position 1386: 0.0007440036417150149
Position 1243: 0.0006099347767163471
Position 3848: 0.00048193237443268524
Position 1229: 0.0004433489524397212
Position 1440: 0.0004414748699915548
Position 669: 0.00042901928908178867
Position 2602: 0.00042877041175169034
Position 1877: 0.00039589970043278795
Position 7663: 0.00038334334040031364
Position 3568: 0.00034491628227662695
Position 1268: 0.0003247484939263103
Position 5027: 0.00031526213526925025
Position 2185: 0.00031283981966539744
Position 727: 0.0002865847724785575
Position 7702: 0.0002787817200230078
Position 5351: 0.00027176053721738013
Position 1539: 0.0002256077469452261
Position 1683: 0.00022199760737158167
Position 3810: 0.00021688908632248714
Position 906: 0.00015404944316177118
Position 259: 0.0001193571255744062
Position 623: 0.00011390655563907677
Position 1785: 0.00010395195808706359
Position 868: 9.776328337260337e-05
Position 5259: 9.349510709251393e-05
Position 1770: 9.008048927764117e-05
Position 2337: 8.490196025318715e-05
Position 3728: 7.832875388605486e-05
Position 1057: 6.586666808906397e-05
Position 3570: 5.907588356856014e-05
Position 1372: 5.741891598588226e-05
Position 1029: 5.4193985029955024e-05
Position 802: 5.23526517022459e-05
Position 552: 4.629904685380771e-05
Position 7597: 4.262440369229239e-05
Position 1003: 3.584861346189432e-05
Position 786: 3.267824060156973e-05
Position 1193: 2.9283021313702082e-05
Position 215: 2.8503549481683723e-05
Position 618: 2.817932275228435e-05
Position 1015: 2.7868666615732522e-05
Position 872: 2.44540498668553e-05
Position 770: 2.388889301882437e-05
Position 284: 2.3793049440915494e-05
Position 334: 1.9026295106430043e-05
Position 265: 1.7740482027000467e-05
Position 87: 1.5779154453545767e-05
Position 1247: 1.0680949812690786e-05
Position 270: 5.980431724612458e-06
Position 290: 3.1517659112233293e-06
Position 295: 2.740028752267602e-06
Position 707: 2.3715826437763782e-06
Position 814: 2.199118683720618e-06
Position 817: 1.7722450497470305e-06
Position 226: 1.4012988389973242e-06
Position 179: 1.3093334217989315e-06
Position 288: 1.0773594755847904e-06
Position 781: 3.653635184046512e-07
Position 370: 2.5163888359366016e-07
Position 140: 1.9904700486784667e-07
Position 701: 1.763373919447435e-07
Position 793: 9.313509352684702e-08
Position 389: 5.1630485772979847e-08
Position 223: 2.990482362951647e-08
Position 367: 8.828080800541423e-10
