Gene = vir-1
Position 13959: 6.565819485846658e-05
Position 16388: 6.227365391811106e-05
Position 472: 4.889093227606329e-05
Position 2201: 3.643924098076769e-05
Position 159: 3.08414604627822e-05
Position 216: 3.064211876834974e-05
Position 2153: 2.9076976739200805e-05
Position 183: 2.7486550416629417e-05
Position 458: 2.546909034719462e-05
Position 16039: 2.151947010817683e-05
Position 16596: 1.942138985464907e-05
Position 16972: 1.925857545642218e-05
Position 511: 1.790262940002596e-05
Position 17: 1.6911210386797926e-05
Position 52: 1.6901690089825222e-05
Position 293: 1.592298684760307e-05
Position 16363: 1.108020305807423e-05
Position 16081: 6.404186009466224e-06
Position 16964: 6.2902705074640745e-06
Position 312: 6.189784047821904e-06
Position 2089: 5.968448883743799e-06
Position 16637: 4.9387793534706285e-06
Position 2159: 4.512388096458389e-06
Position 427: 3.478184894500161e-06
Position 16048: 2.6572798683539583e-06
Position 38: 2.167777098946546e-06
Position 567: 1.6830879212737119e-06
Position 251: 1.6671556211992846e-06
Position 8: 6.639384471650116e-07
Position 569: 6.376147280471633e-07
Position 151: 3.7872700859373373e-07
Position 1803: 3.3506222179998804e-07
Position 581: 3.3212436214358e-07
Position 1896: 3.254877696701337e-07
Position 16842: 3.055607520896332e-07
Position 3: 1.206298678685296e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 15972: 0.996248507443271
Position 13815: 0.9773455873817906
Position 15704: 0.9295217880615644
Position 19157: 0.6909887623944994
Position 1609: 0.6527447019870264
Position 18936: 0.5354386205975171
Position 18253: 0.474363573091162
Position 14330: 0.47119079983808787
Position 13152: 0.23093677039801958
Position 848: 0.1936970569216649
Position 7714: 0.10469471434007016
Position 18625: 0.06444022997179558
Position 16805: 0.06217326263918795
Position 18594: 0.05912174312260518
Position 18698: 0.05824380031626074
Position 17272: 0.056420001433941734
Position 18030: 0.055333928202082494
Position 14665: 0.03813194241507435
Position 18556: 0.03484805032725968
Position 16959: 0.03172332737678079
Position 17126: 0.027735502043154038
Position 18361: 0.027446518700969917
Position 238: 0.023319868440688566
Position 17712: 0.023106005374383592
Position 15750: 0.02124928011286776
Position 17980: 0.020553032012801307
Position 18332: 0.018860132506223898
Position 18942: 0.016048557159952414
Position 15111: 0.015943393232245577
Position 1363: 0.01542671963465493
Position 19261: 0.014698306634863675
Position 19727: 0.013468360882774474
Position 16769: 0.01261821967415198
Position 9722: 0.012495290701776402
Position 13124: 0.012487442099749922
Position 19319: 0.012008178026523247
Position 20002: 0.010709827689255038
Position 1388: 0.010694764029029908
Position 15657: 0.008674972971294125
Position 1243: 0.008365840371147947
Position 19347: 0.008288460748819932
Position 6179: 0.007758301319557374
Position 17398: 0.007108862802164719
Position 7239: 0.006489468906098407
Position 18496: 0.00646354376804038
Position 16431: 0.006462786611045872
Position 888: 0.006325646065537128
Position 7427: 0.0060461526338676476
Position 15135: 0.004455273538166633
Position 16451: 0.004304934438541392
Position 17105: 0.004086953616867865
Position 19088: 0.0039732274748245176
Position 625: 0.003830153177499188
Position 663: 0.0036909406052632685
Position 14402: 0.003613568053019215
Position 2263: 0.0034120662375743327
Position 16698: 0.0032857272290285665
Position 14535: 0.0028934961108763742
Position 16038: 0.0024894947997483384
Position 1577: 0.0024764075033611942
Position 554: 0.002348295030384255
Position 16526: 0.0023109054988519726
Position 6041: 0.002211711124986785
Position 1246: 0.0021403414783588205
Position 18373: 0.0020338059364567286
Position 2260: 0.002000159050170248
Position 7639: 0.001949817251404957
Position 16645: 0.001905821892527242
Position 19751: 0.0018789621581350652
Position 817: 0.0017395743178944202
Position 1537: 0.0017358445244939665
Position 7680: 0.0017306171202900052
Position 16899: 0.0017278029068997578
Position 387: 0.0017087952517799536
Position 8690: 0.0016620343455030272
Position 16659: 0.001647415303663
Position 19308: 0.001445669025422501
Position 17368: 0.0014421646476507216
Position 1293: 0.001365008458877397
Position 18958: 0.0012844431837776933
Position 290: 0.001152570575763299
Position 4433: 0.0011155668140276694
Position 4367: 0.0010878532109170477
Position 16448: 0.0010433979744757709
Position 472: 0.0010063180715226662
Position 2001: 0.0010035699219851193
Position 409: 0.0009786815227541311
Position 17164: 0.0009557324953524049
Position 17301: 0.0009366997106081444
Position 1331: 0.0009175209668241199
Position 9657: 0.0008915236000740461
Position 14637: 0.0008274907604481299
Position 16158: 0.0008259090863173841
Position 16681: 0.0008249620220573578
Position 792: 0.0008190225277269858
Position 18263: 0.0007771391695238467
Position 15050: 0.0007693815746841516
Position 247: 0.0007544213892876904
Position 15386: 0.0007285093949109638
Position 2358: 0.0007001583716549997
Position 1106: 0.0006843458887119059
Position 2089: 0.0006749284895171086
Position 1401: 0.0006194331783243349
Position 14447: 0.0006046820310136041
Position 14879: 0.0005478772250847406
Position 901: 0.0005416792471033049
Position 500: 0.0005383456916646086
Position 7061: 0.0005331527511972818
Position 15990: 0.0005299180053543649
Position 14526: 0.0005249160118019712
Position 14338: 0.0005211662790300053
Position 2043: 0.0005072516920296827
Position 1740: 0.0005051105202519213
Position 16607: 0.0004970609628826104
Position 14851: 0.00048406499685957956
Position 365: 0.00046001496033959546
Position 17019: 0.00045624103437997166
Position 16300: 0.00039477081601905833
Position 14858: 0.0003569688329976323
Position 394: 0.000335924705856952
Position 15471: 0.0003151252542257771
Position 2017: 0.000292483913367886
Position 1249: 0.0002557089749572261
Position 16028: 0.0002473705092225676
Position 3768: 0.00020522438635422213
Position 806: 0.00019208435138813707
Position 1453: 0.000182986834515133
Position 16022: 0.00017495741657350448
Position 16930: 0.0001712992167491339
Position 15944: 0.00015686851287294672
Position 2394: 0.00010632157762777431
Position 17130: 9.500943002459984e-05
Position 16155: 8.26565460351168e-05
Position 348: 7.889358958888377e-05
Position 5451: 7.672076742113571e-05
Position 17139: 7.508680876793528e-05
Position 15047: 7.439680813985183e-05
Position 694: 4.3777097232151886e-05
Position 5475: 4.083771196740608e-05
Position 762: 2.9192549649373404e-05
Position 5260: 2.0539746334768473e-05
Position 16119: 1.0522592536502505e-05
Position 15946: 6.6595856900110615e-06
Position 511: 6.163565336260354e-06
Position 436: 4.493979326610274e-06
Position 6297: 2.2032030246156713e-06
Position 1003: 1.9230939878741725e-06
Position 581: 1.5383195599614822e-06
Position 939: 1.2771147288180067e-06
Position 16080: 1.0313678843491181e-06
Position 599: 8.0136175436775e-07
Position 1896: 7.723430556273184e-07
Position 1771: 6.392674997123349e-07
Position 483: 5.391631547937236e-07
Position 16068: 4.275887277616432e-07
Position 876: 1.9813883842533965e-07
Position 15996: 1.770104819669954e-07
Position 1021: 1.6578842503744778e-07
Position 912: 1.5298980693194385e-07
Position 16277: 1.2506174688630745e-07
Position 728: 1.0513552284567876e-07
Position 769: 4.617993289628001e-08
Position 15889: 3.5352668045916365e-08
Position 97: 4.438194791985723e-09
Position 78: 4.218494782312015e-09
Position 16103: 3.2335877909383426e-09
Position 87: 1.347690509861162e-09
