Gene = mus304
Position 1339: 0.00036503922296453616
Position 1961: 0.00026655584735979835
Position 2942: 0.00021631344802435624
Position 1738: 0.0001684145700567175
Position 1715: 0.0001682924310469095
Position 1150: 0.00015709674068766893
Position 863: 0.00014808862031974907
Position 128: 0.00014421602450621443
Position 555: 0.0001423592130172778
Position 1590: 0.0001394257885705391
Position 2398: 0.00012642318180319253
Position 574: 9.692090616550785e-05
Position 2454: 9.620854729471782e-05
Position 2713: 7.511222263160622e-05
Position 2401: 7.134150215172638e-05
Position 1519: 6.907054576096939e-05
Position 1718: 6.267317489234735e-05
Position 2923: 5.931818961971948e-05
Position 2899: 5.546871584861369e-05
Position 83: 4.620682086970279e-05
Position 564: 4.140291229418547e-05
Position 262: 2.7762272756235864e-05
Position 2748: 2.5202128818931634e-05
Position 501: 1.96308939315735e-05
Position 2700: 1.8937600550174608e-05
Position 2971: 1.7296817791544578e-05
Position 388: 1.3584786130458475e-05
Position 682: 1.2139982432462046e-05
Position 2825: 1.2104084294268863e-05
Position 1165: 1.1665057296755801e-05
Position 381: 1.0551454655958435e-05
Position 667: 9.905675690322576e-06
Position 2952: 9.842459599786053e-06
Position 70: 8.998853773073228e-06
Position 2883: 8.622312892506982e-06
Position 424: 6.7664051881891695e-06
Position 881: 3.577511772394906e-06
Position 1181: 3.423114299787441e-06
Position 165: 3.314225756547897e-06
Position 659: 2.865127510858139e-06
Position 1007: 2.807705957190616e-06
Position 3021: 2.7701018532279093e-06
Position 421: 2.5795952629734393e-06
Position 776: 2.553809837144175e-06
Position 1039: 2.4934875444627905e-06
Position 571: 1.90483958293233e-06
Position 705: 1.7019447439990495e-06
Position 514: 1.3998844166793987e-06
Position 854: 1.2533257457533594e-06
Position 924: 1.0840157432403877e-06
Position 145: 1.073301525135594e-06
Position 709: 8.51550524672543e-07
Position 842: 7.47715936709702e-07
Position 182: 5.551457937922441e-07
Position 956: 4.564524424179028e-07
Position 543: 4.4709419465309934e-07
Position 930: 4.199012956379361e-07
Position 691: 4.1834913704719544e-07
Position 836: 2.9788705545029604e-07
Position 1065: 1.693974198906368e-07
Position 534: 1.6156922105710335e-07
Position 1256: 1.420072480578462e-07
Position 1027: 1.402796870710506e-07
Position 529: 1.0769316059316187e-07
Position 625: 9.465598840565375e-08
Position 631: 8.059089134376181e-08
Position 637: 6.261445679213864e-08
Position 95: 5.089481197050287e-08
Position 727: 3.766204643467157e-08
Position 540: 2.164694180092214e-08
Position 348: 1.315958010663944e-08
Position 192: 8.60814598246409e-09
Position 995: 8.021155892827813e-09
Position 333: 6.814166675971937e-09
Position 201: 4.529560726300852e-09
Position 109: 4.511104513940778e-09
Position 314: 3.0479189201739773e-09
Position 289: 2.9173757319913636e-09
Position 304: 2.995807680503546e-11
Position 283: 3.3449817394073617e-12
Position 316: 1.6060107145868793e-12
Position 271: 1.241656328590056e-12
Position 301: 9.06362631683934e-13
Position 292: 5.0584542247703e-13
Position 337: 1.5143301646874764e-13
