Gene = comm
Position 311: 4.798727343958675e-05
Position 111: 4.7272093619897734e-05
Position 348: 4.501712731468934e-05
Position 3407: 3.117883783341001e-05
Position 2743: 2.848934854559828e-05
Position 3503: 2.5227622562673537e-05
Position 1833: 2.0285364685786574e-05
Position 3026: 1.8676019863284122e-05
Position 1806: 1.2268471324174154e-05
Position 1737: 1.1867544212102281e-05
Position 2629: 1.1586940634840832e-05
Position 594: 7.750531337649403e-06
Position 1127: 7.479651775050577e-06
Position 2210: 5.475738830961207e-06
Position 1023: 5.0447128859589025e-06
Position 557: 4.56046212598304e-06
Position 1859: 3.4552311142944464e-06
Position 1934: 3.236449216118447e-06
Position 503: 1.952627660398017e-06
Position 1164: 1.9094319334674533e-06
Position 497: 1.7528248113986746e-06
Position 448: 1.5584169244881578e-06
Position 906: 1.551840927964055e-06
Position 904: 1.1965188703814854e-06
Position 258: 1.1506384132337971e-06
Position 1065: 1.000243511561528e-06
Position 1350: 8.258686118860169e-07
Position 351: 6.827902819392403e-07
Position 987: 4.965469553093874e-07
Position 653: 2.393121976163561e-07
Position 711: 8.174428838740884e-08
Position 156: 7.135928322914214e-08
Position 291: 6.376647476720454e-08
Position 59: 6.157063833975532e-08
Position 357: 5.54829660487844e-08
Position 145: 4.202688645165337e-08
Position 513: 3.688096274790142e-08
Position 646: 3.441017050553119e-08
Position 522: 2.92929264223039e-08
Position 434: 2.6087506957605273e-08
Position 173: 2.4334605213010945e-08
Position 320: 6.015009764718628e-09
Position 153: 3.645722243544104e-09
Position 53: 3.399051598038778e-09
Position 183: 3.1875638479269763e-09
Position 1027: 2.0209979856575854e-09
Position 339: 2.1622367045893822e-10
