Gene = chb
Position 7026: 7.504058407077407e-05
Position 2541: 6.677316109410941e-05
Position 6831: 6.468890270570522e-05
Position 6344: 6.415030817031377e-05
Position 260: 6.380427997589162e-05
Position 6771: 6.145326240510608e-05
Position 5483: 6.0745291924199666e-05
Position 1724: 5.73779142612367e-05
Position 6867: 5.509710977214569e-05
Position 3378: 5.4328418300568776e-05
Position 6535: 5.179500971923276e-05
Position 3131: 4.907836007573176e-05
Position 288: 4.5828437836215955e-05
Position 1207: 4.450589575715048e-05
Position 6350: 3.90536084737562e-05
Position 2672: 3.861610578318497e-05
Position 2680: 3.7318508904655366e-05
Position 3545: 3.53877618107455e-05
Position 5657: 3.507413421559825e-05
Position 414: 3.2342009069844515e-05
Position 2511: 3.1881564044260356e-05
Position 5524: 2.537598038637573e-05
Position 964: 2.2730404477865244e-05
Position 970: 2.2241266871483797e-05
Position 6276: 2.183729694012956e-05
Position 423: 2.100145928312566e-05
Position 5991: 1.9570837777517543e-05
Position 1870: 1.9199774798584788e-05
Position 5895: 1.8835692584587966e-05
Position 5796: 1.7125918555569033e-05
Position 6188: 1.6513148745311884e-05
Position 1832: 1.2869064433205563e-05
Position 5471: 1.219163714333411e-05
Position 709: 9.959187763682776e-06
Position 5641: 7.802435445830077e-06
Position 2110: 3.0340102785733794e-06
Position 3301: 2.4584980344947326e-06
Position 4150: 1.6222050996051424e-06
Position 3916: 1.179080434516231e-06
Position 3747: 7.22596266492367e-07
Position 1534: 4.927195162121365e-07
Position 509: 4.165359806192417e-07
Position 1409: 3.6095032110799666e-07
Position 1791: 3.4631811893700473e-07
Position 1741: 2.701040651543762e-07
Position 2989: 2.604422876528324e-07
Position 775: 1.6899595009952154e-07
Position 1480: 1.230561375890298e-07
Position 5321: 7.588287720745094e-08
Position 1941: 5.84269667533307e-08
Position 1744: 5.391812165848399e-08
Position 335: 4.6795412819410106e-08
Position 1873: 4.369561110170101e-08
Position 973: 3.600075606671519e-08
Position 429: 3.312297561274781e-08
Position 1050: 3.211476249762628e-08
Position 476: 2.9299597510968537e-08
Position 154: 9.811357779368613e-09
Position 178: 2.5401663737669593e-12
Position 71: 6.568115249023206e-13
Position 161: 3.6613892864469034e-13
Position 85: 1.7899454077683136e-13
Position 99: 1.1301792879646964e-13
Position 103: 6.141566777026783e-16
Position 191: 1.325320818999583e-16
Position 87: 1.0573176377529201e-16
