Gene = pns
Position 2755: 2.2851159037670124e-08
Position 3795: 2.268187700084147e-08
Position 2930: 2.2365224794762406e-08
Position 6760: 1.5796561179174826e-08
Position 3171: 1.1247765861368208e-08
Position 6146: 6.975410110380132e-09
Position 6533: 5.211424082272777e-09
Position 1273: 3.5821039670371346e-09
Position 1394: 2.302433665824714e-09
Position 1271: 2.1282294316180384e-09
Position 6044: 1.8264275519860688e-09
Position 5693: 1.1949584280542524e-09
Position 5690: 9.603640365871911e-10
Position 360: 7.450980465363391e-10
Position 163: 2.6250321428262798e-11
Position 5201: 2.254927436188737e-11
Position 5412: 4.693738836612265e-12
Position 6104: 2.3689778029888327e-13
Position 6081: 8.893384147099659e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 5887: 0.9996677544346076
Position 5675: 0.9941882799532219
Position 6072: 0.9937733322388457
Position 5348: 0.9922014410261302
Position 6516: 0.9908958516812348
Position 2410: 0.9895242043721553
Position 4758: 0.9796404715599042
Position 5161: 0.9678144751993606
Position 2058: 0.910053488300003
Position 3613: 0.8917292532583406
Position 907: 0.6879008510720701
Position 4518: 0.6570206752712191
Position 1582: 0.579324432924634
Position 4069: 0.2257212548573904
Position 386: 0.1227801761075518
Position 3871: 0.0952660572682764
Position 4298: 0.0926976840423577
Position 3649: 0.08254368505117292
Position 2074: 0.08061930609362383
Position 4184: 0.057400184135007214
Position 7628: 0.053214338987952664
Position 1165: 0.05015431007640717
Position 3276: 0.039452655462723016
Position 5192: 0.03149375209346689
Position 1597: 0.028473804862309438
Position 4947: 0.02551509313302982
Position 3875: 0.016512250642609992
Position 1769: 0.014086503617660477
Position 1276: 0.013834696445522628
Position 1084: 0.013600794000478969
Position 3393: 0.012988720299833487
Position 743: 0.010160333813900036
Position 1789: 0.01011004085281789
Position 1618: 0.009128994509614059
Position 3881: 0.0089953035684278
Position 6551: 0.00832057631128873
Position 7221: 0.008143981872347784
Position 2177: 0.007826382873623734
Position 3348: 0.007143651386433845
Position 7127: 0.006551383495251021
Position 7184: 0.006424530706998006
Position 7644: 0.006314657680310441
Position 3574: 0.005527288105319845
Position 6911: 0.005175691150067304
Position 3899: 0.004695729394806901
Position 3911: 0.0044002707844759984
Position 1753: 0.003419110289974966
Position 1060: 0.0023120884506973986
Position 2212: 0.0022597163752394026
Position 7077: 0.0021233687617075755
Position 7393: 0.0020565984637975496
Position 4073: 0.0020106057189002765
Position 369: 0.0017909328155448192
Position 3315: 0.0016856748667311839
Position 1855: 0.001308440118065535
Position 1271: 0.0010042225348109027
Position 3100: 0.0009457006914234288
Position 1098: 0.0008813923702394974
Position 1462: 0.0008669248341195891
Position 1803: 0.0008592774992468259
Position 2856: 0.0008479315330180738
Position 1390: 0.0007619800486704197
Position 7432: 0.0006955558841694634
Position 4520: 0.0006876757278479436
Position 1972: 0.0006658722645430171
Position 109: 0.000637028799125295
Position 4026: 0.0006043180479596084
Position 4773: 0.0005861018375477469
Position 2259: 0.0005663455301598014
Position 1816: 0.0005137402582290253
Position 7151: 0.00047946451956249007
Position 7589: 0.0004791653215824698
Position 5213: 0.0004424161733939143
Position 7146: 0.00043352761391362096
Position 725: 0.00042026931432352795
Position 3420: 0.0004011134846676331
Position 3142: 0.0003921721876101072
Position 3772: 0.0003341401890317232
Position 5713: 0.0003311144836010282
Position 5677: 0.00032439382531910697
Position 4779: 0.00032141508749336555
Position 526: 0.0003188044323889462
Position 5893: 0.0003129734373106454
Position 4102: 0.00029592908238318416
Position 6235: 0.0002854566342314783
Position 4020: 0.00026317189500581727
Position 1289: 0.00021522868418897987
Position 1786: 0.00020836995464961177
Position 6254: 0.0001845646780430697
Position 154: 0.00018053948555844142
Position 1432: 0.00018019608196316207
Position 737: 0.0001725473249176072
Position 674: 0.00014927718801323103
Position 6268: 0.00014648065429149137
Position 467: 0.00014443763276619323
Position 89: 0.00013371935011859197
Position 975: 0.00013136130023406106
Position 4908: 0.00011985932697346709
Position 183: 0.00011107853005899275
Position 6866: 0.00010894739869413605
Position 5201: 9.543455558270897e-05
Position 2020: 9.322864445610791e-05
Position 3011: 9.035886336549782e-05
Position 4043: 8.506346813395784e-05
Position 948: 8.309126633279052e-05
Position 418: 8.239064656808545e-05
Position 1051: 7.728415407996043e-05
Position 6595: 7.64420628898338e-05
Position 2439: 7.3024631406082e-05
Position 3670: 6.988873833408444e-05
Position 7609: 6.579133011278584e-05
Position 6310: 6.39407228536602e-05
Position 2530: 5.361637760778456e-05
Position 2125: 4.9582989957243974e-05
Position 5736: 4.6316269394878463e-05
Position 546: 4.100536004367929e-05
Position 6229: 3.959313006007681e-05
Position 6582: 3.866866452417475e-05
Position 6388: 3.7274944995475815e-05
Position 2664: 3.5420116313862984e-05
Position 776: 3.472130767032154e-05
Position 628: 3.410117652232713e-05
Position 464: 3.4083962530401844e-05
Position 758: 3.318181562255652e-05
Position 2831: 3.0521527091014615e-05
Position 3983: 2.9204096523534896e-05
Position 7657: 2.8577420970072157e-05
Position 4861: 2.7949076558140757e-05
Position 2715: 2.6982403515064153e-05
Position 2889: 2.6107826732490124e-05
Position 2420: 2.571474667296676e-05
Position 3583: 2.4260558618168454e-05
Position 127: 2.39079741309246e-05
Position 5376: 2.3529562114338486e-05
Position 3545: 2.2850524481178075e-05
Position 5424: 2.2189584753091574e-05
Position 3106: 2.2177803140291666e-05
Position 4965: 2.2151493958187577e-05
Position 200: 2.2118116004371115e-05
Position 614: 2.159375655812317e-05
Position 6222: 2.1468018050480302e-05
Position 486: 2.128283430021627e-05
Position 601: 2.1093082562247084e-05
Position 4959: 2.0859431320501127e-05
Position 1029: 1.9658618884748947e-05
Position 4999: 1.741471386263926e-05
Position 6315: 1.6138683220433472e-05
Position 180: 1.6124163342127676e-05
Position 3674: 1.5993842153860107e-05
Position 2622: 1.4177858696626463e-05
Position 4887: 1.3027471792785828e-05
Position 5024: 1.2558593000500062e-05
Position 532: 1.245871378640876e-05
Position 6163: 1.1666960171700584e-05
Position 490: 1.036955656224332e-05
Position 954: 9.942466025228094e-06
Position 5466: 9.547198028321902e-06
Position 625: 9.535677072190422e-06
Position 3686: 6.530502970564829e-06
Position 5438: 6.2638744444258665e-06
Position 343: 5.889229349248853e-06
Position 1170: 5.743556346764791e-06
Position 5490: 5.1994477603374725e-06
Position 6124: 4.706770980260488e-06
Position 544: 4.644430357022521e-06
Position 3683: 3.822836107240164e-06
Position 3791: 3.224128676957722e-06
Position 5253: 3.1435089439792196e-06
Position 5573: 2.882588568286262e-06
Position 1204: 2.7592267438750514e-06
Position 6216: 2.483954042198933e-06
Position 5427: 2.2098418666077076e-06
Position 5517: 2.0614900641690483e-06
Position 131: 1.5843597147211135e-06
Position 5854: 1.5215377824789398e-06
Position 587: 1.4286047256999305e-06
Position 5421: 1.3868398757350015e-06
Position 6170: 1.2827617566648489e-06
Position 722: 8.920003578440773e-07
Position 334: 8.301909118240808e-07
Position 5946: 8.108816501646024e-07
Position 560: 7.829956069205038e-07
Position 265: 7.087363091645991e-07
Position 216: 6.014160525925387e-07
Position 142: 5.9690208004855e-07
Position 56: 4.4680846889634256e-07
Position 5616: 4.3307700489496336e-07
Position 3736: 4.2918049491420046e-07
Position 3656: 3.8496187790697176e-07
Position 6527: 1.5504679501568723e-07
Position 5603: 1.5261032740808278e-07
Position 434: 1.4717617226786356e-07
Position 214: 9.766284042948955e-08
Position 1040: 9.235744563605378e-08
Position 5250: 5.959753814003028e-08
Position 5968: 5.4128150226751714e-08
Position 6719: 5.376731795911704e-08
Position 5858: 2.012279316272817e-08
Position 6668: 1.660706831286307e-08
Position 6530: 1.1845829750606433e-08
Position 5953: 9.795717613084138e-09
Position 221: 5.8983689000384625e-09
Position 950: 4.71976711661702e-09
Position 219: 1.4760958164967262e-09
Position 6018: 9.950713972559652e-10
Position 6044: 4.983185305100338e-10
