Gene = Unr
Position 5158: 6.300862089145864e-07
Position 344: 5.373562883556726e-07
Position 209: 5.275619826022869e-07
Position 405: 4.960896971292397e-07
Position 356: 4.946063479455343e-07
Position 6341: 4.6721715840427055e-07
Position 5104: 3.78494127540401e-07
Position 7747: 3.595100417439411e-07
Position 30: 3.050961930291125e-07
Position 5595: 2.9307114962726485e-07
Position 77: 2.833147013752646e-07
Position 6323: 2.592910202233438e-07
Position 62: 2.5515026155746007e-07
Position 6507: 2.300879494280377e-07
Position 5576: 2.1725421650946603e-07
Position 874: 1.798525123996106e-07
Position 36: 1.397419342886871e-07
Position 5521: 1.1287932344869349e-07
Position 5524: 9.898048496566753e-08
Position 5590: 8.332698503983176e-08
Position 462: 8.25307524615977e-08
Position 261: 7.766974947786955e-08
Position 416: 7.618232100158067e-08
Position 255: 7.41528064526976e-08
Position 44: 7.368089435324527e-08
Position 1158: 5.8041699665360445e-08
Position 5513: 5.30154393821052e-08
Position 188: 4.997348543686875e-08
Position 7804: 4.853696156324032e-08
Position 488: 3.816624486692206e-08
Position 7814: 3.5839531454276046e-08
Position 7904: 3.414098542144899e-08
Position 6424: 3.305234538161631e-08
Position 6411: 3.222934831947162e-08
Position 7854: 2.8405989788979724e-08
Position 55: 2.5906876066657835e-08
Position 6980: 1.3196901659800646e-08
Position 310: 1.3188709286205704e-08
Position 434: 1.2949733021395881e-08
Position 8281: 1.2052437829861521e-08
Position 6807: 1.117403193877534e-08
Position 8272: 1.1017988708572195e-08
Position 6633: 1.0059792628700848e-08
Position 5670: 4.536612820448079e-09
Position 5696: 4.446785812527522e-09
Position 8413: 3.977932637638483e-09
Position 6667: 1.69225335790669e-09
Position 452: 1.3790826235917847e-09
Position 5846: 1.2471457627049926e-09
Position 5055: 1.3460867108243269e-10
Position 7619: 2.7129196831686996e-14
Position 6626: 3.02870616699935e-16
Position 6612: 2.4933952328769695e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5408: 0.9983227802489646
Position 6420: 0.9953428353262525
Position 6205: 0.9942776178207452
Position 6649: 0.9922883299665465
Position 7895: 0.9877459182307669
Position 7653: 0.9866302492108748
Position 4947: 0.8515664427011783
Position 5691: 0.7470364914438569
Position 4325: 0.5771892561897417
Position 4284: 0.22299277034480602
Position 3917: 0.17021344468868346
Position 5852: 0.1520840690609977
Position 8888: 0.13947754924675118
Position 4741: 0.12454565647596966
Position 5015: 0.09894689093104904
Position 5670: 0.06092656993025122
Position 8077: 0.05791351599562908
Position 4968: 0.04482540338090644
Position 3485: 0.04475135510646992
Position 2873: 0.03746588496697267
Position 2384: 0.035911682568693114
Position 3841: 0.03591049055378677
Position 3920: 0.034209158666325734
Position 3521: 0.03318088919231035
Position 4107: 0.031917823692245065
Position 4353: 0.030603067035541325
Position 5976: 0.02991611809911914
Position 7531: 0.02907276503439768
Position 3203: 0.026073319805992316
Position 2593: 0.025986762609278447
Position 9562: 0.023396050027060612
Position 7537: 0.021004259065183953
Position 9544: 0.020968161456555418
Position 4450: 0.020835130722157612
Position 5272: 0.020102008539288247
Position 4169: 0.019735183920729676
Position 3655: 0.018332170715402774
Position 7189: 0.016168393221259472
Position 2999: 0.014494073402059271
Position 4097: 0.013862011250203638
Position 3300: 0.012684291240513906
Position 3410: 0.011527634398477603
Position 7728: 0.010418780662561801
Position 6537: 0.009947292258871377
Position 662: 0.009650711117850942
Position 2361: 0.009522361175294782
Position 4597: 0.009469835125056386
Position 1711: 0.009160351540670918
Position 4749: 0.00869803963944671
Position 4555: 0.007711596478819003
Position 8466: 0.007590401305110609
Position 8923: 0.0074284589348830215
Position 2752: 0.0073884654711078085
Position 9360: 0.007177423069597459
Position 9384: 0.0062333569410379965
Position 3886: 0.005756468000729919
Position 6289: 0.005704255703180222
Position 9406: 0.0056461987047182385
Position 2387: 0.005266886930278665
Position 2986: 0.004787595226275312
Position 5877: 0.004723439724769962
Position 6835: 0.004669521691164701
Position 2880: 0.004177871024593229
Position 7047: 0.004099672823247448
Position 5551: 0.0036422929683703124
Position 2582: 0.0034761507868485723
Position 3271: 0.002951692122230477
Position 2192: 0.0028463891504361826
Position 8980: 0.0027538763161399265
Position 2973: 0.0026834314838229496
Position 2685: 0.002658570983906686
Position 7562: 0.00226667887314375
Position 2903: 0.0022161643030591395
Position 8898: 0.0021004619007530118
Position 7492: 0.002022161972378341
Position 1948: 0.0019949180481551422
Position 2011: 0.0019171917141674374
Position 6253: 0.0019167363481617428
Position 1748: 0.0018488269072068904
Position 8692: 0.0017853371943047
Position 3220: 0.00172894054785305
Position 7338: 0.0016218846871862177
Position 4456: 0.0015674915789073928
Position 3592: 0.0015651956182972547
Position 3617: 0.0015149156325220572
Position 8555: 0.0014946150022026102
Position 3503: 0.001478005914915139
Position 1479: 0.0014430301975273778
Position 2132: 0.001420735102342808
Position 2144: 0.001412018205078622
Position 3413: 0.0012547400486357157
Position 7665: 0.001224137662891032
Position 5872: 0.0010607448680835143
Position 2520: 0.000917457406097043
Position 3254: 0.0008768775374234913
Position 3287: 0.0008580031900491286
Position 8868: 0.0008496280718125421
Position 5116: 0.000825939228587703
Position 5207: 0.0007218076084098007
Position 8372: 0.0007127742984290559
Position 2957: 0.0006972317415621458
Position 5725: 0.0006552601421744267
Position 2922: 0.0006201146731607949
Position 9026: 0.0005646335854474593
Position 2892: 0.0005329838278653798
Position 8126: 0.0005297144535783957
Position 5895: 0.0005192620626535668
Position 6688: 0.000502949238057071
Position 1475: 0.000495607852513769
Position 5940: 0.0004060917451715323
Position 1513: 0.0003807491808093081
Position 8505: 0.00035389460855654126
Position 6709: 0.0003520450592888983
Position 6674: 0.00034703855482626407
Position 2544: 0.0003260901498107463
Position 7258: 0.0003093219799984682
Position 6626: 0.0002856375274591456
Position 1719: 0.0002649340854512237
Position 9612: 0.00020845349865729397
Position 6465: 0.00020714277360449077
Position 6030: 0.00019619625703506103
Position 508: 0.0001903364004817454
Position 8454: 0.00018563875296061152
Position 6015: 0.00018463880461915786
Position 7174: 0.00018144068184969348
Position 6236: 0.00017119610083710655
Position 5904: 0.00017046433320985562
Position 8413: 0.00016883252166102313
Position 8684: 0.0001634123774954267
Position 7977: 0.00013041485973105442
Position 7261: 0.00012887221185028288
Position 6060: 8.6561223144669e-05
Position 8902: 8.570851522570119e-05
Position 91: 7.849299824351439e-05
Position 6664: 6.714395079550952e-05
Position 8000: 6.650090238224647e-05
Position 6446: 6.186756108687554e-05
Position 5778: 6.0953463519332614e-05
Position 7027: 5.98342158419576e-05
Position 6207: 5.091273611268243e-05
Position 6063: 4.98445065563564e-05
Position 7810: 4.7005014408197395e-05
Position 6858: 4.434677885584439e-05
Position 4983: 4.1874558927473314e-05
Position 5817: 3.5046061421794215e-05
Position 1219: 3.3776288097690876e-05
Position 6781: 2.8982685904215988e-05
Position 7963: 2.7694557616093056e-05
Position 7779: 2.4912666350177583e-05
Position 1593: 2.1876181193445446e-05
Position 5759: 2.0407042690550686e-05
Position 6810: 1.971265193714281e-05
Position 6515: 1.7007172666697975e-05
Position 6706: 1.700028166387879e-05
Position 6919: 1.5884750296334277e-05
Position 2157: 1.4498990766858664e-05
Position 5454: 1.296449637868406e-05
Position 6232: 1.1936679997334917e-05
Position 5419: 1.0657300848619744e-05
Position 2166: 1.0491309357278902e-05
Position 832: 8.388501137541603e-06
Position 6958: 8.103267713226968e-06
Position 2760: 7.728584385204749e-06
Position 6437: 6.657027824418385e-06
Position 956: 6.405821824982218e-06
Position 939: 6.386444407107851e-06
Position 1172: 6.184703439111027e-06
Position 6341: 5.739574249313113e-06
Position 6323: 5.6107224139611565e-06
Position 5787: 5.414172798283286e-06
Position 6813: 5.3455029968982625e-06
Position 7788: 4.288732023334699e-06
Position 7597: 3.5889372920336397e-06
Position 1232: 3.4062650046735767e-06
Position 6556: 3.321875554558315e-06
Position 1442: 3.299340623327811e-06
Position 5342: 2.1563908792588493e-06
Position 5463: 2.1134949448101693e-06
Position 5410: 2.0822081896722025e-06
Position 1371: 1.7479692849539387e-06
Position 6124: 1.6747535654022499e-06
Position 5529: 1.6597483990096952e-06
Position 225: 1.6255159902041967e-06
Position 1540: 1.6243124077175054e-06
Position 1197: 1.5991936243581946e-06
Position 5490: 1.4896732300752659e-06
Position 283: 1.0308192439047322e-06
Position 835: 1.0013704597611454e-06
Position 8084: 8.771327265804705e-07
Position 8178: 7.442495449700265e-07
Position 130: 7.36970855075901e-07
Position 1271: 6.9953227526171e-07
Position 5559: 6.932636153159146e-07
Position 1528: 6.869667493035504e-07
Position 5532: 6.478693510753473e-07
Position 1202: 5.771373270288523e-07
Position 6391: 5.37904472272173e-07
Position 7912: 5.206374024357877e-07
Position 1288: 4.7430761604431486e-07
Position 5553: 4.5549203731490534e-07
Position 8291: 4.5530363567732355e-07
Position 229: 4.296026185855555e-07
Position 5607: 3.3997559471292535e-07
Position 416: 2.385494632742454e-07
Position 188: 2.0380511305784296e-07
Position 826: 1.8324963810479916e-07
Position 474: 1.804311288000022e-07
Position 361: 1.789888725638387e-07
Position 5088: 1.0962792801293795e-07
Position 8131: 1.038623388587996e-07
Position 8015: 5.630940731802883e-09
Position 5183: 1.5392643724671477e-10
