Gene = Rcd2
Position 657: 0.0003952209471906613
Position 861: 0.0003726185598111127
Position 415: 0.00029635424423736495
Position 683: 0.0002895793088776567
Position 859: 0.0002683700664438278
Position 520: 0.0002641248599997118
Position 8620: 0.00026007706088495116
Position 1123: 0.0001907437815156839
Position 212: 0.00016252466296137698
Position 1039: 0.00015975965672426924
Position 1004: 0.00011456198946432627
Position 1030: 0.00010931896284358989
Position 420: 9.666618091344136e-05
Position 358: 8.887039270754935e-05
Position 1197: 8.865428537588457e-05
Position 1382: 8.184206354863824e-05
Position 1019: 7.330070238713034e-05
Position 49: 6.223648921728545e-05
Position 671: 5.3332281366049976e-05
Position 5524: 4.8164553430776665e-05
Position 4078: 4.715812623130951e-05
Position 5017: 4.4970827030086705e-05
Position 890: 4.299904836207043e-05
Position 892: 4.192880883700675e-05
Position 34: 3.662122662318244e-05
Position 575: 3.0851308419627273e-05
Position 360: 2.706732819751279e-05
Position 617: 2.5428788263224575e-05
Position 386: 2.409141424321694e-05
Position 36: 1.8669961824842347e-05
Position 454: 1.530088572768361e-05
Position 4: 1.4662913474547858e-05
Position 910: 1.3565805103894881e-05
Position 984: 1.2986204321148412e-05
Position 391: 1.1696012689396239e-05
Position 952: 9.016965348471595e-06
Position 771: 7.309444027918743e-06
Position 688: 7.041248740664377e-06
Position 41: 6.980291089923692e-06
Position 1400: 4.056907870646252e-06
Position 2144: 3.8668310421913606e-06
Position 5722: 2.6129886889612188e-06
Position 1556: 2.551797190034372e-06
Position 2179: 2.3813969423193538e-06
Position 2280: 2.2897818732698286e-06
Position 3174: 2.037199323786757e-06
Position 4994: 1.8545852925435302e-06
Position 4064: 6.052271992559797e-07
Position 4799: 5.408425165934604e-07
Position 2837: 4.5232494586272175e-07
Position 4436: 2.6494718597364664e-07
Position 3325: 2.5431047353784477e-07
Position 4368: 2.1667181737059724e-07
Position 448: 1.545482277065897e-07
Position 5528: 2.980919635915564e-08
Position 465: 2.948924555683439e-08
Position 3201: 2.1800892212041175e-08
Position 2457: 2.077704944637628e-08
Position 3162: 1.942653233556234e-08
Position 4808: 1.934864211540953e-08
Position 2479: 1.6992262551980698e-08
Position 4478: 1.1105452792109056e-08
Position 2097: 9.631263455651597e-09
Position 3951: 8.70834757079605e-09
Position 4372: 4.802380996546169e-09
Position 1602: 2.7364868400882847e-10
Position 298: 1.8740821864731833e-10
Position 1588: 3.563316574880581e-11
Position 1596: 1.7642749331509417e-11
Position 549: 9.340280073824448e-12
Position 1543: 8.92709303988245e-12
Position 600: 1.9418059311350995e-14
Position 602: 1.126066437583221e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1342: 0.9935059921535914
Position 10661: 0.9624254328756007
Position 10475: 0.6856660030981356
Position 10455: 0.1682285741911406
Position 11264: 0.1457662195055701
Position 10541: 0.049852326569032615
Position 12057: 0.03957264446133041
Position 8485: 0.03114821171468512
Position 10682: 0.01464716476318646
Position 11351: 0.010836699638751826
Position 11243: 0.006888710295378464
Position 11343: 0.006260533638466628
Position 12092: 0.004157067918809324
Position 11219: 0.004023079819179501
Position 4696: 0.0038538778197395682
Position 1444: 0.003228481968402217
Position 11286: 0.0026078614550158765
Position 11552: 0.0020735151248008647
Position 11214: 0.0020436799039385434
Position 11918: 0.0017695241221813236
Position 11183: 0.0017013809631625427
Position 1106: 0.0014300637703714447
Position 1400: 0.0009931037567967138
Position 11050: 0.0008053759795229482
Position 331: 0.0007752404852736465
Position 10745: 0.0007138269663957647
Position 8619: 0.0006404234335854907
Position 779: 0.00047358041654282365
Position 11086: 0.000464691240145874
Position 591: 0.00041914221004715453
Position 1350: 0.00041391361192167194
Position 964: 0.0003990597136651909
Position 11169: 0.00035848416115457954
Position 515: 0.0003462206968155882
Position 1062: 0.0003132530885049931
Position 873: 0.00013385167652749455
Position 976: 0.00013052222540870778
Position 1284: 0.00013019560928855502
Position 9546: 0.0001132561835304993
Position 4706: 0.00011081065204798038
Position 1164: 9.752712463018237e-05
Position 9671: 9.31528152688421e-05
Position 7126: 8.395380947074068e-05
Position 542: 8.32825732848521e-05
Position 8978: 7.135863163545041e-05
Position 4650: 6.979347996620776e-05
Position 4764: 5.57295573712148e-05
Position 358: 5.3219672584158554e-05
Position 3252: 4.6609901774261465e-05
Position 1000: 4.622723171487927e-05
Position 7500: 4.4255837479069e-05
Position 4861: 3.238455709625601e-05
Position 89: 3.1397537505437414e-05
Position 5767: 2.9222279177623536e-05
Position 8217: 2.758595418858462e-05
Position 5889: 1.8930227624254443e-05
Position 3809: 1.850773852045386e-05
Position 5046: 1.834284679026724e-05
Position 4532: 1.715212950985915e-05
Position 811: 1.7132701458052144e-05
Position 836: 1.2933492675483196e-05
Position 6791: 1.0816818170928173e-05
Position 1066: 1.018688392698938e-05
Position 6852: 8.176572327682233e-06
Position 3016: 7.923407592282212e-06
Position 7543: 7.561533553975433e-06
Position 708: 7.2686334953494615e-06
Position 5409: 6.596935543733164e-06
Position 6690: 6.360069434482279e-06
Position 7724: 5.974011068171791e-06
Position 882: 5.614062865453766e-06
Position 657: 5.127228448218777e-06
Position 7775: 5.075384832809576e-06
Position 917: 4.892544858123184e-06
Position 337: 4.496344264326818e-06
Position 973: 3.7126320846430676e-06
Position 1089: 3.699157559415639e-06
Position 7364: 3.367026115235064e-06
Position 745: 3.3164621713979615e-06
Position 7169: 2.99728052853814e-06
Position 2714: 2.8363469615971843e-06
Position 825: 2.7288545393247137e-06
Position 5144: 2.7273296126623204e-06
Position 565: 2.6603383785154283e-06
Position 3449: 2.5000332096623576e-06
Position 119: 2.108506627555757e-06
Position 908: 1.7160522230086842e-06
Position 1664: 1.3813825828359022e-06
Position 6007: 1.364492281340744e-06
Position 3364: 1.3394320647628975e-06
Position 1170: 1.2931468419080696e-06
Position 1655: 1.0674977508532612e-06
Position 6359: 1.0540980321611902e-06
Position 5587: 7.824974365972941e-07
Position 4894: 6.270721307311808e-07
Position 5558: 5.905776005458824e-07
Position 2095: 5.88185983395437e-07
Position 4209: 4.640162431269026e-07
Position 482: 4.6126293931744625e-07
Position 5742: 4.306619489077984e-07
Position 2392: 4.042247357207794e-07
Position 1773: 3.381839571020324e-07
Position 5510: 2.9826159666195433e-07
Position 2179: 2.6678562048353264e-07
Position 4368: 2.4593904635244906e-07
Position 5126: 1.97912623302798e-07
Position 2870: 1.9735816566245944e-07
Position 1465: 1.310489384579845e-07
Position 4701: 1.2783952652302327e-07
Position 1210: 1.2531617308846338e-07
Position 4335: 1.1137417495070859e-07
Position 1639: 1.0712449216585641e-07
Position 4372: 1.0042172089321342e-07
Position 4287: 9.206644323121685e-08
Position 4266: 8.982554669411333e-08
Position 1246: 8.611418343748458e-08
Position 2599: 8.062376430013233e-08
Position 2437: 7.974889244440402e-08
Position 2844: 7.673332799835191e-08
Position 2554: 6.750954382954142e-08
Position 3080: 6.676852158139356e-08
Position 2323: 6.122243227757284e-08
Position 3853: 5.7855975826845215e-08
Position 1998: 5.731218283145238e-08
Position 2697: 5.371529766487554e-08
Position 2584: 5.211889571605466e-08
Position 2252: 4.8913955897557105e-08
Position 1643: 4.8009920136305745e-08
Position 2131: 3.8765000708285394e-08
Position 3371: 3.4658775398753304e-08
Position 2408: 2.868310038707457e-08
Position 3967: 2.4122370409294623e-08
Position 2296: 2.1197281650978345e-08
Position 3201: 1.9019795111335763e-08
Position 2913: 1.571433353568344e-08
Position 1689: 1.1919368542256201e-08
Position 1779: 1.1114026861982774e-08
Position 1692: 6.917138793592041e-09
Position 2143: 5.841721723723029e-09
Position 1375: 8.201847514582344e-10
Position 1257: 7.122279741762505e-11
Position 1228: 3.2308607425502424e-11
Position 1215: 1.5798872743722504e-11
Position 1190: 1.3929026626524562e-11
Position 257: 1.3996262284341506e-12
Position 171: 1.6464651282565614e-13
Position 230: 1.3406523474882685e-13
Position 261: 9.773741042062526e-14
Position 132: 8.78106175818263e-14
Position 204: 4.7650456959471555e-14
Position 49: 2.388988317367534e-14
Position 208: 2.236078692273462e-14
Position 189: 2.0746738011397993e-14
Position 137: 1.6137802152900447e-14
Position 240: 1.1856314081578028e-14
