Gene = BicD
Position 3391: 0.0010115267364269335
Position 4145: 0.000979744963585977
Position 11205: 0.0009091334638160203
Position 9362: 0.0008859599294260749
Position 11178: 0.0008616142625422963
Position 9908: 0.0007881112331368154
Position 9971: 0.0007654497085023293
Position 11306: 0.0007531964169835305
Position 12167: 0.0007464785811818172
Position 3554: 0.0007286536855525333
Position 4457: 0.0006995756323175293
Position 9738: 0.0006563463294882802
Position 11791: 0.0006019780496255588
Position 10754: 0.0004816133327372719
Position 335: 0.0003390270138039637
Position 786: 0.00033894430662187734
Position 10907: 0.0003319508649796014
Position 10611: 0.00032811609154314973
Position 1615: 0.0003051189472108944
Position 11551: 0.00027254002705981347
Position 10668: 0.0002716423561078483
Position 10329: 0.00025177830076517646
Position 9158: 0.000247248190610842
Position 3529: 0.00020410556402132945
Position 777: 0.0001897646407273776
Position 577: 0.00018186228002349658
Position 11403: 0.0001602642801060644
Position 983: 0.00014657259156726493
Position 5810: 0.00014360834100677906
Position 997: 0.0001400809019637859
Position 675: 0.00012175566829062903
Position 410: 0.000114346748524502
Position 11199: 0.00010994159994398668
Position 10689: 6.167987547119827e-05
Position 10919: 4.645269594016462e-05
Position 10721: 4.644573864636585e-05
Position 10552: 4.4686741858974735e-05
Position 1977: 4.1715307227872784e-05
Position 1984: 3.7313117575405195e-05
Position 431: 3.251055795145455e-05
Position 473: 3.1005116819870074e-05
Position 1998: 3.0625264389247094e-05
Position 9836: 2.9905587862316022e-05
Position 528: 2.9398565726581465e-05
Position 11094: 2.7615196725794962e-05
Position 11520: 2.5518927205016188e-05
Position 510: 2.5495012551292385e-05
Position 1681: 2.357020464270249e-05
Position 10620: 2.2284169867785425e-05
Position 1301: 2.0579478869198388e-05
Position 939: 1.915906696079492e-05
Position 1527: 1.7876644188187808e-05
Position 10695: 1.6863459811291145e-05
Position 426: 1.5545432825288188e-05
Position 10578: 1.544433890336577e-05
Position 10539: 1.4879921113844332e-05
Position 8126: 1.3524169864148129e-05
Position 8465: 1.3438793025701102e-05
Position 584: 1.3072721770270144e-05
Position 10563: 1.3036661888500526e-05
Position 3264: 8.633763497555208e-06
Position 10946: 7.780905458633413e-06
Position 1373: 7.765636642581741e-06
Position 11003: 7.723391051977184e-06
Position 3343: 7.373694141324165e-06
Position 11000: 7.0806001722753185e-06
Position 1004: 6.822590964479107e-06
Position 11696: 6.805380540696488e-06
Position 10572: 6.013029091848626e-06
Position 1172: 5.70945165588462e-06
Position 1013: 5.265885874350069e-06
Position 2973: 4.944374762333278e-06
Position 8201: 4.719692574808379e-06
Position 9773: 4.381417576662632e-06
Position 10979: 4.023058603859827e-06
Position 2510: 4.009624069651323e-06
Position 1744: 3.973246347749372e-06
Position 683: 3.904308955326029e-06
Position 10496: 3.8070093590954342e-06
Position 2923: 3.8047944366260604e-06
Position 10647: 3.718127032104881e-06
Position 10575: 3.322716325051109e-06
Position 11718: 3.2659241674165306e-06
Position 10467: 2.9710076220816323e-06
Position 9596: 2.7099021275264524e-06
Position 9563: 2.709113129365674e-06
Position 10128: 2.263624820484381e-06
Position 10737: 2.239679449839593e-06
Position 1862: 2.2034299361474266e-06
Position 10950: 1.9378218174691937e-06
Position 1055: 1.9361471959935063e-06
Position 2189: 1.828015476180243e-06
Position 9743: 1.7884928255804963e-06
Position 579: 1.701793546643006e-06
Position 246: 1.6760311998845463e-06
Position 10764: 1.631622116872521e-06
Position 1246: 1.390586766373762e-06
Position 1436: 1.3287970683662154e-06
Position 301: 1.3002274925360654e-06
Position 1551: 1.2285702337110106e-06
Position 10904: 1.1998711155970639e-06
Position 382: 1.1592511744150692e-06
Position 1414: 9.362944403244949e-07
Position 613: 8.841680168989391e-07
Position 10767: 3.5336982031404215e-07
Position 2258: 2.781913090589961e-07
Position 9433: 2.5033501340434687e-07
Position 256: 1.011091181704577e-07
Position 505: 7.083859734359347e-08
Position 9344: 5.7222484739422596e-08
Position 9473: 3.325377722689573e-08
Position 11006: 3.3170280920635586e-08
Position 10953: 1.2933779952365333e-08
Position 1305: 9.067464224405759e-09
Position 188: 7.340581080433142e-09
Position 9454: 6.0410873180927725e-09
Position 177: 2.8530055297934877e-09
Position 193: 2.4273713116605216e-09
Position 216: 2.03546251942312e-09
Position 11101: 5.67198614913447e-10
Position 261: 5.15662818077506e-10
Position 211: 3.758351331550554e-10
Position 10819: 1.164716254581611e-12
Position 11021: 1.1018376192215026e-12
Position 190: 1.24118609829367e-13
