Gene = Cln3
Position 4044: 3.930359382391825e-06
Position 4249: 3.6923375457787976e-06
Position 6: 3.4513073416657553e-06
Position 3791: 2.9798681383298887e-06
Position 647: 2.8219538086119826e-06
Position 4007: 2.767886346000784e-06
Position 4748: 2.5652880945488905e-06
Position 4744: 2.5432576084869387e-06
Position 3499: 2.5299898913092553e-06
Position 4666: 2.4353976770102524e-06
Position 3451: 2.415338938591566e-06
Position 1342: 2.153710971290476e-06
Position 4004: 1.9813130452750076e-06
Position 613: 1.964183386423328e-06
Position 75: 1.3474317446292296e-06
Position 3674: 1.099590852052352e-06
Position 3875: 9.078617739149337e-07
Position 3711: 8.947129292862176e-07
Position 194: 4.66993818336427e-07
Position 719: 3.0379015687416106e-07
Position 682: 2.3589375403345276e-07
Position 2109: 1.8490671041480978e-07
Position 3932: 1.4289824653536287e-07
Position 3847: 7.751351652486207e-08
Position 3886: 6.851810895743656e-08
Position 3713: 5.842119537487596e-08
Position 34: 5.580720129766898e-08
Position 3429: 4.970963664257183e-08
Position 233: 3.0092438329437606e-08
Position 3802: 2.8184637602452032e-08
Position 3864: 2.610841301726863e-08
Position 3861: 2.3115883212673204e-08
Position 393: 9.57973615070574e-09
Position 342: 1.7140055962857452e-09
Position 4377: 1.3192635097999943e-09
Position 4455: 8.084250811596995e-10
Position 4131: 6.906271468167425e-10
Position 4501: 5.601075136700842e-10
Position 4567: 1.9037051358896665e-10
Position 4239: 3.7388014923943816e-11
Position 3630: 5.748243720382861e-12
Position 3663: 2.5401967858129443e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3842: 0.9990556091345794
Position 3405: 0.9988428741433049
Position 4239: 0.9707000066244033
Position 3119: 0.9667304099321231
Position 3635: 0.5292256218668203
Position 3624: 0.45087358753949236
Position 2543: 0.09282398428947272
Position 332: 0.024447129188731063
Position 3659: 0.018135837845456842
Position 4261: 0.017156811985556696
Position 598: 0.011868806424612641
Position 3098: 0.010167731681011255
Position 541: 0.009838013147704966
Position 719: 0.008450068460503675
Position 1690: 0.006659618159734394
Position 339: 0.006480481782378562
Position 685: 0.005912052504923884
Position 2090: 0.00577339577559449
Position 3147: 0.004629298006615867
Position 1592: 0.004608126355224471
Position 1102: 0.004256065553902506
Position 4356: 0.0037835000913630998
Position 1873: 0.00356288130296839
Position 1577: 0.003419238484261192
Position 355: 0.0033319197899197932
Position 1903: 0.0030511462818648394
Position 673: 0.0015406799779272128
Position 1173: 0.0015114498534803354
Position 4442: 0.0014266304130135566
Position 413: 0.0012475511055091725
Position 4389: 0.0006139558480815155
Position 3460: 0.0006134757059151689
Position 2511: 0.0004712473732758271
Position 865: 0.0004203121052396314
Position 4113: 0.0003619685182677775
Position 2880: 0.0003363759287134725
Position 2556: 0.0002762897180579354
Position 2995: 0.0002618104225164473
Position 633: 0.0002533420156774471
Position 1036: 0.00022199989421233074
Position 4767: 0.00019103549452926364
Position 4092: 0.0001759191622975963
Position 4527: 0.00017461594033162507
Position 574: 0.0001493014841113347
Position 181: 0.00014588938030588396
Position 4731: 0.00014012116570541472
Position 791: 0.00012465849745362933
Position 194: 0.00010069677540572822
Position 655: 9.689599050320776e-05
Position 3421: 8.794440410958906e-05
Position 3425: 8.417972725723814e-05
Position 4098: 7.173665650741408e-05
Position 4855: 6.188270689976713e-05
Position 4314: 5.112610972651734e-05
Position 4530: 4.946747153249359e-05
Position 4287: 2.5857539163882367e-05
Position 3925: 2.4957519891388117e-05
Position 4803: 2.1894114669154987e-05
Position 4278: 2.0714065416486723e-05
Position 4551: 1.8979490123265093e-05
Position 1607: 1.1572194003237593e-05
Position 293: 1.0151139664330675e-05
Position 429: 8.022061073314743e-06
Position 4015: 6.132660383606871e-06
Position 3735: 5.912167024863591e-06
Position 3938: 4.674077731396662e-06
Position 868: 4.235682401756111e-06
Position 221: 4.109154844917824e-06
Position 4081: 3.599732447764326e-06
Position 501: 2.974226714198358e-06
Position 3911: 2.9058070652277306e-06
Position 4850: 2.767993299825462e-06
Position 758: 2.2924727344967345e-06
Position 520: 2.128371668266829e-06
Position 4177: 2.090232109254184e-06
Position 135: 1.935264149545842e-06
Position 3932: 1.913184953988138e-06
Position 4819: 1.7976594300414034e-06
Position 4823: 1.7023295694841157e-06
Position 450: 1.4956666596291242e-06
Position 3504: 1.0797614351831901e-06
Position 4837: 7.794974761913035e-07
Position 185: 6.467016191259554e-07
Position 3732: 5.718868231437411e-07
Position 3346: 5.554786728263685e-07
Position 3478: 4.914895295648829e-07
Position 4064: 4.789142752289093e-07
Position 4074: 4.6951018055849424e-07
Position 3902: 4.1436907861742213e-07
Position 766: 2.4407728422391813e-07
Position 4044: 1.9400894598750805e-07
Position 4054: 1.9046651173989072e-07
Position 4071: 1.4655213756923303e-07
Position 557: 1.4465406706464055e-07
Position 469: 1.2921763587755058e-07
Position 3917: 1.0425752203792666e-07
Position 3978: 9.159540602898402e-08
Position 3537: 5.126389814683134e-08
Position 639: 1.5709665804433657e-08
Position 4575: 5.841092992284541e-09
Position 139: 4.910588467855938e-09
Position 358: 3.878112334242625e-09
Position 147: 3.6310703491604486e-09
Position 4542: 2.4246461629895177e-09
