Gene = l(2)k09022
Position 2094: 9.322967943264187e-05
Position 2769: 9.183956924820203e-05
Position 310: 9.057026572367182e-05
Position 2334: 9.001866377639597e-05
Position 6455: 8.794209653512346e-05
Position 2000: 7.647769232982945e-05
Position 717: 7.035622297181635e-05
Position 1228: 5.4547358227152096e-05
Position 2179: 4.634717866511654e-05
Position 30: 3.6174466603579596e-05
Position 6609: 2.131972995887127e-05
Position 180: 1.95946407117143e-05
Position 1894: 1.576264572444452e-05
Position 601: 1.1857715509883283e-05
Position 967: 1.1030194180776396e-05
Position 20: 9.715278478400066e-06
Position 54: 9.636733075851757e-06
Position 47: 8.659371367594668e-06
Position 313: 5.668773440418721e-06
Position 767: 5.20543782093563e-06
Position 232: 4.6718534924807e-06
Position 568: 4.078012864252814e-06
Position 298: 3.860764436969281e-06
Position 548: 2.7349145147558988e-06
Position 884: 2.6634417924729093e-06
Position 1794: 2.581282292778763e-06
Position 347: 2.3498048388754063e-06
Position 764: 2.3170660239499656e-06
Position 890: 2.0115805634929912e-06
Position 1523: 1.6458287105915927e-06
Position 1210: 1.0675880899314616e-06
Position 1404: 9.89906054438452e-07
Position 108: 9.430247868754605e-07
Position 988: 7.935350841143708e-07
Position 609: 7.884816147495862e-07
Position 1081: 6.309512994040978e-07
Position 342: 2.3221881052588977e-07
Position 151: 2.0739889922856575e-07
Position 1581: 1.7924826210077145e-07
Position 617: 1.640353299821279e-07
Position 1899: 6.427589379851697e-08
Position 115: 4.9759973823068345e-08
Position 1845: 2.691055108011156e-08
Position 1864: 2.555887590398676e-08
Position 1789: 1.4274258486695295e-08
Position 1902: 1.3799861499592483e-08
Position 1955: 1.1839346189027733e-08
Position 1988: 2.1465225202303224e-09
Position 1714: 1.4492719189023134e-10
Position 829: 1.254712600769943e-10
Position 770: 1.1285940295543114e-10
Position 1682: 1.2913582454819937e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5482: 0.9918406034382594
Position 1384: 0.9635549828327085
Position 1707: 0.959713726805997
Position 5141: 0.3485156252049809
Position 2898: 0.3286885050162928
Position 1048: 0.21656126293159575
Position 544: 0.13414998494416983
Position 4748: 0.11430831390126109
Position 4684: 0.07802550931897298
Position 4271: 0.06817756733808256
Position 4961: 0.06560213947446639
Position 3869: 0.06087983292229515
Position 2211: 0.05264197168033245
Position 4052: 0.04080128530945826
Position 1407: 0.03407238216166895
Position 1115: 0.027273366012045736
Position 648: 0.025646860679666147
Position 4502: 0.024245320169352286
Position 4434: 0.022159261159849095
Position 4681: 0.015958949858525005
Position 3114: 0.014181766664872803
Position 1132: 0.013415483409420241
Position 2133: 0.012261684389239694
Position 6227: 0.009218165473006372
Position 2865: 0.009006433480078109
Position 3482: 0.00834061430179153
Position 2417: 0.006340527660827646
Position 2868: 0.0058414608864606485
Position 2612: 0.005404979029699319
Position 3445: 0.0051740455687767665
Position 3119: 0.004469054034240246
Position 1081: 0.004224958947381243
Position 211: 0.003937077868526847
Position 607: 0.003209174489296336
Position 1771: 0.003017639890946792
Position 2103: 0.002936289192642926
Position 553: 0.0028579440855816666
Position 2139: 0.0024319415152630856
Position 2586: 0.002350448565896923
Position 3293: 0.002318454863110346
Position 770: 0.001947300546184736
Position 2000: 0.0017868733820774556
Position 6351: 0.001703041455583423
Position 5493: 0.001477032001279009
Position 3665: 0.001456525881869458
Position 3613: 0.0014488539811388858
Position 802: 0.0012565858866905209
Position 5566: 0.0011963765266381154
Position 2570: 0.0011382135006939903
Position 898: 0.0009051373157627031
Position 208: 0.0008769725532308517
Position 1343: 0.0008594059840573769
Position 5586: 0.000831880278835792
Position 6086: 0.0008105994385025721
Position 1544: 0.000760572999143374
Position 1078: 0.0007101589641539731
Position 5684: 0.0005896880104479629
Position 1876: 0.0005543470238136076
Position 984: 0.0005415053395021566
Position 690: 0.0005339882351406225
Position 1455: 0.0005218984871148273
Position 1428: 0.000507164241522357
Position 2179: 0.0005010730797423943
Position 916: 0.0005007428563410881
Position 1737: 0.0004864085613110475
Position 6687: 0.0004848309953215589
Position 2150: 0.0004646337726596163
Position 6455: 0.00041536158617411754
Position 6508: 0.00035204840552062195
Position 6289: 0.00034777750741129236
Position 1024: 0.0003294114367905184
Position 84: 0.0003199724565388917
Position 2236: 0.00029641002731303144
Position 526: 0.00029605242684840443
Position 2429: 0.00029285276435100357
Position 1859: 0.00027787510535037596
Position 2969: 0.00027637764755148993
Position 1028: 0.0002699546658782167
Position 5985: 0.00026488316668276605
Position 2519: 0.00024691456511411993
Position 2751: 0.0002360070838297248
Position 2283: 0.00023308999274438474
Position 472: 0.0002233810041440169
Position 492: 0.0002131375099749011
Position 700: 0.0002057134198509831
Position 2592: 0.00019925240195207253
Position 5502: 0.00017107678398828506
Position 5808: 0.0001646131078744857
Position 2473: 0.00016434526386756914
Position 2805: 0.0001401506966131604
Position 626: 0.00013971019754506028
Position 2191: 0.0001372975118032824
Position 3233: 0.00012959539219370756
Position 2850: 0.00011244982283086197
Position 2682: 0.0001120249836651252
Position 2995: 0.00010578448355881943
Position 1518: 9.488755740735446e-05
Position 1832: 5.845420517496366e-05
Position 2378: 5.136061713507006e-05
Position 295: 5.10726752533486e-05
Position 2370: 5.042269572614261e-05
Position 1160: 5.015912037493252e-05
Position 77: 4.689536927977313e-05
Position 1232: 4.6212845826566126e-05
Position 2196: 4.503829297031454e-05
Position 5418: 4.12314153541377e-05
Position 3194: 4.0517270088044925e-05
Position 1811: 3.829173301499098e-05
Position 1932: 3.190559542058051e-05
Position 1490: 3.090330735768558e-05
Position 745: 2.9873559437670783e-05
Position 2156: 2.729751768276261e-05
Position 1742: 2.3722221709527247e-05
Position 2264: 1.8191765294687674e-05
Position 2009: 1.6728902677651336e-05
Position 304: 1.4280547567804842e-05
Position 127: 1.262661710835658e-05
Position 265: 9.565431615879585e-06
Position 1541: 9.171749547369387e-06
Position 2220: 8.337442589179603e-06
Position 497: 8.017790862755314e-06
Position 3116: 7.214112976916238e-06
Position 124: 6.705978171645941e-06
Position 170: 5.480326555987162e-06
Position 1496: 5.3211367761050755e-06
Position 268: 3.3736419475018547e-06
Position 1409: 2.3303889109758984e-06
Position 1799: 2.1881637839002407e-06
Position 1505: 1.936384337901021e-06
Position 1843: 1.808492231763492e-06
Position 1566: 1.6153705707362457e-06
Position 1789: 1.4458091353102584e-06
Position 1587: 1.3977474775777075e-06
Position 244: 1.2421529546879055e-06
Position 151: 1.2356602744754025e-06
Position 1891: 1.1334042178079673e-06
Position 322: 4.7454722061775044e-07
Position 650: 3.590420388552644e-07
Position 1563: 3.47136609634118e-07
Position 697: 1.8585859155045595e-07
Position 740: 1.7717103452970032e-07
Position 298: 1.2518742543757352e-07
Position 223: 3.793344440385706e-08
Position 133: 3.4636236734087035e-08
Position 394: 1.3823234892185659e-08
Position 370: 1.4681746856717058e-09
Position 108: 2.032703023253638e-11
Position 180: 2.4868032550222664e-12
Position 352: 1.7877434504114414e-12
