Gene = SCAR
Position 1672: 0.00020436467117247484
Position 5017: 0.00020019173125024607
Position 817: 0.00019506157152358462
Position 5267: 0.00015642224863244113
Position 980: 0.00014905435745260023
Position 1489: 0.00013302219929562075
Position 1603: 0.0001178109989605247
Position 5435: 9.649826576145311e-05
Position 4744: 7.954999503401048e-05
Position 446: 7.604342916186482e-05
Position 244: 7.333601657385494e-05
Position 4740: 6.52337243665602e-05
Position 528: 5.936955528502244e-05
Position 4752: 5.810888804832815e-05
Position 5186: 5.31678710257453e-05
Position 5523: 4.383347906766671e-05
Position 4914: 3.970804309571532e-05
Position 602: 3.965912607829578e-05
Position 1276: 3.89763934285012e-05
Position 1340: 3.641212427647273e-05
Position 1492: 3.3362177717515024e-05
Position 5476: 3.294764231094226e-05
Position 1441: 3.2595565445561496e-05
Position 566: 3.156349345936876e-05
Position 1983: 2.276170026230068e-05
Position 2564: 2.228527370497355e-05
Position 2589: 2.098068166851643e-05
Position 5520: 7.99369545818292e-06
Position 1133: 7.599051987941201e-06
Position 2966: 6.336209677878557e-06
Position 3364: 4.7250913289904625e-06
Position 3287: 4.297778841467257e-06
Position 170: 3.7619298092669115e-06
Position 680: 3.526222309569378e-06
Position 2209: 2.7692015338016765e-06
Position 4746: 1.181544802708395e-06
Position 141: 6.477941824029734e-07
Position 4941: 6.428112216201157e-07
Position 4944: 3.7527378462608283e-07
Position 220: 7.17042405165501e-08
Position 366: 5.33644959709086e-08
Position 293: 3.333000882834215e-08
Position 372: 2.6995938141191405e-08
Position 4958: 2.1274228486938465e-08
Position 297: 1.2286733420847508e-08
Position 201: 5.626214568742139e-09
Position 98: 4.811912298118275e-10
Position 185: 7.235627243680919e-11
Position 56: 5.621265908325279e-12
Position 224: 3.609848529901002e-13
