Gene = RapGAP1
Position 5761: 1.7271598572766727e-12
Position 7674: 1.7173101228405965e-12
Position 6533: 1.455101606409464e-12
Position 1049: 1.2587740395308318e-12
Position 1167: 1.0014858335613896e-12
Position 6414: 8.858058793412472e-13
Position 816: 8.074414912119895e-13
Position 7005: 7.582854937176606e-13
Position 1522: 6.479794874905724e-13
Position 6850: 5.795661225254144e-13
Position 6550: 5.530412346238529e-13
Position 6204: 4.401977453851691e-13
Position 2226: 4.0847187254727927e-13
Position 6186: 3.1105279902005434e-13
Position 2577: 2.9616172036722004e-13
Position 4724: 2.5907534993291727e-13
Position 2255: 2.308864392344605e-13
Position 5592: 1.8837642475383004e-13
Position 1617: 1.2151542833997738e-13
Position 1389: 1.0229518547039685e-13
Position 2778: 6.51732826059407e-14
Position 584: 6.254643829560292e-14
Position 3775: 5.285308994578592e-14
Position 3795: 4.568116229487232e-14
Position 4209: 4.5302915663018253e-14
Position 3725: 3.799807391110279e-14
Position 1206: 3.7929602907343817e-14
Position 853: 3.589218873309093e-14
Position 2377: 3.5744949502670335e-14
Position 2276: 3.4524142691667284e-14
Position 2176: 2.4586923189196563e-14
Position 3297: 2.2585133395018053e-14
Position 2598: 1.909015805992406e-14
Position 1127: 1.8812464735308296e-14
Position 588: 1.7241805962053844e-14
Position 2815: 1.5881584943520033e-14
Position 823: 1.456292216562348e-14
Position 991: 1.3202244932243167e-14
Position 1944: 1.1868210831216877e-14
Position 894: 1.1703879504694e-14
Position 4462: 9.875481843553587e-15
Position 3326: 9.425292849953797e-15
Position 4693: 9.21122508760024e-15
Position 2906: 5.21459702908063e-15
Position 1064: 2.1081816034467546e-15
Position 2020: 1.4751301301759315e-15
Position 1364: 1.4564139538139632e-15
Position 997: 1.4532193949345925e-15
Position 1229: 1.3032420338805402e-15
Position 1061: 7.283423930972604e-16
Position 904: 6.896887469757591e-16
Position 509: 1.0509987100548409e-16
Position 179: 1.0361628046867831e-16
Position 353: 4.298741960972595e-17
Position 189: 1.1856948950953716e-17
Position 540: 1.0446998488860695e-17
Position 473: 8.033448186722616e-18
Position 264: 3.862006477289932e-18
Position 497: 2.7941162009729012e-18
Position 137: 1.9873220864122783e-18
Position 690: 1.5255093324391208e-18
Position 674: 1.2627588437494025e-18
Position 640: 7.467817174544608e-19
Position 1530: 4.913573216271676e-19
Position 519: 2.3271650917938387e-19
Position 861: 6.511867551949281e-20
Position 733: 2.785097963325214e-20
Position 870: 1.9076948829178883e-20
