Gene = vtd
Position 2641: 0.00027045368246111484
Position 10559: 0.0002481527853979171
Position 2491: 0.00023988205671875417
Position 475: 0.0002394636450702976
Position 4076: 0.0002302882942779415
Position 2060: 0.00022446628328974896
Position 4427: 0.00021812567665558926
Position 4633: 0.0002045048872731335
Position 2949: 0.00018378619261796153
Position 2368: 0.00018169050389120185
Position 2795: 0.00017291349362950328
Position 4601: 0.00015755523992406144
Position 4294: 0.0001451602098889853
Position 10932: 0.0001398167859982427
Position 1238: 0.00012760211566023897
Position 4099: 0.0001255319090621271
Position 271: 9.377301381736733e-05
Position 16306: 9.244734881089814e-05
Position 1449: 8.724426820887158e-05
Position 11175: 8.603990535007466e-05
Position 614: 8.01723043660078e-05
Position 4084: 6.345372959929265e-05
Position 11563: 5.5345219526567815e-05
Position 11428: 5.461255352922593e-05
Position 10778: 5.3009789200057946e-05
Position 10806: 4.7530963379976854e-05
Position 3698: 4.603011364104882e-05
Position 3782: 4.1187524281079634e-05
Position 3691: 4.028956126623702e-05
Position 11761: 3.99866990598638e-05
Position 768: 3.9710764360722805e-05
Position 140: 3.859501202963062e-05
Position 10302: 3.7433759896893605e-05
Position 5088: 3.636753305414529e-05
Position 4298: 3.635287089339555e-05
Position 4431: 3.618835521128384e-05
Position 3083: 3.4677725932468766e-05
Position 830: 2.6383989767088978e-05
Position 1114: 2.3781516114477658e-05
Position 3788: 2.1006618405144457e-05
Position 13707: 2.095914769854713e-05
Position 29: 2.0063982976776786e-05
Position 1349: 1.996693891508703e-05
Position 10763: 1.8937929568475703e-05
Position 10191: 1.8385520942301782e-05
Position 1175: 1.7066207835730423e-05
Position 1595: 1.561760768943208e-05
Position 4269: 1.2990943169396902e-05
Position 4264: 1.1482225966294263e-05
Position 14017: 1.0425870673084661e-05
Position 4119: 9.511763719345824e-06
Position 10215: 6.930558635614992e-06
Position 4061: 5.903892388378668e-06
Position 4081: 4.845886770437059e-06
Position 391: 4.24539843077915e-06
Position 4370: 4.1214259562418615e-06
Position 4404: 3.926242755441019e-06
Position 5096: 3.7629139954232853e-06
Position 242: 3.5669124282682827e-06
Position 207: 3.217599590327367e-06
Position 442: 3.212279724220487e-06
Position 573: 2.7873142411115257e-06
Position 273: 2.3719869949424368e-06
Position 13243: 2.363610638371671e-06
Position 558: 2.034888764151562e-06
Position 4023: 2.032166030232639e-06
Position 276: 1.7807486307729986e-06
Position 80: 1.5755581955209632e-06
Position 333: 9.819279746178429e-07
Position 251: 8.299563529078966e-07
Position 11421: 5.717869318979536e-07
Position 89: 5.221504587694091e-07
Position 10225: 4.2396682773910876e-07
Position 13349: 2.4367886624645735e-07
Position 11473: 1.4777020596828223e-07
Position 10127: 1.3473314473589731e-07
Position 10519: 4.8777247783718356e-08
Position 10446: 3.8621517047846424e-08
Position 938: 3.1340968409218404e-08
Position 10426: 2.6278196434844995e-08
Position 403: 2.0776615289889334e-08
Position 4138: 1.5101317013376823e-08
Position 3893: 1.0192206131066918e-08
Position 10557: 4.695734095291963e-09
Position 954: 3.148872527883372e-09
Position 841: 3.1447884585846783e-09
Position 4091: 2.835286463510741e-09
Position 10562: 9.775905517759726e-10
Position 885: 5.113841150201216e-10
Position 854: 8.420323975873123e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10419: 0.9994910689788422
Position 3593: 0.9892388374209116
Position 10102: 0.9839576541925504
Position 9869: 0.9783175668823074
Position 420: 0.9536486957220727
Position 19484: 0.939227088491324
Position 19727: 0.5478621230736548
Position 21284: 0.24693188246327785
Position 20442: 0.24602100597396445
Position 20613: 0.20655072659146703
Position 7635: 0.1686236714368092
Position 20004: 0.1041531909082609
Position 15712: 0.10098631555609462
Position 4805: 0.08282068832174086
Position 20062: 0.07483139402264538
Position 4227: 0.060652602086411316
Position 20043: 0.0550393607509009
Position 11244: 0.045660641814329266
Position 4731: 0.045239056787627394
Position 12013: 0.034636661080238204
Position 12037: 0.03444019639650551
Position 12794: 0.03078096422971329
Position 4328: 0.029595845767912923
Position 436: 0.026131377119864137
Position 13014: 0.022848231807931187
Position 11841: 0.020168239050609688
Position 8335: 0.012691101836463914
Position 4513: 0.012057342237511651
Position 19697: 0.008066824063252914
Position 3910: 0.00803978722381673
Position 10876: 0.007742551962669039
Position 8269: 0.0071943987134068695
Position 4632: 0.007095835948388356
Position 4708: 0.006819006285267031
Position 11647: 0.006403863541358994
Position 9917: 0.006269161526816783
Position 4496: 0.006112900762115847
Position 10707: 0.0060764917870310305
Position 11132: 0.0054523790069425804
Position 10697: 0.0054432096477186704
Position 9875: 0.005314110302540799
Position 12481: 0.004718434436442421
Position 19980: 0.004670046343852169
Position 782: 0.004279434976908459
Position 9959: 0.004180435528705638
Position 8080: 0.004139094760154911
Position 292: 0.00403766749891432
Position 3825: 0.0038166349867721876
Position 9843: 0.0034796138610237526
Position 573: 0.003395978293428746
Position 4378: 0.003277891438446926
Position 10996: 0.003108018687595705
Position 5144: 0.00306090361793585
Position 3855: 0.002993314818051332
Position 520: 0.0029355862398835033
Position 10204: 0.0027415842477863583
Position 19680: 0.0027383964994904257
Position 11917: 0.0025652852540010576
Position 12657: 0.0023482852112023914
Position 7963: 0.0022773823822029695
Position 6847: 0.002210727075242158
Position 8284: 0.002185416871417397
Position 634: 0.002182696020018591
Position 10637: 0.0019649972822076847
Position 4212: 0.0019219986620315145
Position 8109: 0.0018780582860833009
Position 7747: 0.0018701756345972799
Position 3791: 0.0018472999733214965
Position 11492: 0.0015862113847682085
Position 9664: 0.0015778834130794526
Position 12509: 0.0014406152928630204
Position 6389: 0.0012942526851961547
Position 12110: 0.001112653645865194
Position 457: 0.0010520653392337674
Position 6679: 0.0009734064411986147
Position 5493: 0.0009641861606490556
Position 5553: 0.0009276093636548339
Position 8338: 0.0008355148801343757
Position 1000: 0.0008270962116140333
Position 4750: 0.0007866803689989891
Position 4672: 0.0007595847647877717
Position 10127: 0.0007170869744175628
Position 558: 0.0007084711220945495
Position 3194: 0.0006982198027023227
Position 496: 0.0006817084711222243
Position 16412: 0.0006667480037591875
Position 16346: 0.0006602817858495393
Position 499: 0.0006326343683502797
Position 3255: 0.0006112263283904687
Position 11431: 0.000540968134897759
Position 4435: 0.0005245604507511888
Position 6656: 0.0005087465827758059
Position 4893: 0.000491402585743758
Position 5726: 0.00048125487100678376
Position 655: 0.0004648349906764894
Position 18001: 0.0004493868850030606
Position 5054: 0.00043613261856518317
Position 4457: 0.0004204698148822157
Position 975: 0.00039490396487217407
Position 1558: 0.00037805518377683096
Position 3879: 0.00032273791341024905
Position 2885: 0.00032066940442371754
Position 1334: 0.00029014617299455685
Position 4668: 0.00028887180686164933
Position 6961: 0.00028121526073417337
Position 1359: 0.00026616227821609195
Position 13918: 0.0002490868092533695
Position 454: 0.00023124468895984948
Position 2027: 0.00022723299585269586
Position 80: 0.0002177961560859424
Position 11286: 0.00021183377685260482
Position 2731: 0.00019571019604275466
Position 3093: 0.0001857664236553082
Position 13380: 0.00017273650618955798
Position 667: 0.0001709912953199429
Position 11323: 0.0001637699303753884
Position 768: 0.00015256279086597324
Position 578: 0.00013009455736195225
Position 11473: 0.0001280070968983852
Position 2304: 0.00012732512604129867
Position 3082: 0.00011811717792808091
Position 13898: 0.00010706187592149939
Position 2577: 0.00010553500746545005
Position 6750: 9.892442438357996e-05
Position 3018: 8.693208101796855e-05
Position 3164: 7.906564717346723e-05
Position 2150: 7.805852922106082e-05
Position 3888: 7.401730623357378e-05
Position 10751: 7.254929007992398e-05
Position 10949: 7.144729237659194e-05
Position 4127: 6.610811682709106e-05
Position 3893: 6.595490647473504e-05
Position 1098: 6.38072782258485e-05
Position 270: 5.6722640309811896e-05
Position 4447: 5.240747028911007e-05
Position 13446: 5.066931444565898e-05
Position 580: 4.9253163162393546e-05
Position 16361: 4.4405934855860604e-05
Position 2854: 4.42177828185645e-05
Position 11274: 3.993974103496902e-05
Position 3541: 3.6250339364278324e-05
Position 10964: 3.490408849856017e-05
Position 10515: 3.43094732990946e-05
Position 11501: 3.198066662223833e-05
Position 3475: 3.074082438479596e-05
Position 604: 3.014173978298667e-05
Position 14074: 2.9362403673039864e-05
Position 116: 2.5807252096259465e-05
Position 207: 2.3902037518822656e-05
Position 2916: 2.386849938943069e-05
Position 5627: 2.3579409503236604e-05
Position 12015: 2.3345678732086225e-05
Position 231: 2.319287744664081e-05
Position 11157: 2.3190494429200598e-05
Position 10952: 2.2577806127944648e-05
Position 10911: 2.2137015883995025e-05
Position 1191: 2.18894981279031e-05
Position 614: 2.1606236764590707e-05
Position 3230: 2.1075762034871383e-05
Position 3756: 2.0613390185836793e-05
Position 464: 1.8235783701793295e-05
Position 3438: 1.7471410232724316e-05
Position 4036: 1.6645750472339567e-05
Position 3788: 1.6525716758612483e-05
Position 1059: 1.6262405788014855e-05
Position 10842: 1.579951740724322e-05
Position 10715: 1.4322256430789303e-05
Position 10557: 1.2681781852974413e-05
Position 4398: 1.2091818671769199e-05
Position 240: 1.1000242713980683e-05
Position 2273: 1.0774602583359574e-05
Position 2059: 1.0767233197537141e-05
Position 2427: 1.0450952059220589e-05
Position 10436: 8.999836880237206e-06
Position 120: 8.2627536844656e-06
Position 2335: 7.030881581171229e-06
Position 10487: 6.991686818217176e-06
Position 4521: 6.543558990158539e-06
Position 1211: 6.117001811354418e-06
Position 2119: 6.039608677375331e-06
Position 247: 5.000791748587607e-06
Position 1145: 4.631576108712209e-06
Position 664: 4.280713441411083e-06
Position 297: 4.093157553528874e-06
Position 3800: 3.543272957677902e-06
Position 13790: 3.3610612968920444e-06
Position 1020: 3.0592774363052376e-06
Position 147: 2.9849898172433136e-06
Position 129: 2.8129964531669055e-06
Position 4654: 2.4237299388105247e-06
Position 2762: 2.341170003079795e-06
Position 1238: 2.141298736952209e-06
Position 98: 2.0728622113369013e-06
Position 10546: 1.4540680794857343e-06
Position 2700: 1.4304232509986844e-06
Position 2794: 1.2694366191981674e-06
Position 9370: 1.2410781536010208e-06
Position 2458: 1.209861298495962e-06
Position 2948: 1.2068772962424908e-06
Position 312: 9.546081975368538e-07
Position 10601: 9.287995644783756e-07
Position 2367: 7.170155419731877e-07
Position 2181: 5.7932198053529e-07
Position 2389: 5.479538489000684e-07
Position 3315: 5.470175157392918e-07
Position 133: 5.261651540099774e-07
Position 4260: 5.11307890032919e-07
Position 173: 5.034732803316602e-07
Position 2640: 4.950096845915452e-07
Position 10651: 4.936505493880495e-07
Position 4954: 4.5209887764859153e-07
Position 2608: 4.3809984697426345e-07
Position 2662: 4.2878478938254683e-07
Position 3166: 4.105936287036663e-07
Position 4091: 4.0556913181234713e-07
Position 2816: 3.4293846535588266e-07
Position 2785: 3.40255083498785e-07
Position 2970: 3.3953484084480436e-07
Position 4899: 2.821915766309576e-07
Position 327: 2.3543882824345432e-07
Position 2050: 2.331388249244289e-07
Position 2213: 2.16530522685698e-07
Position 302: 2.0186251433979028e-07
Position 2490: 2.0005464951871104e-07
Position 2081: 1.8642194991895608e-07
Position 2512: 1.6984362551188373e-07
Position 10519: 1.3228996217341435e-07
Position 213: 1.1427471892400686e-07
Position 338: 4.119098219997892e-08
Position 2358: 3.209116654381004e-08
Position 1471: 3.169365569084818e-08
Position 2631: 3.1120510939877017e-08
Position 2939: 2.993809164184962e-08
Position 2481: 2.9219515096269765e-08
Position 1397: 2.6045640994854965e-08
Position 2235: 1.959792304240903e-08
Position 2669: 1.8470563533892106e-08
Position 2519: 1.667666923486363e-08
Position 2396: 1.5742532258352534e-08
Position 2204: 1.5691779936319734e-08
Position 469: 1.1847787418578705e-08
Position 552: 3.118926414781239e-09
Position 344: 2.2905746702239465e-09
Position 466: 8.464063022736133e-10
Position 10379: 9.312085079184453e-11
Position 1046: 2.580087486603552e-11
Position 1012: 2.0539308451674046e-11
Position 1024: 9.878741076916838e-12
Position 1038: 9.116357081127172e-12
Position 1108: 8.740634062739667e-12
