Gene = JhI-21
Position 1811: 6.487558160836217e-07
Position 3683: 7.039105778351325e-08
Position 124: 5.8761533984394295e-08
Position 3612: 3.5238862351680785e-08
Position 3519: 9.984551828288003e-09
Position 3442: 8.49874059435358e-09
Position 3911: 7.228075812302343e-09
Position 3465: 5.453068992185352e-09
Position 3439: 4.891295955697912e-09
Position 3424: 1.6666688523999192e-09
Position 94: 1.330467232116542e-09
Position 3603: 7.343555217908745e-10
Position 3517: 5.168958215830714e-10
Position 116: 5.044673924271999e-10
Position 3827: 4.760948029396715e-10
Position 3564: 1.929907260675326e-10
Position 2153: 9.34859788599523e-11
Position 3396: 9.05980238248224e-11
Position 3058: 5.582538308676739e-11
Position 3402: 4.4413777524737984e-11
Position 3394: 2.448025265779832e-11
Position 3524: 4.154732360542015e-18
Position 3526: 3.185622228347729e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 3357: 0.995090732503621
Position 3538: 0.992705708994366
Position 1957: 0.9915615788196944
Position 1543: 0.9914271801898603
Position 2117: 0.9640980769408803
Position 2953: 0.9586517706393826
Position 682: 0.6701781097780533
Position 2465: 0.11140222294751093
Position 735: 0.05900005373273337
Position 2515: 0.04128825772245272
Position 708: 0.03139221763487179
Position 2581: 0.021864829511787302
Position 465: 0.016113099282329204
Position 4029: 0.014673015520880158
Position 2152: 0.011371758833967648
Position 1165: 0.010362891733728934
Position 1008: 0.008507715006825284
Position 202: 0.007327860557878024
Position 1102: 0.0057362665826542585
Position 3564: 0.005495151686209227
Position 4116: 0.00520460249119853
Position 3955: 0.004719515122939352
Position 780: 0.004678850294312144
Position 2720: 0.004585556734699425
Position 740: 0.003801182761596014
Position 1828: 0.0028869322998358094
Position 2527: 0.0027304900088986955
Position 1179: 0.002710118184344389
Position 248: 0.0026867397695840758
Position 2819: 0.0024397904598903435
Position 445: 0.0020799915750606287
Position 2835: 0.0016548361272950608
Position 1046: 0.0015889948649524825
Position 2600: 0.0014603700810018635
Position 3933: 0.0012515088908023016
Position 2026: 0.00124683470267682
Position 1058: 0.0012456708001474378
Position 279: 0.0011280797972992153
Position 3843: 0.0010883916332164543
Position 3230: 0.0010619805116493727
Position 711: 0.0010450781187992507
Position 3750: 0.0009406478258051121
Position 1082: 0.0009228306251405784
Position 4152: 0.0008831124012721527
Position 4041: 0.000722683078894848
Position 4092: 0.0006908810610513348
Position 1018: 0.0006906152709451743
Position 4048: 0.0005911141414750824
Position 2170: 0.0005813820930919214
Position 2469: 0.0005743525307310371
Position 1349: 0.0005438889233856803
Position 556: 0.0005301078846688156
Position 3402: 0.0005254751041667442
Position 469: 0.000517595423910365
Position 2894: 0.0004761931065409419
Position 4207: 0.0004005071851361503
Position 251: 0.00039738981762992026
Position 2979: 0.0003696578665437879
Position 3251: 0.00035080681094342987
Position 3341: 0.0003488068442117397
Position 2891: 0.00034048089287944735
Position 3419: 0.00032217933228658363
Position 1036: 0.0003087725625941035
Position 770: 0.00029193761224331245
Position 327: 0.00027773046888680456
Position 2682: 0.00026792969081078203
Position 1926: 0.00021707338034621557
Position 4268: 0.00021284721210983515
Position 2624: 0.0002104059239925336
Position 94: 0.00020553549572325738
Position 3598: 0.00019897225607077722
Position 2756: 0.00015077709570707358
Position 3713: 0.00014606636056366408
Position 1996: 0.0001394966730847282
Position 1333: 0.00013510550803708143
Position 896: 0.00013461360841281167
Position 61: 0.00013082929185169925
Position 1069: 0.00012971619402752453
Position 3716: 0.00012190223418999868
Position 2660: 0.00011345533185368715
Position 1900: 0.00011292570551373621
Position 3858: 0.00010895952607258507
Position 1739: 8.861275607494692e-05
Position 634: 8.469592119423449e-05
Position 2750: 7.897829351425386e-05
Position 1138: 6.950279829426904e-05
Position 841: 5.136988605307203e-05
Position 576: 5.089542321731057e-05
Position 395: 4.5654733769611505e-05
Position 3203: 4.445129939637602e-05
Position 1148: 4.11157967326917e-05
Position 719: 3.963251318648769e-05
Position 261: 3.9585673413203314e-05
Position 2191: 3.264636327308347e-05
Position 3439: 3.1969066311530924e-05
Position 722: 3.077238558465163e-05
Position 1487: 2.720164018828272e-05
Position 725: 2.718202276161101e-05
Position 491: 2.5511455457476235e-05
Position 2868: 2.2221901623744994e-05
Position 859: 2.1410471952977153e-05
Position 1555: 1.9903910161230263e-05
Position 3812: 1.8915664038856414e-05
Position 2165: 1.6651798330564498e-05
Position 847: 1.6581613022986312e-05
Position 3310: 1.5569485639717984e-05
Position 865: 1.5171419523730904e-05
Position 1882: 1.4393902674915549e-05
Position 563: 1.391240366866874e-05
Position 1639: 1.2206201735202024e-05
Position 584: 1.1740090612116037e-05
Position 2855: 1.0774735007093179e-05
Position 642: 1.0437839063009436e-05
Position 516: 7.902899030022159e-06
Position 1230: 6.6804053384464585e-06
Position 844: 6.535359987629521e-06
Position 1244: 4.274621768890246e-06
Position 107: 4.218975875706082e-06
Position 1602: 3.8545484014393634e-06
Position 1879: 3.765171647904208e-06
Position 1414: 2.883961699402255e-06
Position 399: 2.4247712812856593e-06
Position 364: 1.5475779446447721e-06
Position 1322: 1.4013849289316973e-06
Position 1201: 1.3002467765397918e-06
Position 1284: 1.20519611344123e-06
Position 2374: 1.204037853967723e-06
Position 2248: 1.136843237518016e-06
Position 511: 1.1043656788806216e-06
Position 1186: 1.005491822291708e-06
Position 2275: 8.990132785574251e-07
Position 1258: 7.795954018865297e-07
Position 2254: 5.451756340106304e-07
Position 379: 4.3659207616446524e-07
Position 113: 3.623894566321343e-07
Position 2657: 2.1174708239099986e-07
Position 183: 1.1978733744593428e-07
Position 2365: 4.11504379322557e-08
Position 884: 3.876438299079859e-08
Position 3632: 2.1460253910698312e-08
Position 3722: 7.880218191303078e-09
Position 169: 2.5983315125629885e-09
Position 269: 1.7711169833356693e-09
Position 140: 1.0082387575102571e-10
