Gene = NimA
Position 5688: 0.0010125534281240833
Position 5478: 0.0009524881158872296
Position 4058: 0.0009067349449493359
Position 135: 0.0008315212855430159
Position 5225: 0.0007779077430951528
Position 505: 0.0006747375800876474
Position 4807: 0.0006407677245983644
Position 325: 0.0006276617999736262
Position 5028: 0.0006081725774543576
Position 3247: 0.0006013247277428086
Position 3331: 0.0005815312556598246
Position 318: 0.0005317734053585237
Position 4476: 0.0004940102218050084
Position 4741: 0.00044354245360154695
Position 4998: 0.000440405320252946
Position 4000: 0.00042767718655868615
Position 5460: 0.00037393596002634725
Position 5776: 0.0003439932815161323
Position 3952: 0.000331972468184104
Position 5310: 0.0003068121497676236
Position 4189: 0.00030446234432353656
Position 2887: 0.000302706632671047
Position 5753: 0.0002614119635355011
Position 5381: 0.0002429571588222039
Position 4608: 0.00023757207350612132
Position 5410: 0.00023538973602181686
Position 1054: 0.00023254248182340127
Position 1517: 0.00022821537299117737
Position 1035: 0.00022542085085743761
Position 425: 0.00020591451367733417
Position 397: 0.00020140710532768618
Position 1080: 0.00018644429848816945
Position 195: 0.00018023723597188868
Position 3926: 0.0001643503474066936
Position 481: 0.00015628830245471026
Position 228: 0.00011245988941555763
Position 543: 8.882297880510756e-05
Position 5811: 8.599436189138214e-05
Position 2031: 8.262413548165252e-05
Position 4317: 7.434029833938232e-05
Position 3428: 6.684385404184986e-05
Position 3155: 6.5136532064707e-05
Position 176: 6.412872199031984e-05
Position 290: 4.8893779586695804e-05
Position 387: 4.629168646147226e-05
Position 2914: 4.004437622637418e-05
Position 676: 3.814595388870474e-05
Position 1002: 3.532070486707452e-05
Position 3200: 3.33124483297264e-05
Position 3587: 3.286639448478131e-05
Position 168: 2.6412007967272408e-05
Position 3465: 2.0753902258200525e-05
Position 320: 1.9757081987389866e-05
Position 4332: 1.1963299485183798e-05
Position 2604: 8.727934389105297e-06
Position 4142: 7.603415921943988e-06
Position 2616: 5.613601052000445e-06
Position 2175: 5.590832305572082e-06
Position 3559: 5.527505653174971e-06
Position 3716: 2.229590880973898e-06
Position 263: 1.867616514578217e-06
Position 4016: 1.3839098049176621e-06
Position 287: 1.316906497864077e-06
Position 3584: 9.920008467380807e-07
Position 583: 8.966813962323529e-07
Position 514: 5.941180199848004e-07
Position 3779: 4.2275833835632163e-07
Position 3758: 3.963503969316345e-07
Position 749: 3.9006660046655004e-07
Position 655: 2.8802510504496204e-07
Position 3668: 2.387059171586052e-07
Position 157: 1.888661920650065e-07
Position 1010: 1.669215691771675e-07
Position 84: 1.0799076450917416e-07
Position 3815: 8.249024378431188e-08
Position 78: 6.268751241151038e-08
Position 598: 4.0651621059420785e-08
Position 3812: 2.736307719560345e-08
Position 3933: 2.7620887001243248e-09
Position 53: 1.904392770779537e-10
Position 89: 1.0641177160596335e-10
Position 61: 3.1386018188525715e-11
Position 255: 4.915514752665863e-12
Position 3776: 4.222000741935985e-12
