Gene = Cpsf6
Position 3733: 1.385672401110712e-05
Position 587: 1.0046839184390145e-05
Position 908: 8.296035171313593e-06
Position 3739: 7.516958760607775e-06
Position 3267: 7.435637029368188e-06
Position 750: 7.21540757668919e-06
Position 499: 6.741102139832746e-06
Position 2825: 4.753819702676339e-06
Position 3751: 4.215402690895663e-06
Position 3348: 3.632215160511635e-06
Position 68: 2.8836479688766966e-06
Position 3160: 2.587061987472409e-06
Position 3647: 2.2877396251306758e-06
Position 3203: 2.0875752611773396e-06
Position 977: 2.015780089556908e-06
Position 3223: 1.8447953277420447e-06
Position 248: 1.7385542191857135e-06
Position 514: 8.897515162952022e-07
Position 471: 8.372617901007171e-07
Position 2908: 8.076189262831816e-07
Position 3891: 7.179461549773242e-07
Position 1559: 4.067467162289476e-07
Position 145: 3.2991251271966315e-07
Position 377: 2.9167330786684727e-07
Position 452: 2.74044385293342e-07
Position 374: 2.130537661948956e-07
Position 532: 1.2135585163343806e-07
Position 3819: 7.138376853804446e-08
Position 3: 1.701291356581127e-08
Position 3242: 1.22063458864575e-08
Position 3116: 1.1951206425011356e-08
Position 1628: 1.1696104606101108e-08
Position 2987: 1.0889472321101307e-08
Position 4126: 4.196344628337275e-09
Position 3481: 6.677841179095635e-10
Position 3810: 1.8969168528874963e-10
Position 3802: 4.2640485506950896e-11
Position 3653: 6.416950311294773e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 3428: 0.990603465861457
Position 2751: 0.9783404523945206
Position 3786: 0.9414673409834182
Position 825: 0.9184163256644524
Position 4275: 0.8894710725819986
Position 4767: 0.6393380107263794
Position 2350: 0.35218711347621073
Position 1195: 0.2511500350403503
Position 4646: 0.24192752658782798
Position 2193: 0.052698105780503615
Position 3789: 0.040608440562296254
Position 2004: 0.02891207706474223
Position 3974: 0.02708311352851498
Position 4666: 0.026623239375789146
Position 2071: 0.022800200567547228
Position 4226: 0.020305998614226568
Position 1565: 0.020044274633464757
Position 4313: 0.01843179067067408
Position 4711: 0.01811535247498279
Position 3558: 0.01682542239154281
Position 1696: 0.015805030405415903
Position 4680: 0.01580226026361568
Position 340: 0.014228125782183165
Position 4695: 0.014124354422412968
Position 786: 0.014092299452741647
Position 2392: 0.012993489051159013
Position 1762: 0.01212921165137129
Position 3135: 0.011914926969127836
Position 2019: 0.011566481506911398
Position 4119: 0.011242052097182507
Position 150: 0.011027878354322326
Position 4158: 0.008875292188073047
Position 1794: 0.0073851731178679976
Position 2687: 0.00725432389820833
Position 2931: 0.006527160005031639
Position 1735: 0.006463120548853461
Position 1959: 0.00514977638854236
Position 4611: 0.005015418587056048
Position 3925: 0.004963755192233174
Position 4537: 0.004703997853735945
Position 3795: 0.004571824593387095
Position 4577: 0.004454437083912263
Position 1815: 0.004022988563923306
Position 3138: 0.003989790364448208
Position 3445: 0.003974439589366373
Position 1836: 0.0034201577317860142
Position 2414: 0.0033002207925553317
Position 4571: 0.0032683557838952644
Position 2369: 0.003243150299195784
Position 4297: 0.0031668674364793833
Position 1600: 0.0029021940448184613
Position 2655: 0.0027858256116359142
Position 643: 0.002755652846924901
Position 3021: 0.002442269114028741
Position 1224: 0.002390516424442396
Position 487: 0.0020898172141280806
Position 3941: 0.0019656142454098522
Position 2419: 0.001918118724028215
Position 1202: 0.001897654054728091
Position 4131: 0.0018865821294984484
Position 346: 0.0017922287970998717
Position 3430: 0.0014681067140155167
Position 2692: 0.00142137752571431
Position 3507: 0.0012195741471239367
Position 4526: 0.0011971982355434916
Position 4069: 0.0011388517827425697
Position 3369: 0.0011073639151977766
Position 3548: 0.0010245545959223206
Position 4671: 0.0007239326031635799
Position 3665: 0.0007192067678485278
Position 4325: 0.0006567780162440471
Position 2644: 0.0005709623433224
Position 3904: 0.0005225993586618285
Position 925: 0.0004791876091249293
Position 3946: 0.00045729613225029074
Position 1878: 0.00038596230229673577
Position 1467: 0.0003707739227525609
Position 1995: 0.00035705668203300003
Position 868: 0.00033860333853524875
Position 4083: 0.0003310450377825877
Position 4998: 0.0003284740286748739
Position 1912: 0.00031438129305513585
Position 2614: 0.00031417899021624496
Position 1274: 0.00031099969926758986
Position 2917: 0.0002840329046052685
Position 3635: 0.0002819336700379517
Position 484: 0.00024825084514974233
Position 4167: 0.00019357204291214715
Position 2633: 0.0001914325751583334
Position 3300: 0.0001857038618832307
Position 2553: 0.00018314406861873387
Position 1311: 0.00016999198966195154
Position 4785: 0.00015747652137743185
Position 3813: 0.0001532689495880842
Position 4001: 0.00012147545481011947
Position 741: 0.0001171363676680181
Position 1405: 0.00011045197381947401
Position 4211: 0.00010959503261201797
Position 1041: 0.00010957973560002524
Position 1175: 0.00010954020687561524
Position 4793: 0.00010214556643013883
Position 180: 0.00010192108151559751
Position 1321: 0.00010110979930354868
Position 3585: 8.959874315767432e-05
Position 895: 8.111303473012385e-05
Position 4089: 6.437725572109313e-05
Position 3605: 6.264559422671138e-05
Position 2605: 5.8736888578961884e-05
Position 3342: 5.7897136372703276e-05
Position 3312: 5.718837860202601e-05
Position 3579: 5.6718480221005303e-05
Position 313: 4.949423714215956e-05
Position 4006: 4.291202780495313e-05
Position 4138: 4.238396188285309e-05
Position 1236: 3.978868798539418e-05
Position 1167: 3.836846524783778e-05
Position 127: 3.738453635922176e-05
Position 183: 3.613187287850222e-05
Position 703: 3.3491545886765656e-05
Position 3810: 2.47903907447565e-05
Position 3596: 2.3821014490032554e-05
Position 4598: 2.3263469850838253e-05
Position 3270: 2.0363139856195426e-05
Position 999: 1.775491782251116e-05
Position 289: 1.763640860343481e-05
Position 327: 1.6597571645540122e-05
Position 518: 1.6216483732422532e-05
Position 4073: 1.56331108723049e-05
Position 229: 1.3287316156200286e-05
Position 1281: 1.2798260794346888e-05
Position 712: 1.1300004095506298e-05
Position 3513: 1.0666102747763744e-05
Position 3487: 1.0525688877212772e-05
Position 850: 1.0059350589583221e-05
Position 4932: 8.126053122887445e-06
Position 507: 7.66990178132453e-06
Position 657: 6.4807723123186125e-06
Position 3829: 5.234916916069004e-06
Position 1338: 5.230855031105687e-06
Position 424: 4.1137541563334485e-06
Position 1509: 3.776910610115968e-06
Position 1299: 3.634257567585607e-06
Position 3642: 3.5791306691359136e-06
Position 1370: 3.328087950228651e-06
Position 1335: 3.22300063989519e-06
Position 1161: 2.6260411126839037e-06
Position 1080: 2.2508247452348475e-06
Position 1278: 2.216972821214275e-06
Position 937: 2.1481228037062337e-06
Position 1125: 1.6914145932467114e-06
Position 1148: 1.2319539868920987e-06
Position 838: 1.1603837366208726e-06
Position 397: 8.478889179525317e-07
Position 571: 6.182932808867545e-07
Position 714: 4.990189439970758e-07
Position 579: 3.957640362603157e-07
Position 525: 2.1004686420021716e-07
Position 430: 1.805251845315978e-07
Position 241: 1.7762937967261664e-07
Position 3836: 1.584018469647916e-08
Position 3846: 1.498629742930739e-08
Position 568: 1.950169015002903e-09
Position 96: 1.950482388924928e-10
Position 248: 5.392284073639778e-11
Position 448: 4.0741064851444915e-11
Position 281: 3.261709663920178e-11
Position 409: 2.808758832313949e-11
Position 264: 1.4673788132946027e-11
Position 262: 1.4491702968302559e-11
Position 3797: 1.1085340859408822e-11
Position 592: 6.416017270544391e-12
Position 50: 3.153465809761189e-12
Position 57: 2.0690114573685414e-12
Position 79: 1.2298085769299541e-12
Position 254: 4.950133972732273e-13
Position 272: 4.618574436419397e-13
Position 90: 1.9626822006082675e-13
Position 64: 1.8932896829503256e-13
Position 76: 6.398909117407547e-14
Position 452: 3.8725190540096575e-16
