Gene = Trp1
Position 116: 0.00046152192507361775
Position 3670: 0.0004590899179622427
Position 2451: 0.00044113942461995915
Position 489: 0.0003280612554457634
Position 3430: 0.00032672768575543206
Position 1533: 0.00029845781842907914
Position 2200: 0.00024849295009644955
Position 2894: 0.00022791553485509953
Position 2662: 0.00020348535438914172
Position 2227: 0.0001950689950183054
Position 3236: 0.00017973726841594967
Position 1565: 0.00017588570802356328
Position 3318: 0.00015199766885278865
Position 1128: 0.0001506336332158143
Position 2294: 0.0001505250850710238
Position 1640: 0.000145289571861915
Position 2911: 0.00014460752910273983
Position 2391: 0.00011744022475719007
Position 342: 0.00011146720247338991
Position 1379: 0.00011142041188733582
Position 1113: 8.994244703004114e-05
Position 3231: 8.724601106018952e-05
Position 1212: 8.341998519747426e-05
Position 180: 8.006465902224327e-05
Position 543: 6.731666048977308e-05
Position 1581: 6.664149346911656e-05
Position 315: 5.923604467156794e-05
Position 694: 5.5066662867573566e-05
Position 1537: 5.4559772463513534e-05
Position 2099: 4.917328861351021e-05
Position 3189: 4.687626341707902e-05
Position 1492: 3.7046685124986716e-05
Position 3211: 3.2793801376743464e-05
Position 388: 3.077963766888436e-05
Position 2297: 3.0256421694304285e-05
Position 1382: 2.8169238124470653e-05
Position 1517: 2.6195295765842216e-05
Position 580: 2.4743915727159784e-05
Position 1791: 2.2876544429424282e-05
Position 2393: 1.9176343115408963e-05
Position 1650: 1.7073581954269677e-05
Position 1988: 1.6882362377790883e-05
Position 1706: 1.5432667817237816e-05
Position 268: 1.3614423054980388e-05
Position 238: 1.350594655448275e-05
Position 2300: 1.292193227845436e-05
Position 457: 1.194627848236804e-05
Position 607: 1.1380018655019611e-05
Position 2273: 9.488245893661786e-06
Position 1805: 7.864061664930226e-06
Position 393: 7.263333406475362e-06
Position 1648: 5.9302971033877725e-06
Position 620: 3.7983245621838363e-06
Position 79: 2.971954646200833e-06
Position 756: 1.6338310992870889e-06
Position 2507: 1.6307967688162825e-06
Position 134: 1.529745192904758e-06
Position 192: 1.442461486682768e-06
Position 131: 1.2824359447987755e-06
Position 152: 3.9348957508076306e-07
Position 337: 3.856917894561716e-07
Position 707: 2.411551317095591e-07
Position 92: 1.9465177934710757e-07
Position 1601: 2.4595081571191912e-08
Position 55: 2.3170576226094253e-08
Position 2908: 6.775146185432946e-09
Position 160: 9.689904364061194e-12
Position 297: 5.095330107912794e-12
Position 138: 8.87132933039004e-15
