Gene = SRm160
Position 4065: 2.3677070898595646e-05
Position 3464: 2.0856770992923803e-05
Position 3074: 2.0032374381636194e-05
Position 4011: 1.6686475880565032e-05
Position 3715: 1.58755910063438e-05
Position 1161: 1.414486274249531e-05
Position 268: 1.383329293706459e-05
Position 117: 1.1998638062200305e-05
Position 3581: 1.1097875013099001e-05
Position 668: 1.0970226097077914e-05
Position 3116: 1.0822817800841253e-05
Position 708: 1.0630574403962581e-05
Position 2111: 1.0202436399093291e-05
Position 198: 1.0191801730886723e-05
Position 3317: 1.0176996000829372e-05
Position 2766: 9.897029059225817e-06
Position 809: 7.829508239244033e-06
Position 650: 7.645265292584505e-06
Position 2642: 7.476374097220767e-06
Position 3335: 6.995454477749539e-06
Position 4099: 6.791619457230929e-06
Position 3340: 6.772820788721606e-06
Position 2169: 6.482662844663314e-06
Position 3152: 6.469706979113806e-06
Position 770: 6.450577679063739e-06
Position 3485: 6.169411350558671e-06
Position 743: 6.153980504393433e-06
Position 647: 5.348452720089091e-06
Position 2438: 4.9043870940683894e-06
Position 3214: 4.3416214603625585e-06
Position 3308: 4.337945294337211e-06
Position 97: 3.637458953640471e-06
Position 3163: 3.5920210626991093e-06
Position 1989: 3.3141250624009844e-06
Position 146: 3.199274409688699e-06
Position 3578: 3.196531217688942e-06
Position 3424: 2.9589556464153115e-06
Position 2049: 2.888517622952767e-06
Position 2495: 2.854108814392193e-06
Position 2276: 2.7781770667200847e-06
Position 79: 2.547268422511321e-06
Position 2288: 2.427489496693966e-06
Position 3020: 2.420771239221336e-06
Position 3286: 2.3830695228989335e-06
Position 166: 2.2344632982753387e-06
Position 3545: 2.1856876430834813e-06
Position 3023: 1.9698991219013075e-06
Position 3062: 1.8604765156306212e-06
Position 385: 1.60342903001812e-06
Position 3365: 1.5974828969884656e-06
Position 2282: 1.5355045517294246e-06
Position 3248: 1.417340205263482e-06
Position 3185: 1.3732904880435445e-06
Position 3069: 1.2586348878177518e-06
Position 3034: 1.247333618895487e-06
Position 2679: 1.2309936904881005e-06
Position 3371: 9.39178874654884e-07
Position 2851: 8.828655821724565e-07
Position 3314: 8.694139657471214e-07
Position 2772: 8.480701243615911e-07
Position 2651: 8.429973814214212e-07
Position 3406: 7.370443015976079e-07
Position 2968: 7.205970223216994e-07
Position 2190: 6.927312387049315e-07
Position 101: 6.755909005157607e-07
Position 3029: 6.733256117183755e-07
Position 3421: 6.729753774256796e-07
Position 2172: 5.940783410513188e-07
Position 237: 5.916347965211401e-07
Position 3182: 5.112421406721026e-07
Position 3224: 4.927129395122416e-07
Position 2921: 4.6523954160474783e-07
Position 3257: 4.6246432115050794e-07
Position 2897: 4.571523274018033e-07
Position 2444: 4.4615717298208857e-07
Position 3098: 4.337566044524648e-07
Position 431: 4.1179133041745756e-07
Position 3071: 3.917320894042419e-07
Position 2391: 3.812200513375129e-07
Position 3113: 3.716881308300739e-07
Position 2483: 3.560038001462294e-07
Position 3083: 3.4026918827615686e-07
Position 3086: 2.886674577881329e-07
Position 2831: 2.8798209074068084e-07
Position 3122: 2.8225597695806425e-07
Position 2474: 2.742144676852643e-07
Position 2432: 2.7311149480983185e-07
Position 2450: 2.6855680706384667e-07
Position 3089: 2.4033971601516504e-07
Position 2876: 2.3402498114923486e-07
Position 3008: 2.0167656290631412e-07
Position 2987: 1.9338228129466804e-07
Position 2255: 1.478856490053413e-07
Position 2178: 1.1985224108545515e-07
Position 1998: 1.0213160583200961e-07
Position 1948: 1.0059904299756548e-07
Position 2130: 9.306819408459563e-08
Position 2054: 6.955243518790639e-08
Position 175: 4.86818668231801e-08
Position 84: 4.655815715762885e-08
Position 179: 3.5499132679772397e-08
Position 163: 3.0836664552401906e-08
Position 249: 2.5275818289918092e-08
Position 691: 1.7703719665562809e-09
Position 448: 1.0408566323658537e-09
Position 455: 1.0185240745485527e-09
Position 2710: 1.941518784372206e-10
Position 2667: 1.1082672839295853e-10
Position 2879: 1.0948245452736218e-10
Position 2549: 5.911635098793225e-11
Position 2781: 5.84921354590727e-11
Position 2869: 3.847402547316059e-11
Position 2777: 3.3711096225428584e-11
Position 2873: 3.1407772305084674e-11
Position 2833: 2.657181830297153e-11
Position 2810: 5.0504963934062544e-12
Position 2600: 2.162343975284916e-12
