Gene = RhoGEF3
Position 13932: 3.244280453782931e-07
Position 25155: 1.6631173691775216e-07
Position 853: 6.960705507753711e-08
Position 988: 6.855355990263909e-09
Position 1177: 3.525483237951472e-09
Position 396: 9.88530817638587e-10
Position 952: 3.2368221931976494e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 25311: 0.9874277671055156
Position 23457: 0.9849668520921524
Position 11933: 0.9699084187861617
Position 25147: 0.9694448816166427
Position 24922: 0.9641895759032623
Position 963: 0.9641868311472023
Position 24320: 0.9364736963628404
Position 740: 0.9171334179417012
Position 11332: 0.8314852331293754
Position 4649: 0.7960798711608469
Position 23725: 0.7697184854439267
Position 3683: 0.7500596650305255
Position 15486: 0.7130036263826437
Position 21521: 0.48103564439311436
Position 13262: 0.43086684708675416
Position 13876: 0.4230193368700665
Position 10346: 0.35089026637727894
Position 2777: 0.2827487895742063
Position 9160: 0.2538170855677742
Position 2331: 0.22945401259553364
Position 23884: 0.21761387875790061
Position 13312: 0.21505671609762683
Position 12134: 0.20107067953027355
Position 2823: 0.1976384674055724
Position 13585: 0.17741232282135777
Position 20279: 0.1328123010284756
Position 3750: 0.1235015389445856
Position 3190: 0.11275059930830017
Position 17913: 0.10965874828149484
Position 12091: 0.0935866498961656
Position 22222: 0.08824615696602559
Position 4132: 0.0759752322813984
Position 2334: 0.07492500936579441
Position 25902: 0.06956442125093462
Position 25517: 0.059143509023358604
Position 3686: 0.05237135734521979
Position 11174: 0.05037098143723417
Position 21467: 0.041489552994417714
Position 3158: 0.039813265543955645
Position 27441: 0.037361116242035204
Position 10498: 0.037168879323942305
Position 2032: 0.03501535532815987
Position 12411: 0.03384690499206105
Position 24572: 0.0335696553299126
Position 1651: 0.02764442555148549
Position 545: 0.02734969462544105
Position 12203: 0.02427156570726464
Position 13268: 0.020983283287386065
Position 2956: 0.02097760843508174
Position 22974: 0.020240888951920596
Position 11495: 0.01969746622669471
Position 1648: 0.01955840968165054
Position 3387: 0.019477170437996794
Position 2879: 0.018672381631443268
Position 14998: 0.017931282189945365
Position 26255: 0.01781815534406083
Position 27516: 0.017132218123798695
Position 25535: 0.016757711982859486
Position 14846: 0.016190561194062727
Position 25759: 0.015251853082675647
Position 14529: 0.014795952408936051
Position 11396: 0.013260101448692224
Position 19408: 0.013179795228623661
Position 24970: 0.013124175938752617
Position 26837: 0.012558513478768338
Position 18964: 0.012427750050296569
Position 26719: 0.012190957963151072
Position 22176: 0.011991437714803946
Position 27544: 0.01191420092120303
Position 2876: 0.011044699237185294
Position 20783: 0.010909673547705364
Position 2450: 0.009899488353268293
Position 24716: 0.008342926110379742
Position 3530: 0.007804653830753683
Position 701: 0.0074005104523636196
Position 26573: 0.007248211296573616
Position 14022: 0.0068429175434312
Position 24551: 0.00677181564568024
Position 4469: 0.00673730017100825
Position 15027: 0.00672085744313528
Position 1312: 0.006435123963924057
Position 14934: 0.0063580919319466455
Position 3023: 0.006311826960705022
Position 2359: 0.006239826649627101
Position 176: 0.006187929913727585
Position 1235: 0.006150994040586913
Position 2263: 0.005969663598555813
Position 4411: 0.005770532551165912
Position 12467: 0.005693014607095851
Position 17705: 0.005687474260645096
Position 26777: 0.00520862709856534
Position 27020: 0.005205644155278067
Position 4027: 0.004922445344525753
Position 24579: 0.004855805512232044
Position 636: 0.004677717335192751
Position 23253: 0.004644374442770141
Position 10561: 0.0043349144318480136
Position 4140: 0.0038792295502813726
Position 27704: 0.003604827578350556
Position 1782: 0.0033130226450315417
Position 1328: 0.003266495298216383
Position 1274: 0.0032438579928037664
Position 476: 0.0031233840669906763
Position 850: 0.002963133544459487
Position 3699: 0.0027420781364240502
Position 26606: 0.002718588787464649
Position 24933: 0.0026673175324746306
Position 14299: 0.002553676359757743
Position 3963: 0.0025432318755835327
Position 14082: 0.0023124207292233765
Position 25932: 0.0022939015619747325
Position 13099: 0.0022707861028306185
Position 1771: 0.002181146655685738
Position 17533: 0.00215163582990315
Position 16185: 0.002058525432137256
Position 307: 0.002001569937274396
Position 13783: 0.0020004192877175527
Position 3926: 0.0019765841482697376
Position 1847: 0.0019080614538066337
Position 4704: 0.0018094837628430482
Position 520: 0.0018051259436985287
Position 13774: 0.0018048167123853839
Position 6478: 0.0017640065542773465
Position 12771: 0.001736143531008625
Position 25154: 0.0014873601334283162
Position 1743: 0.001373702026627019
Position 2165: 0.0013693623513314434
Position 4852: 0.0013393336821583789
Position 1881: 0.0012363027591059089
Position 1024: 0.001160591780782698
Position 6975: 0.0011208090799858126
Position 26018: 0.0010997768061557938
Position 4146: 0.0010454014008733964
Position 1216: 0.0009699156973481306
Position 998: 0.0009545789908263033
Position 26237: 0.0009285962093755143
Position 2844: 0.0009268730035395718
Position 970: 0.0009034702154044737
Position 6920: 0.000860535785126226
Position 661: 0.0008288436562212236
Position 7330: 0.0008182310126715173
Position 2385: 0.0007445068787710206
Position 4196: 0.0007315676235886583
Position 1225: 0.0007217094860432092
Position 8112: 0.0007122343812974707
Position 1792: 0.0006696802912771201
Position 1626: 0.0006578757388103713
Position 16420: 0.0006323414222785175
Position 576: 0.0005978027607338502
Position 669: 0.0005853649554398097
Position 196: 0.0005746320515409517
Position 1824: 0.0005494714798232169
Position 243: 0.0005062818764970806
Position 708: 0.0004949836914640481
Position 7952: 0.0004181010996696635
Position 12534: 0.0003922079962980731
Position 12537: 0.0003903868037269429
Position 22428: 0.00038451997756795415
Position 7812: 0.00037113438919314913
Position 21713: 0.0003687548555946884
Position 13880: 0.0003681984069525463
Position 582: 0.00036791835610771044
Position 17769: 0.00034212275241938124
Position 6859: 0.0003083584697915401
Position 69: 0.00026308337984463253
Position 3846: 0.00025663003215699114
Position 470: 0.00021158801999357897
Position 1095: 0.0002115686030555249
Position 6303: 0.0002107457353983625
Position 207: 0.00020700135484594528
Position 1064: 0.00019650355347783745
Position 6033: 0.00018790039735116788
Position 25648: 0.00018684296948236345
Position 180: 0.0001765067465669329
Position 21658: 0.00017453297530360342
Position 1449: 0.00014328281785733996
Position 4507: 0.000140518685399473
Position 16697: 0.00012410995560265057
Position 26197: 0.00011801587483773231
Position 947: 0.00011702623954822703
Position 16680: 0.00010765824483989066
Position 1432: 9.781362766224606e-05
Position 5625: 8.377311307525497e-05
Position 7103: 8.063291715107869e-05
Position 807: 6.899638001179276e-05
Position 286: 5.840523635485324e-05
Position 4536: 5.351378890923244e-05
Position 6234: 4.330827535283018e-05
Position 1395: 4.180115387155771e-05
Position 1363: 4.166542331722327e-05
Position 5490: 4.014427431761051e-05
Position 1456: 3.866349810924696e-05
Position 350: 3.7015100909723595e-05
Position 1427: 3.691772985170767e-05
Position 25205: 3.4930041151967555e-05
Position 14812: 2.4120567088567856e-05
Position 1271: 2.216440846767193e-05
Position 266: 2.0727906011557763e-05
Position 1337: 2.07112070825517e-05
Position 1247: 1.9871105433794447e-05
Position 81: 1.752733472344293e-05
Position 142: 1.6047267348006205e-05
Position 1416: 1.3970362710724335e-05
Position 834: 1.2528681983540158e-05
Position 17960: 1.2316185605850537e-05
Position 1152: 1.2212501876641651e-05
Position 674: 1.1687593101246306e-05
Position 115: 9.708279535907885e-06
Position 798: 9.390925028589737e-06
Position 90: 5.568928689478681e-06
Position 13897: 4.975626063352106e-06
Position 1061: 4.674881930751469e-06
Position 102: 3.645530856036144e-06
Position 938: 2.925254954909956e-06
Position 816: 2.5008845353252187e-06
Position 25297: 2.4071732903178723e-06
Position 872: 2.0350353329309267e-06
Position 25339: 1.9252250592601625e-06
Position 14120: 1.4898546638596464e-06
Position 4368: 1.4893509947400336e-06
Position 13990: 1.3778381148552868e-06
Position 1161: 1.2329761697833322e-06
Position 14869: 1.0490998140747265e-06
Position 4530: 8.333205996791679e-07
Position 14747: 6.563015877429326e-07
Position 4724: 6.035403998070165e-07
Position 14726: 5.855368397261474e-07
Position 14030: 5.799584768247561e-07
Position 4487: 5.768794416149899e-07
Position 1164: 5.549949797758168e-07
Position 979: 5.371076774510235e-07
Position 5018: 4.5253582670107414e-07
Position 1383: 4.2920523398593e-07
Position 889: 1.5639965308187355e-07
Position 4502: 6.179331119706986e-08
Position 99: 5.7653526151920966e-08
Position 14776: 4.751433695531516e-08
Position 1133: 1.2757825875130704e-08
Position 1026: 1.868191341576973e-09
Position 318: 6.483720252780862e-10
Position 330: 3.999606720349417e-11
