Gene = smog
Position 19327: 2.9667496500481587e-06
Position 18852: 2.557102789603639e-06
Position 18347: 2.148217632351243e-06
Position 19904: 2.1177363975934477e-06
Position 19195: 2.1159774567959638e-06
Position 18763: 2.079566550142513e-06
Position 579: 1.793522647758091e-06
Position 19898: 1.7097671535316122e-06
Position 18862: 1.643732617953002e-06
Position 21557: 1.5866301393752156e-06
Position 19588: 1.4260063081588754e-06
Position 822: 1.4239097805674667e-06
Position 19292: 1.3689466218280244e-06
Position 18767: 1.3551661608175967e-06
Position 258: 1.3514950256688229e-06
Position 18823: 1.3090503895027236e-06
Position 18455: 1.2255853646398009e-06
Position 19438: 1.1249357291973323e-06
Position 1217: 1.0029181082080817e-06
Position 19811: 8.702083442594516e-07
Position 19324: 5.512624993644419e-07
Position 19067: 4.345930139830973e-07
Position 18482: 3.6099489805694236e-07
Position 18283: 2.8959776166116706e-07
Position 18799: 2.3366429090638305e-07
Position 18507: 1.8493119158018838e-07
Position 19409: 1.5370026608105702e-07
Position 18809: 1.5048991343092854e-07
Position 18431: 1.3654460953768012e-07
Position 18468: 1.337648366352658e-07
Position 1350: 9.986727420172136e-08
Position 21762: 8.437880737337298e-08
Position 499: 7.234760801943149e-08
Position 21759: 3.081851543812202e-09
Position 21818: 7.781431619390017e-10
Position 19049: 3.650829589880935e-10
Position 18395: 3.26385679936279e-10
Position 18985: 2.134829968382087e-10
Position 18924: 1.7006266830262294e-10
Position 18939: 1.108855897717953e-10
Position 21353: 2.43326390568075e-11
Position 18433: 1.8657694420375905e-11
Position 18356: 1.3951685676446712e-11
Position 18370: 1.3818601798281178e-11
Position 19253: 9.787888537147402e-12
Position 21310: 8.826662041840672e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 21193: 0.9996502264573397
Position 18393: 0.9991858001451446
Position 18960: 0.9980390473208101
Position 17613: 0.9919078644889059
Position 19090: 0.9878377547020069
Position 17913: 0.9705026838794615
Position 18551: 0.9648996392465967
Position 22022: 0.9269342884779759
Position 12283: 0.8726403448055791
Position 18211: 0.7379009776818816
Position 19634: 0.6794184952205956
Position 21477: 0.5307091100725299
Position 20731: 0.4798598493639717
Position 20946: 0.2824845581286223
Position 5675: 0.19801116855627796
Position 21007: 0.18637792516625268
Position 18151: 0.1505709190406366
Position 22373: 0.1403157023456276
Position 5797: 0.09688894074265333
Position 21552: 0.09179476177756611
Position 18115: 0.06602648996751401
Position 22538: 0.0646493378437787
Position 22352: 0.06388717301351494
Position 23243: 0.049570167389310284
Position 5067: 0.045429019222990016
Position 12713: 0.04192370425361745
Position 4458: 0.040767452133538544
Position 4652: 0.038956232218688935
Position 4524: 0.03677810126335875
Position 22329: 0.035797901083317714
Position 18780: 0.03549126820818766
Position 4993: 0.028505812735088676
Position 22789: 0.027892500563414253
Position 22045: 0.024291985495075046
Position 19998: 0.02262108662468468
Position 20815: 0.02213681157644508
Position 20270: 0.02061146786471314
Position 5094: 0.01841061593459313
Position 1239: 0.0183128506971355
Position 20820: 0.01531946210623421
Position 21943: 0.015119050449958298
Position 21677: 0.013918231899687786
Position 21384: 0.0137189803826247
Position 22553: 0.012304203861065805
Position 21835: 0.010722174826687345
Position 20300: 0.009233529179617912
Position 20438: 0.009087129344955619
Position 22573: 0.008998312958733948
Position 1533: 0.008588552892340742
Position 22377: 0.008229403889521703
Position 20541: 0.007657408439048089
Position 19687: 0.007427014441735739
Position 22638: 0.006711968635750351
Position 20362: 0.00545561963516901
Position 5379: 0.005221493502153545
Position 20953: 0.005027849207022731
Position 22818: 0.004886127292204707
Position 21404: 0.004611669783016769
Position 21913: 0.004338591294531991
Position 21984: 0.004293236196558225
Position 21869: 0.004127007840024885
Position 18226: 0.004126954725361515
Position 23178: 0.0037322679216068096
Position 22394: 0.003324502291442498
Position 23535: 0.003218568231454658
Position 18083: 0.003091691389841577
Position 20341: 0.002983578425581692
Position 18159: 0.002948813009999409
Position 22763: 0.0029071271440838996
Position 1570: 0.002800817944661055
Position 20561: 0.0021853617159281044
Position 22603: 0.002071792927116663
Position 2283: 0.0018978128971966362
Position 2427: 0.0017716427474023708
Position 23036: 0.0017531052830175309
Position 21683: 0.0015402493336333916
Position 11078: 0.0015232016088986735
Position 19947: 0.0014263787243322375
Position 19123: 0.0014040912902288768
Position 18783: 0.0012844519969110782
Position 1482: 0.001283557809457976
Position 19344: 0.0012626518343087402
Position 22666: 0.0012512955274748441
Position 645: 0.0011556711981407879
Position 1978: 0.0010740055297498116
Position 19540: 0.0010429877410117767
Position 5782: 0.0010355547279666231
Position 18666: 0.0009080815963169234
Position 21305: 0.0007845507071513115
Position 21805: 0.0007300715425660813
Position 1125: 0.0007051280801345034
Position 19766: 0.0006048244721904478
Position 19964: 0.0005426762029686438
Position 19904: 0.0005403880480905208
Position 21353: 0.0005105824390132669
Position 18316: 0.00048383242180954954
Position 2082: 0.00047555651533337176
Position 1321: 0.0004680829923485316
Position 1998: 0.0004515557497495833
Position 1780: 0.0003987634729888679
Position 1754: 0.00039476936144698817
Position 19399: 0.0003695204448222696
Position 820: 0.00034647317124282
Position 17160: 0.00031144951895517586
Position 20767: 0.00026139732202946886
Position 19351: 0.000258496522932797
Position 2190: 0.00023904792840915223
Position 18395: 0.00022784907860453347
Position 1007: 0.00021539436193485217
Position 1424: 0.00020836285513846158
Position 21239: 0.00019877658652476548
Position 18177: 0.0001861878889590628
Position 17202: 0.0001841632699259921
Position 20661: 0.0001782163677506715
Position 2471: 0.00016892006200954694
Position 778: 0.00016298082548394367
Position 1666: 0.00016244103356243827
Position 18023: 0.00013635055418543618
Position 22093: 0.00013171540805785443
Position 18588: 0.0001090258648207704
Position 19558: 0.00010515515597226453
Position 21411: 0.00010303118314322581
Position 20465: 0.00010215760987448105
Position 18242: 9.982698680510385e-05
Position 19574: 8.824028905903449e-05
Position 20120: 8.168046679310095e-05
Position 18755: 7.745425378515001e-05
Position 19930: 7.173322298513323e-05
Position 20000: 6.704506255609695e-05
Position 19467: 5.425351794367941e-05
Position 19670: 5.371129818804254e-05
Position 21722: 3.985040362154521e-05
Position 19577: 3.1471811916019406e-05
Position 18786: 2.856007523162534e-05
Position 21212: 2.164793646453983e-05
Position 19588: 1.8198460052439236e-05
Position 18924: 1.583440714790849e-05
Position 16571: 1.5150461468258399e-05
Position 21221: 1.4821314616082441e-05
Position 21227: 1.3155487478990409e-05
Position 21256: 1.2965267202076815e-05
Position 19571: 1.241991717478306e-05
Position 19417: 6.51020984472431e-06
Position 18789: 6.224864189319173e-06
Position 19229: 2.801393514501261e-06
Position 1409: 2.348486283652948e-06
Position 258: 1.992094493251526e-06
Position 19357: 1.6519935736213388e-06
Position 1367: 1.5419597263747666e-06
Position 18993: 1.232839014041768e-06
Position 18699: 1.1267463523189572e-06
Position 19034: 7.03242687697524e-07
Position 19593: 5.908329602547803e-07
Position 21260: 4.908613200719917e-07
Position 19546: 4.045552769854855e-07
Position 19192: 3.8611917502555164e-07
Position 18888: 2.1551497279488776e-07
Position 2317: 1.7443918306470545e-07
Position 19808: 1.3218138749655137e-07
Position 19486: 1.262339267584649e-07
Position 18939: 1.0207129636346713e-07
Position 19777: 8.843795790539547e-08
Position 21688: 3.6413454621988194e-08
Position 19548: 9.59040027852498e-09
Position 19520: 1.0538898696137697e-09
