Gene = AGO2
Position 2929: 0.00015803322202043488
Position 3172: 0.00015307431505130168
Position 6452: 0.000145713926539067
Position 1230: 0.00012862101184381248
Position 3103: 0.00011632600154224159
Position 5276: 0.00011411147718731591
Position 3379: 0.00011341093781432712
Position 3448: 0.00010709451404719302
Position 30: 0.0001025048015183416
Position 5589: 9.242688971143477e-05
Position 3082: 8.92981293589742e-05
Position 3310: 8.906850922079371e-05
Position 66: 7.885577254814793e-05
Position 849: 7.669347604826432e-05
Position 3241: 7.16618056351578e-05
Position 3427: 7.119529283622097e-05
Position 3517: 6.825294025369218e-05
Position 114: 6.495503013105599e-05
Position 2896: 6.275707264729857e-05
Position 3220: 6.17361592240269e-05
Position 6398: 6.144211844062547e-05
Position 59: 5.571294302769266e-05
Position 5199: 5.200760685323714e-05
Position 6170: 4.461983619047799e-05
Position 6798: 4.0529124450891945e-05
Position 4455: 3.317165940054252e-05
Position 3496: 2.5099445394594105e-05
Position 48: 2.361335243182541e-05
Position 6558: 2.2981082216448665e-05
Position 4895: 2.28178623237873e-05
Position 534: 2.0060738243321917e-05
Position 863: 1.1604591168236416e-05
Position 6846: 1.1471421104141858e-05
Position 364: 9.500994351707925e-06
Position 5981: 6.319857139449787e-06
Position 415: 5.8842589259622545e-06
Position 854: 4.5162479352322e-06
Position 1483: 2.8770241099880168e-06
Position 4838: 2.5612191064192125e-06
Position 4330: 2.5147973804295836e-06
Position 5008: 2.471400784419742e-06
Position 5047: 2.4232306802108433e-06
Position 5209: 1.98273844101891e-06
Position 5496: 1.5334207282870049e-06
Position 5303: 1.5313022659220226e-06
Position 6187: 1.3665557494954165e-06
Position 6212: 1.3036341037291307e-06
Position 4375: 1.2630572674031279e-06
Position 6230: 1.2223872433117606e-06
Position 6215: 1.119597692571817e-06
Position 4750: 1.0181598518605942e-06
Position 5281: 1.0021537702839823e-06
Position 1054: 8.642692444860104e-07
Position 4794: 7.63808477697876e-07
Position 4639: 6.944955061066308e-07
Position 558: 6.033370041969617e-07
Position 4379: 4.135496941468578e-07
Position 4398: 2.393794907164722e-07
Position 432: 1.3153494578865512e-07
Position 5244: 1.0978855365893906e-07
Position 117: 6.852075456947158e-08
Position 5161: 5.4992531728859596e-08
Position 585: 4.549734978487495e-08
Position 537: 4.483892765949428e-08
Position 5111: 4.454416969647278e-08
Position 932: 3.8525827830968827e-08
Position 6008: 1.865876967585299e-08
Position 5894: 1.4489970341568547e-08
Position 595: 4.340692480742067e-09
Position 427: 4.158127904470813e-09
Position 5935: 2.1839172170728076e-09
Position 556: 1.1177675259315164e-09
Position 5996: 1.0904529626028949e-09
Position 669: 1.0826858023833526e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4986: 0.999461649101001
Position 4136: 0.9858692941910455
Position 176: 0.9585128138325993
Position 6527: 0.6521853366002768
Position 6094: 0.6272591077429474
Position 2736: 0.5170104202678906
Position 5820: 0.40443514730955366
Position 6162: 0.3454129231416021
Position 4280: 0.26786324850359416
Position 5405: 0.1281879135454564
Position 5625: 0.09594670477677773
Position 3883: 0.0761059627892985
Position 5496: 0.07249247684111448
Position 6536: 0.05889578824234683
Position 4775: 0.05704379368440805
Position 2566: 0.05659675031039552
Position 4395: 0.05397803560103739
Position 5739: 0.03961454259961761
Position 4659: 0.03450016807838521
Position 3737: 0.03339723076555836
Position 2792: 0.03321213135881298
Position 2534: 0.02812496928047452
Position 3887: 0.026319982417056947
Position 4628: 0.026246061867427624
Position 4594: 0.016904285536316423
Position 5601: 0.016602251209376574
Position 2678: 0.01480126700321873
Position 5214: 0.01443137198589566
Position 6702: 0.013703772060579161
Position 178: 0.01279558078304349
Position 1129: 0.01220700000507276
Position 5362: 0.010443741758094231
Position 6112: 0.009988738290534907
Position 6813: 0.009745105260083183
Position 4111: 0.009744050695157696
Position 5526: 0.009594953762292285
Position 5658: 0.0092274858411509
Position 5523: 0.008849473599055432
Position 6062: 0.008715533075293496
Position 3665: 0.007814542554615726
Position 5637: 0.007358765481624292
Position 4498: 0.007131263928913197
Position 5571: 0.006159534391293528
Position 4718: 0.005496540731453394
Position 1053: 0.004978167614160316
Position 2942: 0.004432990903065654
Position 1336: 0.004415367882153501
Position 509: 0.004373258076553377
Position 2743: 0.004133799749747379
Position 5328: 0.004106547246629113
Position 5192: 0.0036435829770204552
Position 6323: 0.003382924322046753
Position 4308: 0.0028318154915160302
Position 3701: 0.002790893207036001
Position 2750: 0.0027251078062675927
Position 5367: 0.0026844516185981415
Position 2766: 0.0026577310976768588
Position 5501: 0.0025562930538967385
Position 6349: 0.0023113201683786114
Position 6055: 0.002251741266044649
Position 1317: 0.0022478322222689363
Position 5568: 0.002132850766225585
Position 1511: 0.002016994015757587
Position 6871: 0.002006949510410447
Position 1532: 0.002002907738335527
Position 2606: 0.0019156906770227862
Position 4559: 0.0018422136474847012
Position 4721: 0.0018235333786238274
Position 686: 0.001774327309144958
Position 1368: 0.0016063653878256325
Position 5198: 0.0013867702373213896
Position 2085: 0.0013454255287933601
Position 2630: 0.0013054579695338812
Position 3563: 0.001292576536555962
Position 848: 0.0011943576577393372
Position 1633: 0.001006040542412726
Position 3494: 0.0009855731162770305
Position 6136: 0.0009127666828791392
Position 2761: 0.0009095550132275152
Position 3425: 0.0007894785348721774
Position 3287: 0.0007579414459489165
Position 6909: 0.000710508466401643
Position 6744: 0.0006834779070502467
Position 5088: 0.0006381572978521107
Position 3356: 0.0006079835672571069
Position 5259: 0.0005100499996863573
Position 3218: 0.0004939290591580234
Position 5429: 0.0004891706467023735
Position 3149: 0.00045963122481487706
Position 6352: 0.00043998734192234707
Position 1390: 0.0003969120074410717
Position 4794: 0.0003449967569730563
Position 6187: 0.0003282621448706842
Position 184: 0.0003260442525499654
Position 5691: 0.00030849476912629795
Position 5196: 0.0002829060261506098
Position 4670: 0.0002776080723380663
Position 5529: 0.00026251251893360205
Position 4992: 0.00025467981283396534
Position 5462: 0.0002541757632078603
Position 5244: 0.00018894886402883034
Position 4326: 0.00018561429737296196
Position 5457: 0.00014695508610323838
Position 5710: 0.0001397497126290829
Position 756: 0.00012099542093145602
Position 129: 0.00012056525659321028
Position 1483: 0.00010493756234465702
Position 675: 9.700499298996806e-05
Position 5664: 9.63418193087611e-05
Position 1342: 9.516905185093454e-05
Position 542: 6.867090597443854e-05
Position 4366: 6.391954043912171e-05
Position 5589: 5.8287002474365825e-05
Position 4143: 5.278856695223225e-05
Position 1592: 5.0034500051848286e-05
Position 2002: 4.52879575006292e-05
Position 4942: 3.8581560212494024e-05
Position 191: 3.78607424428687e-05
Position 188: 3.728736926249284e-05
Position 4073: 3.402938659657034e-05
Position 5371: 3.2879637790135946e-05
Position 6853: 2.351861329998397e-05
Position 863: 2.143644496032085e-05
Position 253: 1.6445717057996377e-05
Position 572: 1.445450692259714e-05
Position 196: 1.020484586562359e-05
Position 217: 9.981436651142659e-06
Position 5111: 3.703125207553104e-06
Position 3080: 3.5060232519359123e-06
Position 5032: 2.0107594322987376e-06
Position 5025: 1.6270176918410977e-06
Position 801: 1.6214847771148276e-06
Position 226: 9.97687461955108e-07
Position 87: 9.386480073562376e-07
Position 209: 9.15726113846981e-07
Position 5007: 3.6725440450785766e-07
Position 229: 2.6475954571824375e-07
Position 265: 1.9012610818806372e-07
Position 139: 6.959580963471468e-08
Position 268: 4.577058373248694e-08
Position 110: 3.786880673357342e-08
Position 286: 3.737296281896452e-08
Position 223: 2.8168694198886417e-08
Position 283: 2.575135710723962e-08
Position 304: 1.9589879932331878e-08
Position 2168: 1.637803422210788e-08
Position 301: 1.0158806310687625e-08
Position 595: 7.3031899853028305e-09
Position 106: 6.90013038646182e-09
Position 5055: 2.63837430815834e-09
Position 4999: 2.550307651780478e-09
Position 201: 2.0159169646220697e-09
Position 5061: 2.00180648603427e-09
Position 325: 1.2338058049296009e-09
Position 322: 8.238225996853483e-10
Position 319: 7.171671442391911e-10
Position 346: 6.564171694341225e-10
Position 235: 3.498113121373168e-10
Position 389: 1.5736999155584784e-10
Position 690: 8.941202570866702e-11
Position 114: 1.3795573301139653e-13
Position 400: 3.231640772781234e-14
Position 360: 2.8029345564787407e-14
