Gene = Kr-h1
Position 509: 9.514551040029136e-11
Position 1550: 7.811258819744139e-11
Position 279: 5.561989608048358e-11
Position 219: 3.056453945551098e-11
Position 230: 1.4014602110360685e-11
Position 1291: 1.337101444411353e-13
Position 2423: 9.716568757060508e-14
Position 224: 4.0156815246085254e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 11189: 0.9987842682349637
Position 12634: 0.993143114545454
Position 10391: 0.9028858875418034
Position 1487: 0.469178695775897
Position 1585: 0.09057874154856567
Position 8778: 0.058615408986639264
Position 9416: 0.0476084973347589
Position 1440: 0.04426360051630738
Position 1736: 0.04184857994722558
Position 365: 0.0416468838046563
Position 9467: 0.03807178238551813
Position 10327: 0.0306452560709939
Position 10432: 0.028098642698104373
Position 10499: 0.026288071242250667
Position 12218: 0.01634370549691561
Position 1719: 0.01294247907613335
Position 743: 0.010485165254200866
Position 1971: 0.009836330810206932
Position 1208: 0.009260413235431728
Position 1889: 0.008855018564051017
Position 781: 0.006415646810593468
Position 628: 0.005921130141178893
Position 2110: 0.005671337734735638
Position 448: 0.005287947168172101
Position 10299: 0.005158500272984221
Position 13255: 0.00468920786946812
Position 1464: 0.004202732641857152
Position 12047: 0.003949188317653428
Position 426: 0.003937152331268742
Position 11925: 0.0037687636020556432
Position 1695: 0.0037233632049625577
Position 8538: 0.0032251529369764376
Position 13580: 0.0027336535286648063
Position 1343: 0.002281184600527586
Position 384: 0.002169700372022064
Position 926: 0.002015226994513457
Position 459: 0.0018808747311309425
Position 406: 0.0016216020332945641
Position 11633: 0.0014957551040228122
Position 801: 0.001494642880796458
Position 855: 0.0014511510353721019
Position 389: 0.001421560588144534
Position 516: 0.0013098438840958484
Position 11965: 0.00129535780700746
Position 12001: 0.0011791374457587307
Position 13317: 0.0010894013975538686
Position 635: 0.0010446798979702153
Position 1018: 0.0009952058525728434
Position 11974: 0.0009682717628970351
Position 2419: 0.0008821708618864115
Position 13375: 0.0008474445481957035
Position 13340: 0.0007618966365676313
Position 13274: 0.0006905276754545959
Position 13346: 0.0006804170954488369
Position 1002: 0.0006378379497679848
Position 1565: 0.000634412864945623
Position 13306: 0.0006149911641304043
Position 474: 0.0005843759522640908
Position 242: 0.0005392067619400207
Position 2392: 0.000524284290860989
Position 1499: 0.0005076256088215718
Position 12697: 0.0005052140969882404
Position 456: 0.00046359101532873883
Position 1755: 0.0004235048375567307
Position 12465: 0.00041015416709886586
Position 898: 0.00040783638197018743
Position 13225: 0.00035101800823645143
Position 13046: 0.0003041025709913379
Position 12261: 0.00029773152305227
Position 1857: 0.00027980458061498055
Position 864: 0.0002566428357820815
Position 1332: 0.0002563506346144271
Position 947: 0.0002454526440653504
Position 12599: 0.00020577855755511478
Position 11166: 0.00020035247769007686
Position 1907: 0.00017982557332412133
Position 13803: 0.00017218960747430323
Position 11153: 0.00015312991811119073
Position 13015: 0.00010196062336833787
Position 706: 8.879715596966187e-05
Position 12597: 8.739293799261924e-05
Position 12978: 8.200481673460064e-05
Position 552: 5.6330486873619015e-05
Position 753: 5.437593321508649e-05
Position 661: 5.088221838481586e-05
Position 1125: 4.9380392241976846e-05
Position 13643: 3.6885153740371125e-05
Position 250: 3.484728091308488e-05
Position 1036: 2.9791501848255243e-05
Position 1520: 2.0154763976914907e-05
Position 1625: 1.8910790585137314e-05
Position 13816: 1.8883472826564914e-05
Position 12674: 1.5797589550225043e-05
Position 885: 1.449390401608003e-05
Position 1059: 1.4425471087840429e-05
Position 1976: 1.3246992938747883e-05
Position 873: 1.3211720612558353e-05
Position 1321: 1.2805271804026326e-05
Position 558: 1.2547764932323536e-05
Position 541: 1.1767840455778028e-05
Position 1529: 1.129705117420715e-05
Position 573: 9.66453135415076e-06
Position 586: 9.55393879285913e-06
Position 1062: 9.283209955683555e-06
Position 1752: 8.348405190159683e-06
Position 564: 7.610244064831446e-06
Position 1897: 7.552589779914064e-06
Position 680: 3.415134151772968e-06
Position 1639: 3.3434309965747506e-06
Position 1834: 3.0126152769374945e-06
Position 1093: 2.9132335440627783e-06
Position 1535: 2.2742857466198267e-06
Position 279: 2.0435984380030835e-06
Position 1763: 1.2812350528001361e-06
Position 150: 1.178424794186313e-06
Position 579: 1.0543786874324977e-06
Position 193: 6.972278210649395e-07
Position 147: 5.929281447959162e-07
Position 2848: 1.355731898537828e-07
Position 4265: 5.244509629547467e-08
Position 2706: 1.1108251747467244e-10
Position 2494: 9.7933127803914e-11
Position 2781: 9.350242281538682e-11
Position 3186: 4.9047777582368e-11
Position 2158: 1.5278848853563307e-12
Position 180: 9.227768238740454e-13
Position 268: 5.997002439909251e-13
Position 76: 4.1873962292928145e-13
Position 153: 3.206703487500035e-13
Position 73: 2.0724797781410133e-13
Position 172: 7.27166797161576e-14
Position 307: 3.980069071464284e-14
Position 58: 3.2355071330530824e-14
Position 304: 1.2231957132238082e-14
Position 294: 1.0266192434845063e-14
Position 91: 6.880671518157064e-15
Position 343: 2.0612861212636443e-15
Position 158: 5.267209488938703e-16
Position 1998: 4.3376018847448825e-16
Position 313: 1.2104151846842339e-16
Position 62: 6.527408861676037e-17
