Gene = Mcr
Position 4037: 0.0001543792953112884
Position 261: 0.00013482879024520565
Position 3706: 0.0001314997194293268
Position 52: 0.00012731141512555154
Position 4054: 0.00012342066346565926
Position 632: 0.00012195501414407997
Position 691: 0.00011368175868203039
Position 598: 0.0001116835682134703
Position 7997: 0.00011157062636625073
Position 3711: 0.0001079219213909935
Position 4102: 9.752815968220061e-05
Position 3985: 9.387672549471794e-05
Position 8625: 9.177997733132139e-05
Position 3635: 9.018451826632294e-05
Position 4699: 8.595249194958283e-05
Position 8087: 8.321299052327217e-05
Position 5372: 7.182930544119333e-05
Position 4585: 7.022757210409502e-05
Position 429: 6.983231377324533e-05
Position 8479: 6.937150288811941e-05
Position 8199: 6.927908298214419e-05
Position 7701: 6.514284699837527e-05
Position 7897: 6.177650118064496e-05
Position 360: 6.114224390820007e-05
Position 3768: 5.8049047864689025e-05
Position 4078: 5.771251180406974e-05
Position 5875: 5.7460287299506026e-05
Position 4075: 5.7061092638950745e-05
Position 230: 5.3615893543399036e-05
Position 4406: 5.200179198760582e-05
Position 4801: 5.083163510322067e-05
Position 5427: 4.956378014485891e-05
Position 1211: 4.784015976923092e-05
Position 267: 4.138481095459472e-05
Position 7983: 4.127534405465932e-05
Position 7517: 3.5921553915212076e-05
Position 354: 3.519733959023013e-05
Position 1094: 3.4650246863886946e-05
Position 238: 3.323922490421026e-05
Position 7313: 3.2688434851154064e-05
Position 7324: 3.221117601671568e-05
Position 18: 3.174020711703209e-05
Position 4014: 3.001059724221634e-05
Position 5577: 2.972511994956998e-05
Position 7480: 2.6777078133178148e-05
Position 33: 2.0337365633298414e-05
Position 259: 2.0014666401109908e-05
Position 269: 1.91316790166093e-05
Position 8254: 1.7911821782638715e-05
Position 3718: 1.7662667651671204e-05
Position 4056: 1.5898339141928986e-05
Position 8139: 1.550839485036127e-05
Position 92: 1.529108743074129e-05
Position 3430: 1.4147921336366143e-05
Position 4944: 1.364923991999238e-05
Position 7869: 1.3090678070477339e-05
Position 3867: 1.2960122564629794e-05
Position 5213: 1.2785710752686194e-05
Position 484: 1.165106160945703e-05
Position 176: 1.0951657738723147e-05
Position 80: 1.068382233224181e-05
Position 284: 1.02902398451184e-05
Position 7306: 9.619348226085653e-06
Position 474: 9.327841190328804e-06
Position 388: 9.2192852591126e-06
Position 855: 8.590639975540204e-06
Position 281: 7.135833508437341e-06
Position 57: 6.739650662011344e-06
Position 278: 4.864344885000063e-06
Position 557: 4.586034545539717e-06
Position 7290: 4.480787813987109e-06
Position 164: 4.034939965488617e-06
Position 1122: 2.5833530995299368e-06
Position 124: 2.5287651165329967e-06
Position 4034: 2.3137930239512468e-06
Position 630: 2.1838253397168786e-06
Position 301: 2.0103043521587257e-06
Position 545: 2.0020015284718813e-06
Position 4: 1.801770939564349e-06
Position 7356: 1.7183311928415452e-06
Position 228: 1.5141526931327934e-06
Position 109: 1.4622187214085032e-06
Position 950: 1.3682578588134234e-06
Position 1075: 1.360639304929894e-06
Position 7221: 1.2682057021366907e-06
Position 395: 1.1241513756907563e-06
Position 272: 1.0710170624406037e-06
Position 8093: 7.461133006220205e-07
Position 8119: 7.352461549314401e-07
Position 7343: 5.789485277569367e-07
Position 8242: 5.702883487659047e-07
Position 8323: 4.577747209983043e-07
Position 8108: 4.1509305850582036e-07
Position 7200: 2.4732823725287305e-07
Position 1369: 1.4249687362317307e-07
Position 1345: 1.3231570651438362e-07
Position 7891: 1.318512533807035e-07
Position 2438: 1.1783617586097664e-07
Position 2405: 1.1237452681139507e-07
Position 287: 1.1227813196733732e-07
Position 1612: 9.60326896482492e-08
Position 8136: 7.49962178481273e-08
Position 7420: 6.952443541679509e-08
Position 8569: 6.199896253302879e-08
Position 8211: 4.1352240589932695e-08
Position 1550: 3.86947797043011e-08
Position 8187: 3.757799244552177e-08
Position 7876: 2.0397786795471643e-08
Position 112: 1.2462932385746451e-08
Position 7608: 6.8970743617615515e-09
Position 3501: 6.469193157899409e-09
Position 1021: 5.258666961431159e-09
Position 1221: 4.7175990677960944e-09
Position 8267: 3.979536562428362e-09
Position 7942: 3.5868566165212315e-09
Position 7667: 1.909250496545919e-09
Position 7663: 1.6693475439027593e-09
Position 8142: 1.5342977248395717e-09
Position 7195: 1.0612774895207407e-09
Position 8150: 6.461891474437184e-10
Position 3345: 6.271759143401233e-11
Position 7644: 5.3755379339635447e-11
Position 7685: 4.9241918114371825e-11
Position 7936: 4.261453023350249e-11
Position 7674: 1.3681709153679337e-12
Position 7642: 1.5298816960293564e-13
Position 7598: 1.372801984550572e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 7814: 0.99875767707034
Position 3314: 0.9963234788087123
Position 7622: 0.9959055882015834
Position 7379: 0.9871000564293985
Position 7125: 0.9775630995028498
Position 2369: 0.3053790275896619
Position 2258: 0.2931106279435263
Position 896: 0.2888646572929212
Position 2834: 0.09876015941670047
Position 5890: 0.09331830658310257
Position 2583: 0.09115314666490945
Position 2862: 0.07407201594887472
Position 2601: 0.056055731278959096
Position 2839: 0.05246512601095268
Position 5564: 0.048231181949951935
Position 8703: 0.029883375737225416
Position 2812: 0.02678085791432381
Position 4609: 0.02519198521690551
Position 7132: 0.021020048110033104
Position 3076: 0.02018621321397399
Position 4726: 0.014333900963001812
Position 3120: 0.010427906583891098
Position 7404: 0.010221274934475518
Position 2533: 0.009837900249765745
Position 854: 0.009461744382732904
Position 2117: 0.008558144584214139
Position 3101: 0.005995031933872107
Position 399: 0.005412544568104095
Position 1142: 0.005118699019150345
Position 3696: 0.004437381779275799
Position 1858: 0.004276419317130048
Position 2754: 0.003794577587659735
Position 1208: 0.0035052168791750407
Position 8672: 0.0031798830268829625
Position 2306: 0.00306548842059341
Position 419: 0.003018073254990586
Position 2889: 0.002913779347026697
Position 8456: 0.0026075281468016897
Position 7959: 0.002477118466127234
Position 521: 0.002351386026615711
Position 1721: 0.002302459924767635
Position 8122: 0.0018078699407023718
Position 1816: 0.001769502024294861
Position 1122: 0.0016024255235835172
Position 1893: 0.0014087987198551641
Position 8142: 0.0013716464603009775
Position 2473: 0.0012046816913981204
Position 7188: 0.0011269638038394136
Position 1724: 0.001098845149947255
Position 2066: 0.0008549046246449157
Position 8329: 0.0007938312142784954
Position 500: 0.0007837155449381044
Position 1643: 0.0006925034736925461
Position 8211: 0.0006506652976306339
Position 1601: 0.0006121774500105735
Position 8264: 0.0005845621780361656
Position 1699: 0.0005813781385019058
Position 1211: 0.0005329747255990899
Position 164: 0.0005060390746567469
Position 835: 0.000427229773658819
Position 8326: 0.00038137076257329093
Position 8625: 0.000365948257085071
Position 873: 0.00031395246497192706
Position 7411: 0.00030183402306449
Position 1482: 0.0002999862605051417
Position 7152: 0.00028494337447272124
Position 8717: 0.0002722325817809466
Position 2122: 0.00026705525486758226
Position 143: 0.0002550826901464864
Position 4383: 0.0002482543607714214
Position 4572: 0.0002301335303838879
Position 1746: 0.00022681210596443792
Position 4853: 0.00022211491166959868
Position 1655: 0.00016492019595644615
Position 8759: 0.00015487525382382734
Position 8221: 0.00014913712080601364
Position 1846: 0.00014576622236989634
Position 1553: 0.00014335720462627712
Position 908: 0.00012645718873932548
Position 1085: 0.00012570262777224147
Position 8392: 0.00011470743726687952
Position 8463: 0.00011213270596952045
Position 384: 0.00010844238965645997
Position 7873: 9.870602246035505e-05
Position 4101: 9.838053032151037e-05
Position 7884: 8.57251290046368e-05
Position 4188: 7.800821105561774e-05
Position 1012: 7.514166637567855e-05
Position 8307: 6.72115757814616e-05
Position 1606: 6.330532828267297e-05
Position 7458: 5.783956829213152e-05
Position 8493: 5.7551079345085324e-05
Position 8026: 5.719032730642229e-05
Position 3773: 5.397741570993015e-05
Position 8340: 4.841340579380399e-05
Position 8569: 4.533926446266929e-05
Position 7461: 3.455462693821493e-05
Position 7559: 3.393233756150625e-05
Position 699: 3.351097385567375e-05
Position 7363: 2.9732149164851324e-05
Position 8584: 2.9184972038408807e-05
Position 7398: 1.9568537258644928e-05
Position 8267: 1.7111869831948608e-05
Position 7674: 1.4287416966596134e-05
Position 8857: 1.3203910006285359e-05
Position 373: 1.2105578750403525e-05
Position 255: 5.897167644921598e-06
Position 8808: 5.297393741239298e-06
Position 92: 4.577859551197114e-06
Position 8785: 3.4829962189672904e-06
Position 3397: 2.176052002878406e-06
Position 7634: 1.6809863103502132e-06
Position 259: 1.3281143040005407e-06
Position 152: 9.748207874160786e-07
Position 7487: 6.488737750171779e-07
Position 80: 4.444813697656307e-07
Position 975: 4.4174544150156656e-07
Position 3363: 3.2398244746035346e-07
Position 321: 2.435725354835308e-07
Position 388: 1.5993920187423676e-07
Position 945: 4.720518794722776e-08
Position 7661: 9.876354216633661e-09
Position 179: 2.1355651194308506e-09
Position 147: 1.4633708237309194e-09
Position 7891: 1.1013194081839033e-10
Position 7765: 4.59279548804262e-11
