Gene = Iml1
Position 3594: 0.000199955610342543
Position 1051: 0.00019908137634067538
Position 289: 0.0001959306134162895
Position 373: 0.00017394555805981768
Position 9115: 0.00015453539520674222
Position 9139: 0.00015366692945238892
Position 829: 0.00015341575047671659
Position 6704: 0.00014949614767852077
Position 6553: 0.00014127865933835556
Position 188: 0.0001312368575428116
Position 878: 0.0001291299044704708
Position 7209: 0.0001268771975745488
Position 9719: 0.00011654509366567156
Position 8950: 0.00011600122035593996
Position 6886: 0.00011210067707885188
Position 2109: 0.00011116068916841961
Position 7095: 0.00010688422288987914
Position 9856: 0.00010371222578357962
Position 2430: 9.749293059239667e-05
Position 6776: 9.210437077475984e-05
Position 2236: 8.751891596276718e-05
Position 7101: 8.327498516907231e-05
Position 3582: 8.18144113302428e-05
Position 1548: 7.124729223426896e-05
Position 445: 6.836827294620632e-05
Position 3938: 5.207706175033655e-05
Position 1284: 4.6953045031490577e-05
Position 2459: 4.5571475172060913e-05
Position 9868: 4.395074415822111e-05
Position 9520: 3.9190805157108137e-05
Position 2137: 3.8705704022498966e-05
Position 277: 3.739879012901748e-05
Position 10106: 3.684382779643249e-05
Position 9269: 3.643592894936215e-05
Position 9996: 3.3333115972048236e-05
Position 7089: 3.308078648344679e-05
Position 6615: 3.283187527513244e-05
Position 86: 3.0673029144656905e-05
Position 3108: 3.023574514208707e-05
Position 10130: 2.9517212827730495e-05
Position 2474: 2.910232883732371e-05
Position 7121: 2.8503523066944292e-05
Position 416: 2.6524311756540002e-05
Position 7072: 2.5682613925576445e-05
Position 506: 2.5320894743732513e-05
Position 6567: 2.3892365283723026e-05
Position 706: 2.1781099527728653e-05
Position 7156: 2.1282567335655347e-05
Position 10269: 1.8327755228247364e-05
Position 675: 1.7479867346793732e-05
Position 433: 1.6824104728704377e-05
Position 611: 1.671975514286829e-05
Position 286: 1.5872695740067632e-05
Position 10135: 1.5752102004084142e-05
Position 6520: 1.574882232569531e-05
Position 7127: 1.538346474677785e-05
Position 498: 1.2915886053776832e-05
Position 430: 1.2548039674294277e-05
Position 583: 1.1919878503250052e-05
Position 774: 1.0892794235377822e-05
Position 1103: 1.0505063345540271e-05
Position 10285: 1.034247027258428e-05
Position 657: 9.029818616221259e-06
Position 8953: 8.997138509999005e-06
Position 244: 7.692614448750776e-06
Position 1012: 7.577215520853928e-06
Position 75: 7.466508531838e-06
Position 3666: 6.892014062140109e-06
Position 9956: 6.069663229325296e-06
Position 7480: 5.3574427131726685e-06
Position 7486: 5.300883789077556e-06
Position 7796: 4.601334554551395e-06
Position 730: 4.180939019114853e-06
Position 1935: 3.7633358558192665e-06
Position 2650: 3.6498647989125293e-06
Position 9040: 3.5600151420705065e-06
Position 694: 2.817471080734302e-06
Position 10292: 2.479743428196168e-06
Position 6893: 2.3448341821281977e-06
Position 100: 2.183985357718971e-06
Position 10400: 2.0743612147713587e-06
Position 157: 1.6502399428082782e-06
Position 210: 1.5749106813082948e-06
Position 134: 1.514715654571016e-06
Position 519: 1.4589928662808817e-06
Position 10200: 1.3086624455846646e-06
Position 7832: 1.2948819198864306e-06
Position 7050: 1.1793419243684556e-06
Position 6500: 8.203882232281756e-07
Position 6661: 8.154937726218116e-07
Position 3145: 8.042417896250116e-07
Position 96: 8.033550032159499e-07
Position 942: 7.782766001351638e-07
Position 420: 7.43866487622436e-07
Position 6749: 4.0092314776462135e-07
Position 3252: 3.6516933496520934e-07
Position 348: 3.239317390908355e-07
Position 10242: 2.5333660624387533e-07
Position 104: 1.867699294041607e-07
Position 120: 1.1148808738057524e-07
Position 2670: 9.345300664815694e-08
Position 10481: 6.766322393322573e-08
Position 9284: 4.30128980732295e-08
Position 6679: 2.5898737290719318e-08
Position 1797: 1.6129962696799257e-08
Position 6788: 1.542593849521867e-08
Position 2747: 7.469295638207144e-09
Position 1331: 6.750659609309517e-09
Position 556: 4.011212042861433e-09
Position 10086: 1.4557877829664184e-09
Position 362: 1.4543098710470508e-09
Position 10076: 9.743784960577743e-10
Position 678: 3.805957815445263e-10
Position 619: 3.786607804015228e-12
Position 613: 1.7559307160041388e-12
Position 2913: 1.6124781159427834e-12
Position 460: 7.169577689943675e-13
Position 2777: 4.927641082791276e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 6420: 0.9997684605679572
Position 10177: 0.9989690898389826
Position 6652: 0.9934079571145812
Position 2045: 0.9918240807359682
Position 10064: 0.9866030367515619
Position 8805: 0.9835154683114897
Position 9068: 0.9548687462075488
Position 9676: 0.9497720306913211
Position 9894: 0.9460492781976452
Position 9448: 0.9369995298314435
Position 1146: 0.8742002777529602
Position 600: 0.8496554160912728
Position 2511: 0.8254590242410647
Position 7302: 0.7751457288800597
Position 232: 0.7379311536013282
Position 9225: 0.5225194443441684
Position 5341: 0.49151249360798727
Position 1821: 0.4384729524806894
Position 1811: 0.3267988437868419
Position 8544: 0.21910651982711762
Position 5306: 0.1322167264515121
Position 7635: 0.1143844360258751
Position 7894: 0.11339369583485914
Position 1596: 0.11279523857021743
Position 8641: 0.10594570087847767
Position 8048: 0.10589074289905111
Position 7870: 0.0923259093729251
Position 8330: 0.0910049556178416
Position 5839: 0.06903213822793225
Position 1280: 0.06848752138705047
Position 2519: 0.06600801500846654
Position 5957: 0.059499359133275635
Position 6948: 0.05878879001119007
Position 6100: 0.050259370258303765
Position 4805: 0.04445538376555614
Position 5229: 0.042796988072803105
Position 7953: 0.042503123305084684
Position 8333: 0.040815723127982005
Position 1374: 0.03842577928533047
Position 8250: 0.033907353586337084
Position 8392: 0.03274288716129609
Position 3373: 0.029315434462083383
Position 925: 0.02687659719857292
Position 2549: 0.023495499658739268
Position 2288: 0.02204304369276932
Position 258: 0.02069021807136494
Position 5361: 0.02008112345151632
Position 651: 0.019559905884714696
Position 1782: 0.01617277155840627
Position 9253: 0.013301136911797167
Position 5554: 0.013098099323611029
Position 7168: 0.012881191040145755
Position 9938: 0.012738486013390449
Position 9630: 0.01217030684893859
Position 8220: 0.012096540417117722
Position 771: 0.011062811600842166
Position 1556: 0.010633119271807186
Position 1324: 0.010379117783799994
Position 3122: 0.0095955039501003
Position 7000: 0.00927589189995993
Position 5520: 0.008961225865922476
Position 8407: 0.00769075901719849
Position 4244: 0.007314634909653159
Position 5508: 0.007314012504082571
Position 9298: 0.007286472244206407
Position 7912: 0.006549010955985416
Position 2249: 0.006476067059000658
Position 1542: 0.006407556064347657
Position 4271: 0.006403166692256777
Position 1877: 0.0063631733508057
Position 7251: 0.006063223066519081
Position 5438: 0.005863514483291423
Position 9465: 0.00567697505917192
Position 3985: 0.00543978451551333
Position 8813: 0.005404195816767902
Position 5788: 0.004945348853938023
Position 3665: 0.004297012016256598
Position 1575: 0.004081107763543947
Position 663: 0.0035057501167694754
Position 8706: 0.002517535892765381
Position 2252: 0.0024850052085495624
Position 8902: 0.0022725994427905934
Position 9290: 0.0022712551573764337
Position 5200: 0.002130246430609263
Position 972: 0.0020909385504902234
Position 630: 0.001999094719588246
Position 7132: 0.0019665722438975903
Position 292: 0.001896597740280904
Position 9349: 0.0018732209536004337
Position 8824: 0.0018149998951814115
Position 7962: 0.0017326783075355548
Position 10337: 0.001562799416839208
Position 3943: 0.0014919736173835067
Position 861: 0.0014283022350263636
Position 359: 0.0013714697150720935
Position 740: 0.0013485508179709577
Position 5312: 0.0013389817888885371
Position 1539: 0.0012496929228316353
Position 7240: 0.0012454791909747367
Position 2183: 0.0012196037944683697
Position 627: 0.0012045059935888091
Position 2492: 0.0011677791697958892
Position 9896: 0.0011476044957724233
Position 1861: 0.001104747490755372
Position 3813: 0.0010729847175083656
Position 3780: 0.0010013138925328625
Position 9868: 0.000989372988261857
Position 2875: 0.0009697906680417064
Position 10451: 0.0008916141500348279
Position 4334: 0.0008860429253332719
Position 9725: 0.0008622620295221802
Position 1266: 0.0008296296731957104
Position 4277: 0.0008203676467560156
Position 445: 0.00078178829376753
Position 7113: 0.0007117373586969542
Position 1796: 0.0006803263260260403
Position 4035: 0.0006390661660936838
Position 743: 0.0006224904905538695
Position 3587: 0.0006096456246085457
Position 1828: 0.000589346981765195
Position 6693: 0.0005445153138220243
Position 2225: 0.0004908073490162457
Position 1856: 0.0003998542142115407
Position 10199: 0.00030757182005778933
Position 385: 0.00027488298678980905
Position 6697: 0.00027139763323630323
Position 9942: 0.00026732425713659234
Position 9913: 0.0002652432459223435
Position 2101: 0.0002649505499461936
Position 7842: 0.00026289467075018245
Position 492: 0.0002546264767790759
Position 10414: 0.0002415292326282376
Position 9495: 0.00023261124905716603
Position 4208: 0.00022846563456721772
Position 4205: 0.000219134285634619
Position 2172: 0.00020777636345760989
Position 10076: 0.00020232028982867636
Position 7173: 0.0001910058147037725
Position 2312: 0.0001819201120472756
Position 2913: 0.0001715821104401241
Position 2315: 0.00016742731385705912
Position 10373: 0.00016564674174877333
Position 2582: 0.00014094722900162993
Position 8908: 0.00013546905137566082
Position 2127: 0.00012440136658047185
Position 2941: 0.00011427063747045875
Position 888: 0.00010500834250803538
Position 1719: 9.442992104588962e-05
Position 1425: 9.281413743696671e-05
Position 7085: 7.28079714504855e-05
Position 3091: 7.005770469904553e-05
Position 10073: 6.496836814632831e-05
Position 1371: 6.489993594106103e-05
Position 3739: 6.389385498441144e-05
Position 9033: 5.585806345804027e-05
Position 7307: 5.5782122475757735e-05
Position 6403: 5.343806005552705e-05
Position 6720: 4.9754554252347196e-05
Position 10331: 4.692630211497091e-05
Position 315: 4.6046215408156196e-05
Position 6481: 4.513684363656534e-05
Position 2786: 4.369314394817547e-05
Position 2265: 4.27530997256953e-05
Position 478: 4.137554766073592e-05
Position 10568: 3.710730988311692e-05
Position 2090: 3.376331069629453e-05
Position 450: 2.961109075271202e-05
Position 7185: 2.9498386316416554e-05
Position 3008: 2.9360135780954395e-05
Position 2072: 2.5695043954262468e-05
Position 7494: 2.5230225878994197e-05
Position 2423: 2.3913392161157524e-05
Position 10322: 2.3851254436293502e-05
Position 6661: 2.2322216991718394e-05
Position 10220: 2.1920893179815872e-05
Position 2722: 1.961374113874676e-05
Position 3049: 1.762899627963707e-05
Position 312: 1.5467306586614223e-05
Position 7138: 1.516914009445535e-05
Position 2408: 1.3736144918222464e-05
Position 6983: 1.3522808081915778e-05
Position 10400: 1.3067638761315214e-05
Position 3052: 1.0831208394385988e-05
Position 2342: 1.0154514582143745e-05
Position 498: 9.956338383020398e-06
Position 2983: 8.248012758311302e-06
Position 9378: 7.516243563371509e-06
Position 2980: 7.069695196537653e-06
Position 6520: 6.9790415108421935e-06
Position 1089: 6.6138485124474595e-06
Position 3401: 5.6139269491801935e-06
Position 7156: 5.552801584321569e-06
Position 9849: 5.47356384630177e-06
Position 10421: 5.441701819887666e-06
Position 6775: 5.372412737493342e-06
Position 131: 4.689271452880206e-06
Position 3404: 4.303341687089909e-06
Position 3439: 3.775245826596855e-06
Position 10379: 3.686108086201719e-06
Position 140: 3.0838825432377343e-06
Position 120: 3.001127328143013e-06
Position 531: 2.405231352380296e-06
Position 10223: 2.223405853403164e-06
Position 3298: 1.8481579031181804e-06
Position 10511: 1.6075753021132208e-06
Position 10082: 1.4777867098011784e-06
Position 10454: 1.3527126295092287e-06
Position 380: 1.1673578623197808e-06
Position 2465: 1.0742479370778709e-06
Position 348: 1.0216167941801989e-06
Position 2462: 9.614387923486408e-07
Position 1023: 4.7677621742665584e-07
Position 182: 4.2334033342143496e-07
Position 825: 3.8997296660898784e-07
Position 6971: 3.750681211519403e-07
Position 6712: 2.968877262471029e-07
Position 10465: 1.803847451802466e-07
Position 480: 1.6701467383039968e-07
Position 10536: 9.914244128922521e-08
Position 188: 5.8840490827115715e-08
Position 6727: 4.6882117852323366e-08
Position 563: 2.3965259672022574e-09
Position 7072: 8.667042991718224e-10
Position 556: 3.7243132462882414e-10
Position 10125: 7.386730357489394e-11
