Gene = Utx
Position 3661: 0.004381961911602034
Position 1518: 0.004045325959692065
Position 4254: 0.00404120870642441
Position 2037: 0.0035804008142920067
Position 1698: 0.0034341773111949245
Position 4466: 0.0030004348585374835
Position 6102: 0.002997802058543275
Position 1479: 0.002892147129773318
Position 707: 0.0025497717267353765
Position 2107: 0.0023929534271136775
Position 2492: 0.002292728484291497
Position 1185: 0.0022227636375511807
Position 1210: 0.0020863429077951283
Position 3283: 0.0019695184530062757
Position 4494: 0.0017712112756683282
Position 2934: 0.0015548021679348436
Position 3674: 0.0015402065576620243
Position 5324: 0.0013362680178027806
Position 1650: 0.0012172821438161592
Position 4138: 0.0011519548252887388
Position 3038: 0.0010833541778332496
Position 1695: 0.001063474913450644
Position 5178: 0.0010338082064488081
Position 1629: 0.0009885869742468016
Position 5619: 0.0009723549934665859
Position 5102: 0.0009639061713535451
Position 343: 0.0009291503542071557
Position 5431: 0.0008944166403491357
Position 5171: 0.0008875435136661828
Position 1145: 0.0008808479797407662
Position 669: 0.0008765696398532744
Position 4784: 0.0007601721255742475
Position 1900: 0.0007503932872692533
Position 465: 0.0007496586718975642
Position 4840: 0.0007400207185332618
Position 6144: 0.0007227662590042198
Position 6096: 0.0007050570679677403
Position 5547: 0.0006302216508157376
Position 6196: 0.000572605905542467
Position 3882: 0.0005644716881990667
Position 4000: 0.0005552005161723113
Position 504: 0.0005169538831452113
Position 368: 0.00046231725127511363
Position 3132: 0.00045021412495071226
Position 739: 0.0004018193461139236
Position 5332: 0.0004002248284901918
Position 645: 0.000367054297609093
Position 5092: 0.00034156891138430835
Position 2467: 0.0003287969401120859
Position 3835: 0.00032717890135046027
Position 4470: 0.00032607494326973807
Position 4410: 0.0003184908992426073
Position 2065: 0.0003087424683760649
Position 3304: 0.00030544011583226053
Position 1892: 0.0002879130246519777
Position 2321: 0.0002513954977631462
Position 3712: 0.00024824382692433016
Position 1964: 0.00024055314043155155
Position 2030: 0.00022590884985615415
Position 4492: 0.00020974066352717833
Position 3898: 0.00020493696764851518
Position 1290: 0.0001968688049150844
Position 4102: 0.00018405134292566713
Position 5014: 0.00018051422514751538
Position 1347: 0.0001797250720818685
Position 5850: 0.00017583300751360944
Position 4240: 0.0001701640546418998
Position 680: 0.00016780200374613938
Position 3016: 0.0001659628829533834
Position 3103: 0.0001584164080462845
Position 6099: 0.0001559190022190462
Position 101: 0.0001551705952716393
Position 6030: 0.00014186364572697536
Position 5751: 0.00012797280826558455
Position 4447: 0.00011935083658073416
Position 5585: 0.00011298453917646988
Position 5517: 0.00010658186107110141
Position 742: 0.00010085971556242243
Position 4583: 9.320881719323769e-05
Position 3134: 9.28204495657357e-05
Position 3071: 8.309190756448673e-05
Position 3851: 6.748030373264804e-05
Position 5256: 6.379685972309382e-05
Position 5734: 6.324749368789386e-05
Position 6026: 5.365883304161991e-05
Position 89: 5.340196332920292e-05
Position 6158: 5.1880615085919404e-05
Position 4081: 5.0962900029186844e-05
Position 6057: 5.0310923261193474e-05
Position 4802: 3.792732972752156e-05
Position 5476: 3.343386246704999e-05
Position 5583: 3.2851192740341144e-05
Position 2832: 3.119240069454932e-05
Position 62: 3.0996461616317165e-05
Position 2840: 2.92645816869616e-05
Position 905: 2.6133509729503474e-05
Position 5044: 2.43664038339534e-05
Position 986: 2.3611116888590527e-05
Position 2479: 2.2653391322918752e-05
Position 5259: 2.2325014068917598e-05
Position 4665: 1.9973388878409214e-05
Position 1089: 1.88989138139144e-05
Position 3912: 1.7679508796409584e-05
Position 648: 1.7028740828340558e-05
Position 208: 1.5535383303880744e-05
Position 105: 1.4633136543555837e-05
Position 3301: 1.4256824730886173e-05
Position 5299: 1.3143875227530396e-05
Position 3575: 1.2074449196401756e-05
Position 192: 1.1955702439546662e-05
Position 5082: 1.0983588796100151e-05
Position 603: 9.814317877244493e-06
Position 6007: 7.894557922429279e-06
Position 11: 7.472714105341774e-06
Position 5671: 7.319517912725238e-06
Position 2988: 6.689603277897514e-06
Position 4929: 6.602671012689247e-06
Position 5538: 6.140200504456115e-06
Position 4190: 4.944885438141512e-06
Position 2856: 4.662888192113118e-06
Position 1232: 4.454541938610597e-06
Position 9: 3.897597396579076e-06
Position 4203: 3.499334273804525e-06
Position 3573: 2.755740008700316e-06
Position 214: 2.6712901927690544e-06
Position 5209: 2.4601200563863155e-06
Position 5159: 2.3043033459956418e-06
Position 5457: 2.2034970591136818e-06
Position 5480: 2.1477494269911795e-06
Position 2812: 2.060749479175761e-06
Position 4737: 1.7391208460054896e-06
Position 5678: 1.3409858507449677e-06
Position 5435: 1.1589010163423118e-06
Position 1002: 5.78512880138063e-07
Position 2896: 5.524079714415942e-07
Position 5507: 4.867025083676372e-07
Position 966: 4.595922706916293e-07
Position 5692: 2.978827540539684e-07
Position 4012: 1.2009198971898568e-07
Position 273: 7.511274894608868e-08
Position 1047: 7.18847256275653e-08
Position 5763: 5.7174678845349334e-08
Position 1073: 4.717693650034122e-08
Position 5717: 3.725233982925524e-08
Position 4014: 3.519395277787397e-08
Position 239: 3.264076979417302e-08
Position 3803: 3.262403143698298e-08
Position 3383: 1.8557417009440688e-08
Position 4759: 1.028002348053087e-08
Position 467: 2.9743991608518773e-09
Position 2906: 2.7728318161715456e-09
Position 3159: 2.636095619481756e-09
Position 5053: 4.823023313446015e-10
Position 3458: 3.3362719145350503e-10
Position 5418: 2.1010128714457838e-10
Position 5953: 3.1979866779164105e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5688: 0.9970608839377628
Position 5404: 0.9962179767188172
Position 5904: 0.9930997001928336
Position 2888: 0.9889584284064126
Position 4928: 0.9847049947230098
Position 3744: 0.9833063537535245
Position 3942: 0.954551857865598
Position 3181: 0.9278900391287699
Position 2243: 0.9244238478341653
Position 2698: 0.8782550937029675
Position 214: 0.8236844523831696
Position 4705: 0.7674381634188803
Position 885: 0.623380893410502
Position 3426: 0.5193659245565037
Position 3423: 0.4257677903255155
Position 4720: 0.21759139360393456
Position 1055: 0.21333793954831753
Position 4619: 0.1708894759983199
Position 628: 0.09467696831157574
Position 1148: 0.09029152161933998
Position 2508: 0.08323369132176774
Position 2632: 0.06060119154061406
Position 2650: 0.04663569490513845
Position 2491: 0.044027318067418046
Position 3965: 0.04024083658984511
Position 3468: 0.03045072242771537
Position 4599: 0.03013205910738489
Position 390: 0.028217752081466707
Position 4550: 0.026664428914580252
Position 1765: 0.01824133633473163
Position 706: 0.01750265708086877
Position 3194: 0.01624427362845667
Position 794: 0.013467408762885713
Position 6209: 0.013143878787989031
Position 1803: 0.01108188458296376
Position 3770: 0.010893697337721787
Position 4984: 0.010129705143087638
Position 2573: 0.008664124738763304
Position 368: 0.008400432743434438
Position 450: 0.008155185926294226
Position 4344: 0.007661364330925963
Position 6231: 0.007361500802653238
Position 387: 0.006436266007999527
Position 3011: 0.006293815308042044
Position 3451: 0.005984577219722641
Position 3139: 0.0059503321832339515
Position 3613: 0.005072274657943895
Position 2909: 0.005072115150813127
Position 637: 0.005069525960020391
Position 5910: 0.004846821404595887
Position 2320: 0.004756311730237719
Position 3225: 0.004278472176794506
Position 1302: 0.0041162212385800895
Position 894: 0.004062767675633359
Position 1930: 0.003249292477795941
Position 278: 0.0031486839328146083
Position 2203: 0.0031049552634023645
Position 3490: 0.002650423947894226
Position 2596: 0.002625000372372783
Position 480: 0.0024857544729892855
Position 2262: 0.002352643113205063
Position 6268: 0.0015658798684399066
Position 739: 0.0014078413200111137
Position 281: 0.0013092424008088314
Position 648: 0.001254798995329676
Position 265: 0.0011922592475366652
Position 5229: 0.001136913909492985
Position 905: 0.001133820963603351
Position 1439: 0.0010876677827174955
Position 4254: 0.001079887191436247
Position 1089: 0.0010558989736001313
Position 3640: 0.0010558785352746364
Position 3501: 0.0010008347158426713
Position 2728: 0.000985395025118186
Position 4295: 0.0009837424501492953
Position 2185: 0.0008467825223814216
Position 963: 0.0008149500404618491
Position 6238: 0.0006445405066642768
Position 5480: 0.0005976538477939312
Position 5079: 0.0005966558089249356
Position 3362: 0.0005346667569610737
Position 4058: 0.000522091644688136
Position 6396: 0.0005215294396776851
Position 745: 0.0004947161296523056
Position 320: 0.00046449973344331747
Position 5732: 0.00042634763142147954
Position 3386: 0.0004179389524590019
Position 5874: 0.0003990074373824933
Position 6132: 0.00038244977280681906
Position 561: 0.00038077640918745816
Position 1160: 0.00035912618509996344
Position 5934: 0.000326810206381969
Position 913: 0.0003116168301255811
Position 3785: 0.0002552747887756829
Position 4379: 0.00025219845541501465
Position 6401: 0.00023898323841292808
Position 4688: 0.00023805793080457108
Position 5498: 0.0002030375535813998
Position 3056: 0.00019873203702107454
Position 2609: 0.00019715357045941922
Position 4190: 0.00017490421374435436
Position 2305: 0.00017446385937014885
Position 5423: 0.00017279191221820602
Position 796: 0.00017031396881771817
Position 5750: 0.00015445575344434184
Position 3712: 0.00014690466889321792
Position 4639: 0.00013147383762482376
Position 3525: 0.00012367296962039994
Position 446: 0.00011904167821402944
Position 1405: 0.00011716430757984586
Position 3570: 0.00011552206659190885
Position 2739: 0.00011497679082809795
Position 579: 0.00010901216680716261
Position 5734: 0.00010897963451321878
Position 464: 0.00010770824746345399
Position 3810: 0.0001050693466001077
Position 3779: 0.00010299030410405567
Position 6124: 9.58214114247182e-05
Position 4962: 9.389561506990863e-05
Position 5659: 9.342764346132404e-05
Position 1694: 8.646378715582989e-05
Position 6344: 8.522920745408542e-05
Position 5937: 8.379191756969439e-05
Position 3519: 7.281131777079182e-05
Position 491: 6.642958793122399e-05
Position 458: 6.339588645779997e-05
Position 2918: 5.9814310873468454e-05
Position 4499: 5.796475001205256e-05
Position 1754: 4.909437911709987e-05
Position 1825: 4.509467179487283e-05
Position 3255: 4.433344135170854e-05
Position 2975: 3.570443209413119e-05
Position 1376: 3.4424493686730806e-05
Position 5240: 3.241973651757281e-05
Position 5105: 2.5639724883578445e-05
Position 4754: 2.407061168228107e-05
Position 1864: 2.2539513230866194e-05
Position 6243: 2.1362514389350928e-05
Position 4627: 2.032869907559203e-05
Position 4769: 1.9247241257304082e-05
Position 4373: 1.836758455996666e-05
Position 6000: 1.73709681541658e-05
Position 340: 1.4898982579418014e-05
Position 3264: 1.4554154557125993e-05
Position 2986: 1.438664070886858e-05
Position 5940: 1.3651874325263457e-05
Position 5859: 1.3099048657534103e-05
Position 5002: 1.2105127099485081e-05
Position 2929: 1.1217310216471143e-05
Position 593: 1.106400113353438e-05
Position 5091: 1.100429102144551e-05
Position 6359: 1.0846715649059628e-05
Position 848: 9.989637277526506e-06
Position 6071: 7.894557922429266e-06
Position 5319: 7.10436306550941e-06
Position 335: 6.960906833254321e-06
Position 5572: 6.917484542914679e-06
Position 6099: 6.649252171577233e-06
Position 92: 5.458102593009289e-06
Position 1769: 5.177608124093338e-06
Position 4366: 4.797743941644737e-06
Position 4833: 4.611965359395383e-06
Position 374: 4.58063570573676e-06
Position 3015: 4.469097752889552e-06
Position 343: 4.1993888111877035e-06
Position 5522: 4.198919124412853e-06
Position 4422: 3.7326180938681977e-06
Position 162: 3.732449209349301e-06
Position 3814: 3.72926549784238e-06
Position 4012: 3.5423340394953015e-06
Position 1421: 3.484280783080416e-06
Position 5606: 1.8687975313294613e-06
Position 2939: 1.761332839462784e-06
Position 3037: 1.7327008532452198e-06
Position 5650: 1.5963677949609906e-06
Position 89: 1.3751602695995665e-06
Position 4492: 1.117315907768413e-06
Position 3912: 1.070232264716784e-06
Position 603: 6.487738454687276e-07
Position 4187: 6.188086482409845e-07
Position 5557: 5.538608815390884e-07
Position 4091: 4.88409145656471e-07
Position 5583: 4.5243252689146796e-07
Position 134: 2.81111712549671e-07
Position 101: 4.90738257265616e-08
