Gene = Hip14
Sorted 3' Splice Sites (High to Low Probability):
Position 1892: 0.999078114027092
Position 2226: 0.9735182919686884
Position 1149: 0.972061640414907
Position 1013: 0.1632828039600443
Position 2408: 0.13904949538143588
Position 2982: 0.055327170373016245
Position 3016: 0.03271591007293639
Position 3609: 0.026513062819969443
Position 3818: 0.011270391806178497
Position 1037: 0.008469297183396134
Position 4165: 0.004876029370705749
Position 1446: 0.004764554976398289
Position 1383: 0.004512265256138616
Position 2819: 0.00437166598140865
Position 2450: 0.004081047856167007
Position 3648: 0.004015812461643735
Position 3098: 0.003627941301395942
Position 3179: 0.003602646044590022
Position 3125: 0.003293158903818679
Position 113: 0.0032921383699174717
Position 3110: 0.0032334085238467933
Position 1603: 0.003135269163645552
Position 2836: 0.002882071104533327
Position 3164: 0.002207357529851687
Position 3314: 0.0021837790421761383
Position 3945: 0.0020972608596378788
Position 2697: 0.002088937707234076
Position 1422: 0.0020262922598843756
Position 116: 0.0018950507912411933
Position 2414: 0.0016685761751235213
Position 3051: 0.001497655589770937
Position 3639: 0.0013372336024433697
Position 2345: 0.0013074616076027142
Position 2071: 0.0012347139958232656
Position 660: 0.0011915776086369593
Position 2013: 0.0011325898384319801
Position 2840: 0.0010727836381460743
Position 1348: 0.0009560958429148596
Position 1168: 0.0008679309365344866
Position 884: 0.0008676413880707234
Position 869: 0.0006178984588362513
Position 754: 0.0005717619246629356
Position 1375: 0.0005558738237915126
Position 3293: 0.00047295375485361725
Position 850: 0.0004712700599633676
Position 2336: 0.00046795135855786697
Position 1078: 0.00032754682629654433
Position 3212: 0.0003014771935504916
Position 2476: 0.00026066380398902673
Position 1083: 0.0002494729043267764
Position 3984: 0.0002383901820105621
Position 1404: 0.00023362089160141
Position 89: 0.00022103256541139746
Position 2495: 0.00021636582788775135
Position 1290: 0.00020152947996883203
Position 409: 0.00018580548914152195
Position 3205: 0.0001856514961759665
Position 1662: 0.00018271705347344057
Position 1554: 0.0001796025692765233
Position 291: 0.00016453274331779182
Position 797: 0.00015727046246607722
Position 2843: 0.00014065863855520494
Position 1770: 0.00013881868816607198
Position 1356: 0.00013153337693217157
Position 3333: 0.00012579845865093943
Position 688: 0.0001240818460353004
Position 1059: 0.00012320116970378033
Position 1643: 9.531585199898726e-05
Position 1808: 9.38209395760284e-05
Position 2197: 7.721704531950747e-05
Position 2471: 7.61867397896705e-05
Position 541: 6.46040139814718e-05
Position 1469: 6.0456569400823074e-05
Position 607: 5.1458877252770684e-05
Position 98: 4.4268393609021025e-05
Position 2063: 4.257047795140912e-05
Position 550: 3.42681710734288e-05
Position 330: 3.206387508925563e-05
Position 67: 2.7965535350565786e-05
Position 1913: 2.4301912765792423e-05
Position 1985: 2.2750414925630086e-05
Position 362: 2.1323173723152863e-05
Position 134: 2.0722894281865305e-05
Position 1117: 1.8997509876658443e-05
Position 335: 1.828404081627876e-05
Position 1402: 1.4143050007223844e-05
Position 1296: 1.2886100778904565e-05
Position 140: 1.0901933449100694e-05
Position 451: 6.711113887400652e-06
Position 910: 6.311577730185205e-06
Position 685: 4.485958772068017e-06
Position 382: 3.0982242191923202e-06
Position 889: 3.0750480950229375e-06
Position 159: 2.542466505965848e-06
Position 522: 1.8028285430915783e-06
Position 1102: 1.550205357818002e-06
Position 615: 1.2467301440493286e-06
Position 448: 9.567086788520955e-07
Position 1815: 8.737194481528527e-07
Position 515: 8.375615528506158e-07
Position 569: 7.1416386271368e-07
Position 2177: 7.089270407672072e-07
Position 2425: 6.448830413706547e-07
Position 156: 3.2628136082408883e-07
Position 2017: 3.1736585924771923e-07
Position 369: 2.658847739614272e-07
Position 577: 2.0069141337456657e-07
Position 397: 1.6523600143459054e-07
Position 2501: 1.242599763116829e-07
Position 2138: 1.1312997601460048e-07
Position 2549: 4.831118881717798e-08
Position 1192: 1.3050288219447278e-08
Position 2564: 8.49207013389213e-09
Position 1099: 2.0276192196906943e-09
Position 142: 1.5867082520728674e-12
Position 294: 9.171442492106888e-13
Position 127: 1.2009624037275345e-13
Position 152: 1.3924891232897892e-14
