Gene = chinmo
Position 4148: 7.859226197566646e-14
Position 5356: 3.690113716324695e-14
Position 4452: 3.649372536289497e-14
Position 4259: 3.2109519517191175e-14
Position 2684: 1.1700268418694594e-14
Position 4935: 8.613327495082698e-15
Position 5378: 7.678620070455537e-15
Position 4151: 5.4607214363595685e-15
Position 5195: 2.806773716660517e-15
Position 4231: 2.3011081941834745e-15
Position 4234: 2.257599867896019e-15
Position 4680: 2.0265612919839368e-15
Position 1975: 4.301092774445413e-16
Position 2765: 3.4033278312781e-16
Position 3148: 2.8623176737754354e-16
Position 2813: 2.4480546751235993e-16
Position 3729: 9.071505000858467e-17
Position 3446: 4.5815779532126954e-17
Position 3453: 3.203730369134968e-17
Position 3524: 1.907552890896427e-17
Position 269: 5.290099930955288e-21
Position 74: 3.686111460658174e-21
Position 400: 3.4331792343002715e-21
Position 350: 2.541375642109207e-21
Position 201: 1.488368468013336e-21
Position 77: 1.3099770010521938e-21
Position 188: 8.296061026079221e-22
Position 192: 1.3194458844098728e-22
