Gene = tam
Position 3679: 0.00040050580176291073
Position 952: 0.0003635619221234236
Position 1773: 0.00032485010152026415
Position 257: 0.0002878889349038308
Position 3777: 0.00025631762967358264
Position 297: 0.0002402061662535428
Position 1045: 0.00023474632706195692
Position 1751: 0.0002251362503724164
Position 1739: 0.00021723265356800588
Position 2526: 0.00020544765283556313
Position 3351: 0.000197953960587851
Position 641: 0.00018890160209218825
Position 2889: 0.00018697447332222973
Position 1415: 0.00018691929680971072
Position 3113: 0.00016860585313526307
Position 2865: 0.00016057970627509247
Position 470: 0.00013986482410460898
Position 992: 0.00012380191777366568
Position 1460: 0.00011632631452390468
Position 2382: 0.00011466606815119046
Position 2196: 0.00011103362455864644
Position 2826: 0.0001071840744023685
Position 2234: 8.921629827120985e-05
Position 3758: 8.88014274586555e-05
Position 307: 8.343769320901399e-05
Position 579: 8.107560502983887e-05
Position 1671: 7.706404301143884e-05
Position 320: 7.152289349193464e-05
Position 1517: 6.337001996910848e-05
Position 2395: 5.916170371310706e-05
Position 2116: 5.905707475350343e-05
Position 3545: 5.4844332025895126e-05
Position 2211: 4.847449727552175e-05
Position 3145: 3.949805327953541e-05
Position 2328: 3.4501435615334176e-05
Position 2309: 3.193914282367321e-05
Position 3221: 2.07676108799309e-05
Position 2907: 1.8957156946885912e-05
Position 86: 1.8408553716568857e-05
Position 3661: 1.1931586396339241e-05
Position 182: 1.1218984540653128e-05
Position 591: 1.0222411596024172e-05
Position 170: 8.12643926430669e-06
Position 200: 7.5070421002625515e-06
Position 104: 7.07399356341212e-06
Position 323: 6.735450866124971e-06
Position 1031: 4.784084420294235e-06
Position 964: 4.26010461139534e-06
Position 444: 3.0483793515802363e-06
Position 2157: 3.0037867452491815e-06
Position 79: 2.851360507216028e-06
Position 197: 4.5626681937886767e-07
Position 620: 4.2293394310658215e-07
Position 688: 7.458727683999367e-08
Position 722: 7.238878227079567e-08
Position 479: 3.114211213333243e-08
Position 581: 2.8151548227068878e-08
Position 145: 2.525894447081737e-08
Position 348: 2.0175436135212254e-08
Position 338: 1.4808809970653908e-08
Position 539: 1.3630208739893587e-08
Position 142: 1.3265497918486211e-08
Position 617: 1.2631736801005753e-08
Position 530: 1.2115383001485277e-08
