Gene = byn
Position 1812: 0.00015010258234193386
Position 1848: 0.00012419939703178445
Position 2979: 0.00010976099495888836
Position 6092: 0.00010242619120385555
Position 2305: 9.985924477402095e-05
Position 156: 9.857049832248359e-05
Position 4679: 9.672291803591073e-05
Position 1597: 9.12509757086915e-05
Position 8127: 8.486641385734009e-05
Position 583: 7.882563038709751e-05
Position 6389: 7.271450665576821e-05
Position 6931: 6.831467886153915e-05
Position 8093: 6.723677680863938e-05
Position 7475: 5.2333698222054015e-05
Position 5706: 4.536443878280596e-05
Position 6081: 4.3470470538495905e-05
Position 219: 2.6035557926871614e-05
Position 1378: 2.3692867078297663e-05
Position 5653: 1.70142095237082e-05
Position 5026: 1.4848608005816259e-05
Position 19: 1.4548818621711153e-05
Position 6256: 1.0918068547442864e-05
Position 1390: 1.0481466014095592e-05
Position 754: 8.525224605416972e-06
Position 224: 7.0228376076218396e-06
Position 217: 4.516411152452933e-06
Position 5755: 3.7419527468334942e-06
Position 760: 3.555756402185959e-06
Position 5687: 3.239661720009125e-06
Position 674: 2.6746117464270776e-06
Position 191: 2.499648559525351e-06
Position 1178: 2.3710144227743646e-06
Position 5635: 1.713200526423043e-06
Position 850: 1.7050289715601714e-06
Position 361: 1.4892766838788821e-06
Position 790: 1.471108927276988e-06
Position 1274: 1.3606071497203072e-06
Position 5749: 1.1277079593277352e-06
Position 310: 7.70859577043011e-07
Position 417: 7.213263114188758e-07
Position 6148: 5.656862382349968e-07
Position 5093: 4.749794852765029e-07
Position 930: 4.4002065201705456e-07
Position 339: 2.94748760726091e-07
Position 6411: 2.570781267318172e-07
Position 5880: 2.494770413360748e-07
Position 595: 1.449037280779024e-07
Position 6102: 1.277073793352947e-07
Position 6083: 9.586246514397736e-08
Position 6119: 7.702480118060598e-08
Position 6061: 5.631788822204297e-08
Position 376: 3.611790491972413e-08
Position 734: 2.9753409501621398e-08
Position 610: 2.407725097975805e-08
Position 792: 2.2391930121222158e-08
Position 474: 1.571975186814681e-08
Position 302: 1.432842594134941e-08
Position 437: 1.003705955522002e-08
Position 6114: 9.868440134486224e-09
Position 5933: 8.974874350348011e-09
Position 6019: 2.3305589263259283e-09
Position 271: 2.3133791598512337e-09
Position 476: 4.570076842763841e-11
Position 488: 3.892213387428135e-11
Position 5856: 2.443574361368758e-12
Position 5891: 1.7059808153935045e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5834: 0.9982826687640518
Position 6046: 0.9960650327633751
Position 4307: 0.993506704733698
Position 5580: 0.9665791130308611
Position 7271: 0.8749464424642182
Position 7734: 0.85773032531566
Position 5336: 0.30203333521339326
Position 5039: 0.11474080501077677
Position 2057: 0.09925782256172937
Position 268: 0.09069866413589148
Position 2343: 0.07599630200764353
Position 3199: 0.06440728082406905
Position 4878: 0.0482573914323942
Position 5131: 0.044861889262165014
Position 5235: 0.0433604937974413
Position 1922: 0.0362599285100326
Position 6910: 0.031067940430612125
Position 4979: 0.029764096314374787
Position 6762: 0.025173917130475603
Position 6465: 0.024520924094990675
Position 7189: 0.023962885706353822
Position 5091: 0.02261341797551199
Position 892: 0.021064250620042968
Position 5602: 0.017941114738144123
Position 4990: 0.01739180892680094
Position 3084: 0.017272095229040333
Position 271: 0.01677143917845539
Position 471: 0.01441636373875314
Position 6358: 0.013977932629740075
Position 7774: 0.011997012481634659
Position 6759: 0.011991846561715189
Position 5069: 0.011543734199090668
Position 4935: 0.01141161048843911
Position 6495: 0.011287434721194542
Position 4883: 0.009755387098745528
Position 1545: 0.009659945644455228
Position 3208: 0.009641290974991328
Position 7332: 0.007694313213397894
Position 7702: 0.007380494947579689
Position 8174: 0.0072848330493781
Position 2066: 0.007173592496679152
Position 2276: 0.006660778108921213
Position 4850: 0.006342539175673554
Position 7792: 0.00548817685222275
Position 5416: 0.005184060008300061
Position 7154: 0.005144093070432347
Position 5098: 0.004609630085560182
Position 1305: 0.004506702856556098
Position 6239: 0.0040726328824416454
Position 8023: 0.0037734834442660604
Position 1322: 0.0032368046643611063
Position 5059: 0.003157336632146629
Position 5006: 0.0029740166232201932
Position 1447: 0.0029203223838054617
Position 1614: 0.0026553096336728904
Position 7510: 0.0024824743025219855
Position 7246: 0.0024630754381066394
Position 7362: 0.0023569807681173465
Position 6148: 0.002140180927761509
Position 507: 0.0018362865217871414
Position 1611: 0.0016910902124540933
Position 2081: 0.00157346686205967
Position 8209: 0.001567768314247549
Position 2090: 0.0015673989089176653
Position 754: 0.0015009285179672042
Position 6690: 0.0014971213664634361
Position 5849: 0.0014042662466450975
Position 7242: 0.00132931191782884
Position 428: 0.001154245271319756
Position 2519: 0.0011328912973564151
Position 2476: 0.001044051539650394
Position 6565: 0.0008761528124084876
Position 1957: 0.0008672405175988165
Position 6594: 0.0008219577145694995
Position 6504: 0.000805183607382258
Position 5213: 0.0007476364726219252
Position 474: 0.0007024158945216015
Position 5523: 0.000701958124772746
Position 1030: 0.0006695096352265498
Position 1594: 0.0006532411809827884
Position 7056: 0.0005475676672976738
Position 1512: 0.000545739558408672
Position 2118: 0.0004916894906388037
Position 6798: 0.0004883709562390977
Position 822: 0.00041967912780305113
Position 656: 0.0004177404463017611
Position 6112: 0.00039776803747449064
Position 4215: 0.0003346128956866921
Position 217: 0.00032654815937932616
Position 6220: 0.0003244286601436737
Position 7083: 0.0003224104165894016
Position 5762: 0.00030572185115617116
Position 6070: 0.00028882087096845655
Position 2531: 0.0002862760796145374
Position 183: 0.0002819960048548565
Position 7024: 0.0002776767149317628
Position 7126: 0.0002720724246842968
Position 1027: 0.00027109142694377937
Position 4544: 0.00024253215397689303
Position 1864: 0.00023638918933022794
Position 395: 0.00023445381859599494
Position 7882: 0.00021976281640212706
Position 3787: 0.00018784411208525216
Position 1676: 0.00016436575303856315
Position 7007: 0.0001527686026431197
Position 4905: 0.0001462540100120395
Position 7196: 0.0001453550449389852
Position 7067: 0.00012491652162109024
Position 3976: 0.0001246278394108687
Position 6534: 0.00012325118024911506
Position 6447: 0.00011883440942541144
Position 556: 0.00011770798478962663
Position 7099: 0.00011718727055118713
Position 391: 0.00011519448978066623
Position 4154: 0.00011298383366526373
Position 4241: 0.00011065357827651643
Position 5855: 8.899163659238912e-05
Position 2124: 8.424906285070625e-05
Position 5607: 8.353584293262335e-05
Position 7130: 8.184283887383844e-05
Position 3764: 7.079403476341788e-05
Position 6921: 7.039837619547101e-05
Position 8066: 5.362600470981673e-05
Position 3301: 5.3252414747950615e-05
Position 2536: 4.9375509708067204e-05
Position 1558: 4.904305845432396e-05
Position 1716: 4.6220792779685034e-05
Position 2249: 4.511122559097557e-05
Position 417: 4.116354684687309e-05
Position 3127: 4.0848884698871005e-05
Position 1265: 3.914462076323343e-05
Position 3033: 3.7926563138302275e-05
Position 6630: 3.434531341547882e-05
Position 4037: 3.4334453973319874e-05
Position 2901: 3.410604791174521e-05
Position 3588: 3.172052162474147e-05
Position 734: 3.102170500856479e-05
Position 1646: 2.928199184771126e-05
Position 1399: 2.857782994618537e-05
Position 920: 2.857616246003752e-05
Position 1209: 2.8470878790177204e-05
Position 6987: 2.699885997133381e-05
Position 1223: 2.693602942967555e-05
Position 4861: 2.5182060521981043e-05
Position 1339: 2.4152953887579376e-05
Position 6943: 2.3782218917808893e-05
Position 6332: 2.31512685015387e-05
Position 5853: 2.069996002517945e-05
Position 376: 1.5712363971158003e-05
Position 565: 1.5275207973036635e-05
Position 3542: 1.3873130424831773e-05
Position 677: 1.2408778417115319e-05
Position 1106: 1.0430831727278077e-05
Position 586: 7.867237418977132e-06
Position 3348: 7.72072014159664e-06
Position 2185: 7.452394638653653e-06
Position 5943: 7.070625424707747e-06
Position 923: 6.812271042270974e-06
Position 191: 5.104862626599175e-06
Position 293: 4.5632509827237704e-06
Position 318: 4.548871010345777e-06
Position 5948: 2.9601808274149408e-06
Position 2992: 2.7627724728760473e-06
Position 1378: 1.6667957285118311e-06
Position 688: 6.147495251258405e-07
Position 5907: 6.140955085169043e-07
Position 6387: 5.238665673143737e-07
Position 156: 2.0565012794486978e-07
Position 302: 2.0025661578678497e-07
Position 604: 1.590377307235913e-07
Position 5960: 1.177261795318054e-07
Position 315: 9.977270291600083e-08
Position 5921: 7.664520484193052e-08
Position 171: 2.2610907556535732e-08
Position 2228: 1.653612837314751e-08
Position 6109: 1.3281056314402531e-08
Position 1085: 6.9524952741588105e-09
Position 1468: 6.548836056971234e-09
Position 202: 3.111311417767441e-09
Position 6012: 2.727651436445639e-10
Position 339: 9.041450494231288e-12
Position 335: 5.082804889311882e-13
Position 295: 1.6391518008471746e-14
