Gene = Nle
Position 483: 2.492731550177266e-06
Position 1473: 2.446475242225789e-06
Position 1740: 2.1861660455748723e-06
Position 269: 1.0887841437516626e-06
Position 600: 7.648733040738277e-07
Position 638: 6.854274210512255e-07
Position 1446: 6.717099666719954e-07
Position 1662: 5.919468658766263e-07
Position 1459: 2.3506261076220218e-07
Position 1453: 1.819221702985541e-07
Position 1552: 7.198617947252549e-08
Position 281: 1.2790046317732579e-09
Position 315: 1.0637652345589106e-09
Position 284: 8.927393064689785e-10
Position 183: 3.4064228110559694e-10
Position 394: 1.8568981653586857e-10
Position 197: 1.4497411564591496e-10
Position 98: 7.725593455134485e-11
Position 509: 3.1172660905173416e-11
Position 104: 1.9603561218271725e-11
Position 240: 1.8977539188985386e-11
Position 236: 1.072349662968245e-11
Position 102: 2.343854047290339e-12
Position 293: 2.3011307200910093e-12
Position 152: 5.873559439986883e-14
