Gene = DCX-EMAP
Position 38287: 1.7076200954065912e-05
Position 38761: 1.4556970610646774e-05
Position 36940: 1.1883877156428041e-05
Position 37962: 1.0665964534433779e-05
Position 36473: 1.0245420553148464e-05
Position 38362: 9.956043390916161e-06
Position 36872: 9.77214567562677e-06
Position 38388: 8.9971606434392e-06
Position 36841: 8.799299442841069e-06
Position 37343: 8.352168911905861e-06
Position 38340: 8.273091325249124e-06
Position 36857: 7.025696032639241e-06
Position 37581: 6.554805065374162e-06
Position 36852: 6.516812244325078e-06
Position 39046: 4.479890184295568e-06
Position 38902: 4.298534094045379e-06
Position 37137: 4.189381916499996e-06
Position 37411: 3.391704372107867e-06
Position 37597: 2.9459933883134174e-06
Position 37985: 2.3713528590856025e-06
Position 36602: 1.7387628673369758e-06
Position 36874: 1.479368835315602e-06
Position 36625: 1.2050256563027577e-06
Position 39044: 8.267772001225093e-07
Position 37935: 7.632716118432232e-07
Position 36434: 5.356858453767969e-07
Position 36975: 5.082625574620086e-07
Position 37555: 5.060704894447078e-07
Position 36606: 4.243618250977845e-07
Position 36782: 2.6069861149298497e-07
Position 38265: 6.648196721631943e-08
Position 36614: 6.628759033675732e-08
Position 38499: 6.350082063622964e-08
Position 36785: 2.6736422392314623e-08
Position 38158: 1.864952973545092e-08
Position 36583: 1.1443910092423137e-08
Position 37166: 5.409534543725388e-09
Position 37895: 4.585373302510046e-09
Position 37419: 2.826660053821911e-09
Position 37468: 1.3893843044173725e-09
Position 38022: 6.95963200417753e-10
Position 37775: 5.654230820076188e-10
Position 38035: 3.345547215080779e-10
Position 37531: 3.341821620219618e-10
Position 37915: 2.5459688531816847e-10
Position 36964: 9.549616981966522e-11
Position 36865: 4.8899534109530116e-11
Position 37220: 2.9571855399212866e-11
Position 36750: 2.6599469248027374e-11
Position 37211: 1.3633374379519804e-12
Position 36395: 1.2317394229964365e-12
Position 36608: 1.1540820488967816e-12
Position 36524: 2.724940106116961e-14
Position 36681: 1.4178927310920602e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 35602: 0.9999275940535475
Position 36551: 0.9968660399977577
Position 36711: 0.9964531228972214
Position 37701: 0.9944339819023221
Position 38219: 0.9879898654778647
Position 36318: 0.9721560439983061
Position 37194: 0.9370724078028484
Position 27919: 0.5043175390180386
Position 37236: 0.057569082879911755
Position 38898: 0.05648629943431785
Position 36339: 0.023587219560842546
Position 37915: 0.012256263571393406
Position 38656: 0.008664446026988695
Position 38187: 0.005318671398398486
Position 37738: 0.0038041285400325308
Position 38591: 0.0034256627777864003
Position 38930: 0.0031188822984934052
Position 39057: 0.003081799180340699
Position 37456: 0.0029470610933786646
Position 37396: 0.0024789669724325325
Position 36361: 0.0020113133362705303
Position 36720: 0.0017163386461825562
Position 36289: 0.0016753607660228691
Position 37159: 0.0016095382118853313
Position 38691: 0.0011091685144651857
Position 37931: 0.0010265743659095548
Position 37910: 0.0010061426445675285
Position 38477: 0.0006306117807460834
Position 36270: 0.0005597946438652035
Position 37161: 0.00039328379332558493
Position 36524: 0.0003250066087479533
Position 36583: 0.0002961041387294954
Position 37784: 0.00029273809879431443
Position 37853: 0.000286054820173169
Position 37308: 0.00019748538842220159
Position 38145: 0.00019287643471401275
Position 38035: 0.0001766021646280753
Position 38909: 0.0001760214158099015
Position 38499: 0.0001577030014475406
Position 38613: 0.0001509735996509694
Position 37323: 0.00014386377048680756
Position 36993: 0.0001404906261080988
Position 37363: 0.00012943673612883947
Position 36614: 0.00011512743613214255
Position 36981: 0.00010525781860526018
Position 38653: 7.484473427364634e-05
Position 36562: 6.841201285426494e-05
Position 38148: 6.618115907755206e-05
Position 37716: 6.274459270099639e-05
Position 38005: 5.316991846435681e-05
Position 39092: 5.084656523619514e-05
Position 37895: 4.70993986648076e-05
Position 36723: 4.630318750464299e-05
Position 37940: 4.58145958076688e-05
Position 36507: 4.430273539500168e-05
Position 36558: 3.925340172758292e-05
Position 38939: 3.676412135115628e-05
Position 37985: 3.51794847355566e-05
Position 38409: 3.0173764149183777e-05
Position 38943: 2.6140785483293355e-05
Position 37781: 2.099209833981442e-05
Position 38262: 1.8558917592211124e-05
Position 37519: 1.8333697498118564e-05
Position 37083: 1.7035390152871665e-05
Position 38247: 1.5408105231802468e-05
Position 37203: 1.4077166930305676e-05
Position 36872: 1.3479847216075838e-05
Position 37511: 1.139991835496356e-05
Position 38746: 1.0522355946355903e-05
Position 38415: 8.399011438942272e-06
Position 36849: 7.866862795942102e-06
Position 39073: 4.656342131471176e-06
Position 37555: 3.67259805943233e-06
Position 36975: 3.564968575282626e-06
Position 37042: 2.8995048709950173e-06
Position 37434: 2.7479349568989448e-06
Position 37611: 1.6875106656427004e-06
Position 37808: 1.1566949909845713e-06
Position 36813: 1.0159138547327567e-06
Position 36885: 9.648914625866624e-07
Position 37793: 5.948299676506958e-07
Position 37634: 2.03268394646417e-07
Position 37051: 1.3902955784257427e-07
Position 38335: 4.07700592164709e-08
Position 37428: 3.92539880292832e-08
Position 36679: 3.231633191738902e-08
Position 37464: 1.6971326195785626e-08
Position 36666: 1.4314220924344979e-08
Position 36828: 9.294683685570886e-09
Position 38256: 9.646702743348842e-10
Position 37407: 3.487978854754621e-14
