Gene = snsl
Position 1468: 0.001808947191220038
Position 434: 0.0016636654565488733
Position 1332: 0.0015488060720407234
Position 2272: 0.001541599891865484
Position 103: 0.001511754226022189
Position 197: 0.0011672042517181036
Position 268: 0.0011107327721807728
Position 766: 0.0011081294668226353
Position 2619: 0.0010440894867850788
Position 496: 0.0009954757642114509
Position 1498: 0.0007782509286595179
Position 2311: 0.0007495384062172012
Position 850: 0.0006485674316073094
Position 2308: 0.0005439481269467755
Position 2748: 0.0004729082465391486
Position 2412: 0.00042337531530700206
Position 2298: 0.0003604024045654494
Position 2604: 0.00026106858246620254
Position 1010: 0.000254228940727752
Position 2422: 0.000248601965397832
Position 2212: 0.0002115029512907698
Position 2387: 0.00020257621908338725
Position 438: 0.00016466376955295639
Position 2701: 0.00015424143775966714
Position 276: 0.0001358542620254144
Position 2885: 0.00012007009656261285
Position 2317: 0.00011869859008651202
Position 2288: 0.00011193027519953369
Position 2230: 0.00010623367532792953
Position 974: 0.00010337620552115998
Position 2262: 0.00010060736191296483
Position 167: 8.541733226390579e-05
Position 573: 6.722765697844867e-05
Position 596: 6.215402180280379e-05
Position 337: 2.8747244073021635e-05
Position 2008: 2.1869511396195414e-05
Position 569: 2.0860581465520952e-05
Position 2014: 8.354942797203088e-06
Position 770: 7.816235315476092e-06
Position 601: 6.6874686750552425e-06
Position 1868: 6.192964019600716e-06
Position 2011: 6.069247586084209e-06
Position 606: 4.7029461685837794e-06
Position 352: 3.4770900020064176e-06
Position 201: 1.3406530989997554e-06
Position 296: 1.2233749774248524e-06
Position 291: 3.441540155889845e-10
Position 383: 2.362549596738204e-10
Position 334: 1.291704174836963e-10
Position 364: 4.2517462519485155e-11
Position 341: 3.093628614170024e-11
Position 369: 2.9286265416614154e-11
Position 154: 1.0032504984316583e-11
Position 152: 1.8449246072014304e-12
