Gene = frm
Position 774: 8.647297468528176e-08
Position 661: 8.108177154570495e-08
Position 10444: 6.880655548761753e-08
Position 480: 6.199226072064075e-08
Position 542: 6.031229770851082e-08
Position 10477: 5.954229442982103e-08
Position 380: 5.641730716106594e-08
Position 500: 5.46007251640095e-08
Position 10860: 4.946752563888901e-08
Position 594: 4.087285371499816e-08
Position 498: 3.718414449357096e-08
Position 447: 2.694942900250955e-08
Position 10848: 2.28792957469737e-08
Position 780: 2.2348821628532748e-08
Position 10234: 1.9698176288391576e-08
Position 766: 1.8511807038494857e-08
Position 268: 1.469156499960474e-08
Position 815: 9.804507645021673e-09
Position 454: 9.292319316581633e-09
Position 369: 7.315068840398786e-09
Position 321: 6.148636882885459e-09
Position 633: 3.925854357580214e-09
Position 359: 3.0413190126127053e-09
Position 10974: 1.3473610913997735e-09
Position 718: 9.800343963983408e-10
Position 867: 9.219639176680072e-10
Position 896: 7.544364366129828e-10
Position 1148: 4.0699535153772117e-10
Position 319: 2.1365121713976783e-10
Position 10621: 1.4145423383282968e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10272: 0.9998234266645557
Position 9891: 0.9965431247234939
Position 10599: 0.9904720175944718
Position 10144: 0.9673827469166668
Position 8944: 0.9230630795119051
Position 7984: 0.7532751041509987
Position 6057: 0.6285725042191506
Position 7693: 0.5972314516834817
Position 10731: 0.4831395437781643
Position 6763: 0.26140924913892166
Position 7066: 0.203171586136631
Position 7605: 0.19127321508812112
Position 7221: 0.13404484743436768
Position 182: 0.1254607150053588
Position 5079: 0.0806413614101137
Position 11174: 0.06975722075332377
Position 7211: 0.042697158796619165
Position 11838: 0.03694606976544435
Position 247: 0.03393785207428615
Position 9216: 0.028034661368790403
Position 9070: 0.025787785689903375
Position 7699: 0.020784679058113854
Position 11305: 0.02045064078606381
Position 12645: 0.019555568976553635
Position 6918: 0.01863274357439682
Position 11510: 0.018493459149650546
Position 6611: 0.01765686255485509
Position 4688: 0.017491180731355787
Position 10775: 0.015592951956619376
Position 10910: 0.015064659977521907
Position 7588: 0.014362741580824413
Position 8923: 0.012952561279641407
Position 6024: 0.012487110041191874
Position 7739: 0.011710518327824729
Position 6608: 0.01110430754796957
Position 6773: 0.010945954329277053
Position 6986: 0.010695534031631353
Position 5256: 0.010676713210379437
Position 9786: 0.009386144341509353
Position 11045: 0.00924509563271548
Position 12509: 0.006982614527997505
Position 11770: 0.006592035402553666
Position 5995: 0.006465610055349727
Position 4178: 0.006449842334942838
Position 9472: 0.006046759171917155
Position 4454: 0.005837312034974991
Position 11689: 0.005453743962122412
Position 6099: 0.005381087234962348
Position 10796: 0.005154402700558903
Position 4242: 0.005109742738094827
Position 5286: 0.004519602816320262
Position 6496: 0.004137432126114686
Position 11336: 0.003926001995893815
Position 12224: 0.0039032625765881342
Position 5378: 0.0038173232802000048
Position 6788: 0.0038077067917560757
Position 5602: 0.00367891371586802
Position 6966: 0.00341836704234053
Position 7004: 0.0030421503406675814
Position 112: 0.002964722402250072
Position 109: 0.0029007741825693273
Position 6633: 0.0026461920616598416
Position 9948: 0.002518613043717954
Position 5550: 0.0023702057966707934
Position 11051: 0.0023177417986498384
Position 4991: 0.00216666734906975
Position 11153: 0.002037510822968657
Position 6359: 0.0016680823324793682
Position 5164: 0.0016387883932354216
Position 4965: 0.0015722045264135191
Position 5629: 0.0015448989036544168
Position 11132: 0.001479752444380353
Position 4478: 0.0014457654400010706
Position 6992: 0.0013554758073303695
Position 10916: 0.0013460632929936267
Position 12406: 0.001336676231421389
Position 4647: 0.0013041160724079146
Position 3248: 0.0012134628507697838
Position 12299: 0.0012053422263262213
Position 11464: 0.0012037662619862463
Position 742: 0.0010834118837895314
Position 12652: 0.0010392729713100174
Position 5407: 0.0009998657931877498
Position 139: 0.0009507690104148526
Position 4887: 0.0007856659298597804
Position 11522: 0.0007853447991525004
Position 10152: 0.0006551993255153351
Position 4194: 0.0006396423209455729
Position 523: 0.0004747034420491204
Position 11262: 0.00041674271842070834
Position 11546: 0.0003203177067040324
Position 3609: 0.00031042716760600156
Position 12743: 0.00019453630967741352
Position 659: 0.00019442583200354174
Position 229: 0.000152172424304487
Position 2121: 0.00011579969017455147
Position 10582: 9.823980348668149e-05
Position 2233: 9.517933031535732e-05
Position 364: 7.103113488604356e-05
Position 1100: 5.384889813578766e-05
Position 896: 4.072668289678513e-05
Position 3469: 3.06619536863276e-05
Position 10634: 2.6771888454966625e-05
Position 629: 2.4844706024381765e-05
Position 834: 2.2842009976845927e-05
Position 10425: 2.2385029290299613e-05
Position 257: 2.2037421223247626e-05
Position 902: 2.127353070774994e-05
Position 10401: 2.0684825985767593e-05
Position 2192: 1.8862957567233006e-05
Position 3078: 1.8230026223358432e-05
Position 575: 1.6266256430787896e-05
Position 10301: 1.567088665759705e-05
Position 10289: 1.5624123311825694e-05
Position 567: 1.4890866442386984e-05
Position 2753: 1.4105449021233094e-05
Position 10637: 1.0411761692422318e-05
Position 10458: 1.0245308874768028e-05
Position 1567: 1.0065339686463697e-05
Position 2157: 9.61848504514901e-06
Position 1513: 7.90287095737393e-06
Position 3449: 7.392610607719765e-06
Position 578: 6.402395409668669e-06
Position 1868: 5.221250383638388e-06
Position 10739: 5.1246865801659976e-06
Position 10570: 3.475549769189957e-06
Position 2214: 2.671978934273407e-06
Position 2812: 2.0060595384323944e-06
Position 710: 1.8912034120888348e-06
Position 4321: 1.2615547895908084e-06
Position 10940: 1.0437489627713779e-06
Position 2969: 8.840748890450931e-07
Position 10974: 7.099625796937869e-07
Position 10491: 6.196098225509333e-07
Position 2873: 6.106040799157154e-07
Position 2496: 5.252416655995255e-07
Position 2893: 5.007941602194677e-07
Position 1104: 4.0647202443044975e-07
Position 10434: 2.0967981829646257e-07
Position 2363: 1.9872845843669204e-07
Position 2469: 1.6821831762519241e-07
Position 2901: 1.6099511016091031e-07
Position 2924: 1.5856833737019202e-07
Position 972: 1.3905396705573983e-07
Position 149: 1.1516426512676416e-07
Position 10946: 8.941189168604173e-08
Position 10515: 6.586067021866935e-08
Position 10248: 6.563983869863144e-08
Position 10467: 4.4400297313335486e-08
Position 10539: 3.806139052976131e-08
Position 10704: 3.473919064495913e-08
Position 1641: 7.966014725259875e-09
Position 774: 5.0257375895086356e-09
