Gene = ebi
Position 2164: 1.960755441491983e-08
Position 326: 1.7194707292586017e-08
Position 1729: 7.589287915953098e-09
Position 1346: 7.194121845210307e-09
Position 1432: 4.847359336037248e-09
Position 702: 1.3872958116300197e-10
Position 1330: 6.511729104214004e-11
Position 1048: 5.523796794104465e-11
Position 871: 2.0279932669194172e-11
Position 436: 8.641322421894616e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1721: 0.9937157552302711
Position 444: 0.9912661887284347
Position 3187: 0.20126180062601984
Position 2741: 0.06812917999561324
Position 2939: 0.05838499763319296
Position 1354: 0.05324303352279416
Position 2872: 0.047899869424066634
Position 2099: 0.039315325588529765
Position 3133: 0.03145042358543382
Position 2881: 0.028311987203784535
Position 2346: 0.025791427919508673
Position 3010: 0.025568849143210868
Position 3455: 0.017861645794713714
Position 3167: 0.009415612238807654
Position 548: 0.008142407070639493
Position 1565: 0.007814183550454167
Position 2744: 0.007792783924944819
Position 2779: 0.007625931110180987
Position 3098: 0.007502685908810379
Position 2339: 0.006996000114940543
Position 2401: 0.005697565292528159
Position 1330: 0.005229455388447681
Position 3247: 0.004497240918540757
Position 2638: 0.0030807131130788255
Position 1750: 0.0029073305656417458
Position 1427: 0.0020907761812256308
Position 2579: 0.002056652568352385
Position 633: 0.001544553126646792
Position 2824: 0.0013630419937544261
Position 2371: 0.0013227652024604168
Position 2758: 0.0011091757101589165
Position 3203: 0.0009402226750262904
Position 1203: 0.0009123891198377379
Position 1377: 0.0008761914672242411
Position 3068: 0.000798426483698052
Position 1059: 0.0007104421518836252
Position 1483: 0.0006481860310973578
Position 1135: 0.0006111112583958533
Position 681: 0.000587241368176124
Position 2141: 0.0005060269645609399
Position 1123: 0.0004224766888270826
Position 1942: 0.0003735587969642521
Position 1318: 0.0003690960985231589
Position 2946: 0.00031780087946017073
Position 2058: 0.00031528467752534544
Position 1996: 0.0002590291184387587
Position 2048: 0.0002531693982058423
Position 2668: 0.00020246716965720878
Position 3398: 0.00018471789069985403
Position 2087: 0.00017120421467635617
Position 1092: 0.0001517286734055081
Position 551: 0.00014287544277087418
Position 1078: 0.00011195844415910244
Position 1120: 0.00010589370937752236
Position 1359: 0.00010542789530865492
Position 1233: 9.853628187062315e-05
Position 496: 9.516684605089575e-05
Position 267: 8.964275272458596e-05
Position 1295: 8.730236940333858e-05
Position 2352: 8.424374145346223e-05
Position 2183: 8.278428261908848e-05
Position 335: 7.995783141382874e-05
Position 1206: 7.753631860364487e-05
Position 1589: 6.486152451234384e-05
Position 817: 5.7998233896299975e-05
Position 848: 5.3734924315952395e-05
Position 1838: 5.2628523010417864e-05
Position 570: 5.214794247298181e-05
Position 201: 4.914551698915359e-05
Position 1272: 4.7664324273421615e-05
Position 765: 4.488295913199852e-05
Position 2293: 4.360987977262061e-05
Position 702: 4.0898725493709285e-05
Position 921: 4.04639271465454e-05
Position 1019: 3.7315260408870985e-05
Position 290: 3.5979510497375033e-05
Position 293: 3.294332622470054e-05
Position 372: 2.7479368053772202e-05
Position 223: 2.6095525706272202e-05
Position 2695: 2.0149018629498392e-05
Position 734: 1.6715759023475997e-05
Position 404: 1.6173341474417708e-05
Position 972: 1.1699817683683395e-05
Position 120: 8.495660359173655e-06
Position 2455: 8.283611936029325e-06
Position 1153: 7.107260096762054e-06
Position 296: 6.096321366999108e-06
Position 282: 5.413541833990559e-06
Position 2510: 5.085291711593664e-06
Position 95: 4.3474650014847145e-06
Position 479: 3.4278042735690606e-06
Position 1132: 3.4130868800194807e-06
Position 2348: 3.1057198208009383e-06
Position 656: 2.462793864082056e-06
Position 270: 2.2270236176158506e-06
Position 299: 2.07846525542874e-06
Position 1883: 1.794034406257163e-06
Position 618: 1.6779295289552258e-06
Position 1817: 1.614459515140504e-06
Position 218: 1.4187937585805916e-06
Position 749: 1.304450219901898e-06
Position 92: 1.019201426851389e-06
Position 2072: 9.485397570833602e-07
Position 302: 8.3317776382085e-07
Position 342: 7.832120819118204e-07
Position 585: 7.830676201991886e-07
Position 411: 7.451080049192816e-07
Position 375: 5.463169512416792e-07
Position 77: 4.3392566475712195e-07
Position 141: 4.2685794007919154e-07
Position 2195: 3.6317009194919285e-07
Position 130: 2.0049479302081646e-07
Position 1970: 1.5161071148179306e-07
Position 106: 1.3069412812118885e-07
Position 305: 1.0147527904159014e-07
Position 147: 6.748091394801179e-08
Position 326: 6.636350225350764e-08
Position 1950: 5.824750251841606e-08
Position 1847: 5.74734664020628e-08
Position 180: 5.688968221094486e-08
Position 2384: 4.269847429812019e-08
Position 263: 2.8235498027569196e-08
Position 187: 1.925200117179311e-08
Position 150: 1.7558247388100746e-08
Position 153: 6.04370314220464e-09
Position 575: 1.3357561997094645e-11
