Gene = Pvf3
Position 1563: 1.0542692573788226e-05
Position 8472: 1.0474954299145226e-05
Position 2126: 9.835491957362529e-06
Position 1392: 8.962190355528323e-06
Position 1487: 8.619378594699924e-06
Position 3302: 8.46007747731176e-06
Position 9003: 8.366001859919209e-06
Position 1707: 7.588897412293941e-06
Position 9398: 6.715777204768106e-06
Position 1460: 6.5527336099113535e-06
Position 1957: 6.455297783602747e-06
Position 1042: 6.24781040925664e-06
Position 2702: 6.128827071889135e-06
Position 1787: 5.9985430682132535e-06
Position 2286: 5.471550937931305e-06
Position 9800: 5.32790038105015e-06
Position 883: 5.008345083762438e-06
Position 2689: 4.899758483898647e-06
Position 1320: 4.852545390661118e-06
Position 1079: 4.510637436003496e-06
Position 1114: 4.504194391834831e-06
Position 1395: 4.3146293960827175e-06
Position 2379: 3.9490468333389925e-06
Position 2130: 3.8998009906752e-06
Position 710: 3.747491946567223e-06
Position 851: 3.5301217137606718e-06
Position 2059: 2.95923203402471e-06
Position 380: 2.8855947090336748e-06
Position 6785: 2.5272006026368e-06
Position 3340: 2.477437383844215e-06
Position 605: 2.4727598389708125e-06
Position 1149: 2.330189341676132e-06
Position 1710: 2.25271755731546e-06
Position 6990: 2.0702005581761937e-06
Position 1054: 1.775596191744336e-06
Position 3151: 1.684566402261876e-06
Position 1688: 1.6841240987086367e-06
Position 3282: 1.6780870550600767e-06
Position 1111: 1.6355506749388541e-06
Position 1883: 1.6228243502398039e-06
Position 8906: 1.6143781203869772e-06
Position 1799: 1.6102841986165135e-06
Position 7983: 1.572264693757699e-06
Position 3321: 1.4775406371602825e-06
Position 1146: 1.4532747595714012e-06
Position 1566: 1.4361938284991571e-06
Position 914: 1.4326930236263293e-06
Position 7194: 1.0852867092718023e-06
Position 4432: 1.0466795274788964e-06
Position 6821: 7.598890889273437e-07
Position 5147: 7.425208455098578e-07
Position 6182: 7.418203901961353e-07
Position 2433: 4.646028881602685e-07
Position 7939: 3.706408452417206e-07
Position 7692: 3.6966831184842797e-07
Position 5487: 3.473632744824451e-07
Position 7559: 2.6776549901505283e-07
Position 7165: 2.579138343670881e-07
Position 2488: 2.464707260132835e-07
Position 4403: 2.2486670420707746e-07
Position 439: 1.8043824699594402e-07
Position 4032: 1.7575378907010328e-07
Position 6073: 1.4304016430927367e-07
Position 2508: 1.4047754910073792e-07
Position 4655: 1.37566356298944e-07
Position 2519: 1.2703404109673364e-07
Position 4730: 1.2528707313802288e-07
Position 3797: 1.1390865224934154e-07
Position 5865: 1.0601962184618915e-07
Position 5549: 8.118331298375832e-08
Position 5240: 7.987550115947764e-08
Position 4799: 7.510794128696884e-08
Position 1836: 6.885077282055228e-08
Position 5582: 5.8580732827585204e-08
Position 6019: 5.745538044547301e-08
Position 1200: 4.985028970748116e-08
Position 1260: 4.9142618385989e-08
Position 1089: 4.784846493413354e-08
Position 549: 4.730386162938683e-08
Position 638: 4.686554993632022e-08
Position 5805: 4.6354746450758395e-08
Position 3462: 4.163533729124885e-08
Position 1546: 3.848478520643088e-08
Position 2192: 3.747535842254476e-08
Position 1777: 3.550036949794025e-08
Position 962: 3.546344731074641e-08
Position 5169: 3.162663031295538e-08
Position 1152: 3.0864045859976076e-08
Position 5043: 2.8702081814908624e-08
Position 5022: 2.6236303002523432e-08
Position 5067: 2.502453075875497e-08
Position 955: 2.4633217888653892e-08
Position 1197: 2.189744592832217e-08
Position 4572: 2.136897925795667e-08
Position 1173: 1.892401465995236e-08
Position 3930: 1.7317769887008752e-08
Position 2644: 1.6704328007535163e-08
Position 728: 1.6582765082862568e-08
Position 1365: 1.5797860668183895e-08
Position 1136: 1.5488471147833353e-08
Position 960: 1.5074092143489022e-08
Position 4137: 1.4428387622921325e-08
Position 3498: 1.4055918551236782e-08
Position 2383: 1.3698838862178539e-08
Position 387: 1.3463132270278556e-08
Position 4517: 9.347674680946425e-09
Position 4367: 8.099825149363421e-09
Position 3082: 7.333163239577218e-09
Position 4520: 6.380454650492518e-09
Position 3553: 4.367632876746095e-09
Position 3761: 4.106534460899072e-09
Position 3903: 3.381341672922037e-09
Position 2930: 1.6315159241953089e-09
Position 2603: 1.1537846606027301e-09
Position 1595: 8.976007095780771e-10
Position 971: 8.945485483632069e-10
Position 3201: 6.207630591199123e-10
Position 667: 1.859519241481172e-10
Position 194: 1.4802636550723017e-10
Position 3098: 7.585961775806909e-11
Position 2841: 7.260948195704896e-11
Position 279: 6.064159769435704e-13
Position 172: 2.70141629666075e-13
Position 489: 2.3730480518411574e-13
Position 401: 2.1017039781601832e-13
Position 447: 5.84250461817086e-14
Position 328: 3.055559888424463e-14
Position 333: 2.78250930561368e-14
Position 394: 1.759239198663548e-14
Position 491: 1.0105408141121152e-14
Position 232: 4.649285922070006e-15
Position 180: 4.312077417858066e-15
Position 209: 1.7668027126387288e-16
Position 92: 1.7044441294972717e-16
