Gene = Cdc37
Position 1554: 5.492314171482385e-07
Position 159: 3.0452488175145555e-07
Position 577: 1.4580481257461604e-07
Position 505: 8.92248536850087e-08
Position 163: 6.226185177860728e-08
Position 580: 5.712349722676532e-08
Position 938: 3.432240006836975e-08
Position 854: 3.3037639931359506e-08
Position 481: 2.6378158021501287e-08
Position 645: 2.3737241208182808e-08
Position 812: 2.025879886345097e-08
Position 969: 1.5997259225184623e-08
Position 923: 1.2562628074405103e-08
Position 70: 1.1908980503210422e-08
Position 665: 8.944415078221038e-09
Position 56: 7.459057637101594e-09
Position 791: 1.2520728118380355e-09
Position 331: 1.2030472941749934e-09
Position 806: 1.1261855954316366e-09
Position 842: 8.799805643824385e-10
Position 67: 1.206152996680981e-10
Position 64: 4.4848412427964036e-11
Position 61: 9.656321789092121e-14
