Gene = Fie
Position 1698: 3.6563773720796696e-05
Position 2134: 3.23793031512988e-05
Position 291: 2.7322557866662994e-05
Position 2243: 2.2366100926164096e-05
Position 829: 1.8402305686796034e-05
Position 1648: 1.8119114302400184e-05
Position 2145: 1.6529891463042464e-05
Position 1444: 1.645802439961591e-05
Position 804: 1.4390728064686133e-05
Position 797: 1.402559471674936e-05
Position 826: 1.2328553367816431e-05
Position 1024: 1.135731373953188e-05
Position 877: 1.1082750785914716e-05
Position 1051: 9.826501136099036e-06
Position 863: 9.206871285259005e-06
Position 1978: 9.15812043075738e-06
Position 871: 7.859005651036836e-06
Position 74: 5.781866808494752e-06
Position 1033: 3.6209455780225983e-06
Position 461: 3.06899473160985e-06
Position 1844: 3.0214651793928456e-06
Position 660: 2.855268353607584e-06
Position 1618: 2.709464373290896e-06
Position 740: 2.527085274701027e-06
Position 623: 2.4370197487946886e-06
Position 2014: 2.3895091175322506e-06
Position 2031: 2.359441685868188e-06
Position 1908: 2.312891630152147e-06
Position 1857: 1.8023747087279783e-06
Position 668: 1.7746158956801356e-06
Position 810: 1.741591614117389e-06
Position 2142: 1.7200506566095145e-06
Position 1529: 1.6331442247159777e-06
Position 880: 1.4463290359343383e-06
Position 785: 1.420513535157447e-06
Position 446: 8.583538262818835e-07
Position 221: 8.536650879449078e-07
Position 111: 7.918840889192422e-07
Position 681: 5.253212339211584e-07
Position 192: 4.944608154913462e-07
Position 443: 4.91212097043227e-07
Position 151: 4.833096784025667e-07
Position 100: 4.7148362374092613e-07
Position 1492: 3.6605315303631064e-07
Position 512: 3.3927151072799053e-07
Position 412: 2.1684345539450087e-07
Position 1535: 1.2036543928296142e-07
Position 1358: 1.1970598267315033e-07
Position 381: 7.377227064677789e-08
Position 1499: 2.1641451762624426e-08
Position 1373: 1.556775928314086e-08
Position 160: 5.491874796376711e-09
Position 1501: 5.4178350690547056e-09
Position 373: 5.23975469563821e-09
Position 1538: 5.0085924442224655e-09
Position 1575: 1.3452356475790012e-09
