Gene = Tg
Position 8027: 0.0036227098136187704
Position 1569: 0.0030671695725966682
Position 9505: 0.002827085849145645
Position 1355: 0.0023913897359767126
Position 4324: 0.0023324644377969743
Position 7113: 0.0023293750900347525
Position 1984: 0.0022295372404801637
Position 9253: 0.00221765487551236
Position 1427: 0.002131222068398663
Position 2540: 0.0015876093078541122
Position 1532: 0.0015679658284515929
Position 1150: 0.0015668280606556757
Position 2145: 0.001474356602621032
Position 8000: 0.0014477539996032255
Position 605: 0.0014309965195689564
Position 5501: 0.0014283906525784946
Position 5394: 0.0014073155297868237
Position 988: 0.0011625347103241198
Position 4275: 0.001010178032862745
Position 7457: 0.001008170170967114
Position 8234: 0.0009795429302999821
Position 9535: 0.0009636623598108875
Position 7912: 0.0009040470270846719
Position 4295: 0.0009018369642327668
Position 3167: 0.0009005366205485137
Position 616: 0.000824654705272939
Position 1625: 0.0007900562646731855
Position 8122: 0.0007526820262539882
Position 656: 0.0007451752985162569
Position 566: 0.0006962417118003664
Position 5711: 0.0006475565706278976
Position 4145: 0.0006128997946977392
Position 1494: 0.0006063111769457126
Position 3781: 0.0006047867249177207
Position 5666: 0.0005372958657005678
Position 3621: 0.0005294600481217823
Position 300: 0.0005166819238885907
Position 1226: 0.0005047120555212455
Position 859: 0.00047776411157393216
Position 5553: 0.00047582171736214345
Position 1054: 0.00045047413772760387
Position 959: 0.0004059080189048755
Position 635: 0.0003639334492133662
Position 280: 0.0003161899195482639
Position 1579: 0.00028797156234619206
Position 665: 0.00028644133666112803
Position 3467: 0.00028368042458720016
Position 3542: 0.0002690293679880215
Position 992: 0.00026447038998184716
Position 3653: 0.00025533440180782965
Position 1175: 0.0002322894058147524
Position 3646: 0.00022919314622998107
Position 1646: 0.00022511445579577965
Position 290: 0.00018129880726918955
Position 1191: 0.00017665378364115536
Position 3482: 6.374802177917971e-05
Position 286: 4.550217938860074e-05
Position 176: 4.492876771633497e-05
Position 399: 3.72905204394048e-05
Position 4286: 2.8723719508360572e-05
Position 1761: 2.4802407928778333e-05
Position 2641: 2.4751836532082707e-05
Position 969: 2.246375423639319e-05
Position 1450: 2.1991857671176115e-05
Position 6215: 1.9168646635453018e-05
Position 384: 1.0026162250387632e-05
Position 889: 8.763924482379282e-06
Position 337: 8.608971883952993e-06
Position 3219: 8.305528921922535e-06
Position 1370: 8.034249270585431e-06
Position 3444: 7.5069694737466265e-06
Position 3527: 6.383823706567383e-06
Position 3364: 5.952781087800185e-06
Position 2002: 5.230058768935447e-06
Position 1198: 4.966128154058766e-06
Position 2047: 4.2793019541160096e-06
Position 119: 3.815244736303009e-06
Position 1689: 3.0689987058470694e-06
Position 1405: 2.561725736300737e-06
Position 1309: 2.213222912405512e-06
Position 1460: 2.075478058976906e-06
Position 1112: 1.9997990619423332e-06
Position 197: 1.8981796702752068e-06
Position 1375: 1.6671896760783073e-06
Position 1004: 1.4869970398122848e-06
Position 1281: 1.4324628781704608e-06
Position 259: 9.713649971362644e-07
Position 466: 9.63338239918373e-07
Position 181: 8.916348756836213e-07
Position 12459: 7.931576745969576e-07
Position 10070: 7.377046326785987e-07
Position 11025: 6.223478400826388e-07
Position 11554: 5.795965761455883e-07
Position 11690: 5.203612042186105e-07
Position 143: 3.46363449249423e-07
Position 10615: 3.270458306150967e-07
Position 667: 2.5082477161060304e-07
Position 10183: 2.1001636619252558e-07
Position 408: 1.4891522316599924e-07
Position 1001: 1.325561686083084e-07
Position 869: 1.284316160020191e-07
Position 1267: 1.2133285817641923e-07
Position 9879: 1.1342319920978299e-07
Position 10618: 1.0941085032532606e-07
Position 243: 7.64892218454392e-08
Position 178: 3.397886977828598e-08
Position 9129: 2.768833960786452e-08
Position 8452: 2.3538693460128048e-08
Position 239: 1.5394959310544427e-08
Position 184: 1.1812524886480402e-08
Position 116: 1.1293638500096043e-08
Position 228: 1.026414173534683e-08
Position 8880: 9.128274421617372e-09
Position 74: 5.718182236973361e-09
Position 157: 4.422491686104282e-09
Position 5960: 2.6033343651321978e-09
Position 4563: 1.7575063100823967e-09
Position 478: 7.956676424672599e-10
Position 6771: 6.96737792523293e-10
Position 6287: 5.663580140071469e-10
Position 5915: 3.04186810580022e-10
Position 4905: 6.607366157754492e-11
Position 1747: 2.3827096661892125e-12
Position 1806: 1.9797706696728714e-12
