Gene = dysc
Position 13556: 0.980093927901138
Position 17126: 0.9214667330414626
Position 16314: 0.8927937283301831
Position 30221: 0.7842362667817688
Position 15920: 0.6364870804274045
Position 18436: 0.6175401803363093
Position 35292: 0.6140991678681256
Position 26777: 0.5040095711466304
Position 30378: 0.4622919300521257
Position 13784: 0.2588880044981253
Position 19900: 0.24434558992960217
Position 18350: 0.18390292500827818
Position 15770: 0.1806263377334578
Position 28052: 0.12347530731288836
Position 18923: 0.11937207497636695
Position 18117: 0.11357355058796886
Position 13193: 0.10574849496327675
Position 8184: 0.09648397162089957
Position 14380: 0.08006709253967528
Position 18594: 0.07211502772190277
Position 16271: 0.06847498106131363
Position 27820: 0.06304525062858551
Position 26614: 0.05701416227548411
Position 14000: 0.05412522395470479
Position 30234: 0.044460621909082045
Position 12510: 0.04443864439543308
Position 34900: 0.0427612077901744
Position 15644: 0.04082275106955077
Position 5061: 0.028787522055102367
Position 14192: 0.0287258565740933
Position 17471: 0.02262905478866092
Position 15782: 0.02082129178805199
Position 13761: 0.02052491617469595
Position 8021: 0.02003261665258202
Position 13764: 0.018450320712961394
Position 14977: 0.018145130421344143
Position 18984: 0.017722858535296357
Position 18936: 0.017076977103985803
Position 27032: 0.016387556475866386
Position 16570: 0.01616560770867477
Position 27287: 0.015794136312927004
Position 30747: 0.01508236326996287
Position 16278: 0.013735698843343363
Position 16170: 0.013605403782242089
Position 4809: 0.013373505983582413
Position 13562: 0.01248466645382723
Position 31823: 0.012078523330389276
Position 12710: 0.011112716210040455
Position 14021: 0.010886920362924234
Position 1646: 0.01055966591088945
Position 18656: 0.00898750885957414
Position 13179: 0.008605914357438899
Position 19357: 0.007207955796278173
Position 15257: 0.007123711611294883
Position 11112: 0.006707527985021035
Position 16285: 0.006543980367012459
Position 15389: 0.006126383731397702
Position 17521: 0.005855583237407518
Position 18846: 0.0055530648090210835
Position 15422: 0.005477950803085418
Position 17810: 0.005315688275675747
Position 18804: 0.005129539728123428
Position 32833: 0.005055693589834993
Position 14196: 0.004427335881958396
Position 18790: 0.004016902248861056
Position 4881: 0.003913825420217596
Position 17784: 0.003092896446865958
Position 31376: 0.0030866643382255407
Position 30381: 0.0030305988990005075
Position 13163: 0.002917382686085482
Position 18139: 0.002725869577808735
Position 2592: 0.0027047918866491645
Position 7027: 0.002623683895175035
Position 1053: 0.0025995549412104395
Position 2146: 0.002539436078758658
Position 6417: 0.0025169388501609536
Position 14045: 0.002191874569981637
Position 1429: 0.002182230686793956
Position 19056: 0.002078541255522303
Position 18290: 0.0019850827549023477
Position 16228: 0.0019636990823131027
Position 17850: 0.0019262247231310085
Position 2248: 0.00182907288864385
Position 14392: 0.0017397156840066189
Position 16351: 0.001730489211989946
Position 5104: 0.0017170060396430598
Position 10423: 0.0016981052676882514
Position 30750: 0.0016832800645719933
Position 17564: 0.0016823251414267459
Position 787: 0.0015855508328854152
Position 2044: 0.0015060588507287696
Position 8144: 0.001403047864419644
Position 14519: 0.0013936743591419383
Position 13287: 0.001292937150955157
Position 4209: 0.0012450374588042433
Position 7053: 0.0011914098411532489
Position 30442: 0.0011112164481123703
Position 10551: 0.0010906437424648575
Position 16687: 0.0009610544668976363
Position 18240: 0.0009571865665980252
Position 12139: 0.0008914311762016769
Position 10278: 0.0008785481417513234
Position 16415: 0.0008022924615044502
Position 30680: 0.0007843306990992472
Position 13117: 0.0007762404559413799
Position 2215: 0.0007616198392027584
Position 5168: 0.0007463226876344414
Position 10292: 0.000739209629581755
Position 7597: 0.000737546020246085
Position 4813: 0.0007300932659190145
Position 2278: 0.0006914998360874891
Position 1792: 0.000688582099184858
Position 14346: 0.000636157271008963
Position 1663: 0.0006295983261426101
Position 9035: 0.0006243049175899874
Position 13261: 0.0006132559009234074
Position 8250: 0.0005591701165399882
Position 12553: 0.0005589903657107266
Position 17922: 0.0005359762106813006
Position 2899: 0.0005314918521584042
Position 5115: 0.0005025989467797734
Position 10199: 0.0004979840624994258
Position 16964: 0.00047680887922123727
Position 12689: 0.00047526841048725605
Position 12657: 0.00046794857967527137
Position 17207: 0.0004188597804191123
Position 5014: 0.00041614222217978313
Position 15057: 0.00039992756044620454
Position 14115: 0.0003696035261126592
Position 13418: 0.0003620097961860187
Position 1539: 0.00035627296072605853
Position 1319: 0.00033107342642206333
Position 16137: 0.0003213121817058326
Position 2172: 0.0002932235022198321
Position 14746: 0.00026868575486383047
Position 2526: 0.0002550657528039367
Position 2371: 0.00025095607658588844
Position 15401: 0.0002481874706771062
Position 2113: 0.00024559432651001067
Position 677: 0.0002450961207671633
Position 1316: 0.00023760870672534228
Position 2558: 0.00023400623961935646
Position 16985: 0.00021763885702643846
Position 1581: 0.00020233026907657823
Position 13958: 0.00019085410185779565
Position 996: 0.00018487286617421727
Position 30499: 0.00017545734171818973
Position 1551: 0.00016849376801220646
Position 1439: 0.0001681368408206491
Position 18464: 0.00015988561230718794
Position 13966: 0.00015548858248151998
Position 7356: 0.00014793343930384406
Position 1916: 0.00012914735416918546
Position 1603: 0.00012355838270782112
Position 2846: 0.00012003608969492145
Position 627: 0.0001200055727378299
Position 12781: 0.00011943923496061854
Position 15091: 0.00011615562936346965
Position 1393: 9.739330526436905e-05
Position 1460: 9.625526948647664e-05
Position 16715: 9.076952873341194e-05
Position 12536: 8.94961374537822e-05
Position 14215: 8.365754909412899e-05
Position 933: 8.121577441986203e-05
Position 13801: 6.994438156795294e-05
Position 12864: 5.813800868124546e-05
Position 16330: 5.605780911743247e-05
Position 12099: 5.5489196377404e-05
Position 12561: 4.8581295965256204e-05
Position 16620: 4.71822044529009e-05
Position 14343: 4.302776144362588e-05
Position 14089: 3.769318333926879e-05
Position 12142: 3.698827821464495e-05
Position 12471: 3.691781749075118e-05
Position 12980: 3.572094107323244e-05
Position 12977: 3.448143602188319e-05
Position 17031: 3.284766303526212e-05
Position 17382: 3.13179807512598e-05
Position 17499: 3.0918221450625474e-05
Position 6094: 3.081897882002851e-05
Position 13032: 2.977352100342288e-05
Position 17132: 2.8630847165192606e-05
Position 6733: 2.4553421466162504e-05
Position 12672: 2.3790662348585312e-05
Position 17653: 2.2224253687149798e-05
Position 14619: 2.138092763550052e-05
Position 13808: 2.0345630868899122e-05
Position 13389: 1.851027091664326e-05
Position 12793: 1.5519666803786383e-05
Position 12236: 1.5318251398417337e-05
Position 12996: 1.5180431677656352e-05
Position 13229: 1.4643884633228254e-05
Position 13918: 1.4117505161903694e-05
Position 16703: 1.2306730092000293e-05
Position 13637: 1.0622857118027682e-05
Position 4652: 1.030230721194805e-05
Position 13585: 1.0125569450976337e-05
Position 16669: 8.893281619972272e-06
Position 5312: 8.457368800895499e-06
Position 16671: 7.792509624538688e-06
Position 17169: 7.2103023160129695e-06
Position 16850: 6.681885216570914e-06
Position 12145: 6.423531276620409e-06
Position 2707: 6.1559303597818516e-06
Position 2014: 6.092603708600232e-06
Position 2391: 6.030072292555254e-06
Position 2674: 5.824275312919617e-06
Position 16806: 5.111169384109159e-06
Position 17190: 4.378863185391164e-06
Position 1609: 3.881060895228688e-06
Position 666: 3.7635313434157804e-06
Position 5758: 3.6631289683267914e-06
Position 17212: 2.793135688320401e-06
Position 5733: 2.7531733615406717e-06
Position 17049: 2.4533748057120155e-06
Position 17260: 2.2745767252833155e-06
Position 12406: 2.204257016046276e-06
Position 12104: 2.1496029888783613e-06
Position 12317: 2.1183618125020905e-06
Position 5358: 1.6864606650969042e-06
Position 16779: 1.5502658134248685e-06
Position 12089: 1.4506913885611827e-06
Position 3595: 1.246705046203782e-06
Position 13489: 1.2254965016784531e-06
Position 13877: 1.16268232622802e-06
Position 16744: 1.066542833182958e-06
Position 3290: 1.0243361641346952e-06
Position 16917: 8.929951583364794e-07
Position 12372: 8.657212913994602e-07
Position 3804: 8.590296323108629e-07
Position 2496: 7.673207275424681e-07
Position 16873: 6.075242739088173e-07
Position 12572: 5.1610537744368e-07
Position 12675: 4.637967043611851e-07
Position 13825: 3.1798963566551215e-07
Position 17172: 2.3862523685790243e-07
Position 16859: 2.237407728606821e-07
Position 16996: 2.130829278106178e-07
Position 17161: 1.7700096094681213e-07
Position 12545: 1.5101728188814617e-07
Position 16878: 1.338685251165642e-07
Position 12669: 1.12436477933367e-07
Position 12846: 1.057683905830328e-07
Position 17058: 1.0065307523138374e-07
Position 16890: 4.53569212815707e-08
Position 4620: 2.6579336208515726e-08
Position 21620: 2.3119999787511337e-08
Position 17033: 2.240397361870852e-08
Position 17064: 1.603242899136571e-08
Position 20052: 1.0502569442793105e-08
Position 22135: 4.511577313671787e-09
Position 20248: 1.6206426699690308e-09
Position 20270: 6.151899066265241e-10
Position 20945: 4.670289673059326e-10
Position 17136: 1.6342136078744924e-10
Position 3073: 1.1079272920668456e-11
Position 3098: 5.9545512094767754e-12
Position 18693: 5.840261112845017e-12
