Gene = homer
Position 82: 8.09641426341484e-06
Position 374: 8.065225997861277e-06
Position 408: 6.85644366829812e-06
Position 1994: 6.590029598760488e-06
Position 392: 6.49032475200826e-06
Position 1069: 6.301347037280927e-06
Position 495: 5.131897535574751e-06
Position 1345: 4.0373824589549705e-06
Position 790: 3.6677279108946966e-06
Position 1371: 3.336112116861194e-06
Position 1161: 3.231195079496293e-06
Position 1490: 3.138974647871052e-06
Position 1618: 2.9247579837768453e-06
Position 2288: 2.7320677767016504e-06
Position 2236: 2.1364326349583784e-06
Position 2386: 1.997111027355947e-06
Position 1920: 1.641925258065434e-06
Position 1142: 1.6231796324369422e-06
Position 2241: 1.3511264781894362e-06
Position 2994: 1.1768969083105726e-06
Position 2906: 1.096530516485005e-06
Position 2199: 1.0142378887927256e-06
Position 2281: 9.896758169966348e-07
Position 3330: 9.807445328717258e-07
Position 2010: 9.288219092830988e-07
Position 2053: 6.128078760294856e-07
Position 2396: 5.333907223972745e-07
Position 3158: 4.3941433874385867e-07
Position 2423: 4.334461723524436e-07
Position 1586: 4.265450008018707e-07
Position 64: 3.88887402824451e-07
Position 1591: 3.7552221434619687e-07
Position 1831: 3.553819207869706e-07
Position 418: 3.4739832965229756e-07
Position 2278: 3.409344234750432e-07
Position 1580: 2.3370063135475388e-07
Position 2862: 1.8958943587093424e-07
Position 271: 1.3317305452719683e-07
Position 1151: 1.0568294861027863e-07
Position 400: 9.215400228884461e-08
Position 1998: 8.976684586913423e-08
Position 1634: 8.579261348213682e-08
Position 2406: 4.802601931380091e-08
Position 2194: 4.1382357658330336e-08
Position 382: 3.254696870461778e-08
Position 2391: 2.556126644014564e-08
Position 1602: 2.5509897529546088e-08
Position 3009: 2.480054408015425e-08
Position 1522: 1.7338821343063507e-08
Position 420: 1.3796226426865133e-08
Position 3052: 8.289011832735763e-09
Position 1294: 6.950308550055011e-09
Position 488: 5.22592880733663e-09
Position 591: 1.8533842756605763e-09
Position 2257: 1.8376395171110777e-09
Position 502: 1.297717747733402e-09
Position 2546: 1.1222162996554742e-09
Position 2255: 1.5430784756232233e-10
Position 2572: 4.4108480554661577e-11
Position 280: 3.472814963864967e-12
Position 2013: 1.0026311891640043e-12
Position 1881: 8.364869056991795e-13
Position 1721: 4.184148548642189e-14
Position 1728: 1.6995300812225652e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2227: 0.9952398496525637
Position 1762: 0.9944236177318813
Position 1272: 0.9938941181931261
Position 1904: 0.9705236036904779
Position 2416: 0.9643174945604187
Position 928: 0.6431334944397176
Position 953: 0.20292751571745124
Position 2880: 0.08823128474863096
Position 3327: 0.04288189019482896
Position 3151: 0.04195929138568514
Position 1923: 0.02801390096821586
Position 3417: 0.020357684440329066
Position 3106: 0.017857275612517605
Position 980: 0.013675861255171682
Position 784: 0.007636121292248583
Position 488: 0.007084357595650537
Position 3496: 0.0065633405954650436
Position 2566: 0.0064709911971234805
Position 1279: 0.00443351434677949
Position 2522: 0.004399888542934228
Position 1042: 0.0037163760041290547
Position 3740: 0.0035596533653318298
Position 2892: 0.0029613048439422387
Position 1130: 0.0025072418377468527
Position 3177: 0.002482805906218965
Position 1069: 0.0023812006508078278
Position 2428: 0.002033937096018116
Position 3858: 0.002018653375836052
Position 387: 0.0018897521675660131
Position 3297: 0.0018505180484268346
Position 3009: 0.00170963849208274
Position 405: 0.0015115624653986317
Position 808: 0.0014849178216117531
Position 680: 0.0014414316260298863
Position 829: 0.0013579447383188139
Position 2236: 0.0012240363854599116
Position 604: 0.0007488668957012606
Position 292: 0.000619796066576169
Position 1991: 0.0005735704150974118
Position 1142: 0.0005712725443069616
Position 3079: 0.0005025963743489718
Position 1290: 0.00047123590334867296
Position 1284: 0.00045555711810786663
Position 3288: 0.0004538138801047338
Position 2832: 0.0004406880884592875
Position 3217: 0.00040744171961452116
Position 453: 0.0004068522926875285
Position 108: 0.00036448733596046706
Position 3723: 0.00035748623579876133
Position 3719: 0.00034844332455090615
Position 2477: 0.0003196750096549491
Position 2434: 0.0003070783558216314
Position 2423: 0.0002789595165627801
Position 2572: 0.00024693134673780306
Position 3540: 0.0002292956371142208
Position 3051: 0.00020651045259210932
Position 814: 0.00020050651821529295
Position 1139: 0.00018059315672864213
Position 848: 0.00017619889012165487
Position 1490: 0.00014544913039111427
Position 1940: 0.0001417596352445674
Position 2266: 0.0001277495469932148
Position 1027: 0.00012239791561456128
Position 1407: 0.00012228730246081017
Position 240: 0.00010099182618953968
Position 360: 9.183941142826682e-05
Position 2505: 9.058206795453927e-05
Position 449: 8.565894150397417e-05
Position 2642: 8.503143049488455e-05
Position 2593: 8.22038023239865e-05
Position 1473: 7.901192538764984e-05
Position 1517: 7.770449917553585e-05
Position 986: 6.80237038267758e-05
Position 465: 6.497206894927912e-05
Position 728: 5.835339357509362e-05
Position 3248: 5.793421882859165e-05
Position 2904: 5.509549014753703e-05
Position 502: 4.744571326780917e-05
Position 95: 4.276943449149127e-05
Position 1560: 4.213055355890026e-05
Position 49: 3.599295992217085e-05
Position 1006: 3.513198930740336e-05
Position 3910: 3.287308840887692e-05
Position 1955: 3.059092330781028e-05
Position 1293: 2.558169358207158e-05
Position 2293: 2.1916367050341223e-05
Position 471: 2.0497698908947505e-05
Position 1503: 2.0306184586256926e-05
Position 1778: 1.8988653853528526e-05
Position 2296: 1.8834715679102244e-05
Position 756: 1.7317739027331302e-05
Position 2022: 1.726612981872357e-05
Position 2241: 1.4516843214319694e-05
Position 1085: 1.4042682609884587e-05
Position 685: 1.2583831961644822e-05
Position 1527: 1.1705105846054253e-05
Position 2114: 1.1229828337700707e-05
Position 851: 1.0453391067647e-05
Position 613: 7.481787447123953e-06
Position 1934: 6.6715935005768975e-06
Position 1958: 6.414240990504109e-06
Position 2659: 6.250454267626232e-06
Position 2605: 6.139278910784933e-06
Position 1200: 5.880185367515125e-06
Position 2815: 5.809519886300444e-06
Position 1980: 5.647658778494322e-06
Position 1570: 4.584183676623516e-06
Position 562: 4.557861600539096e-06
Position 1299: 4.293315848749007e-06
Position 1808: 3.50352104273347e-06
Position 2653: 2.379455184531313e-06
Position 1988: 2.1393734447375485e-06
Position 433: 2.0197161485285435e-06
Position 1388: 1.8137596613450562e-06
Position 55: 1.8129032317552898e-06
Position 1443: 1.7761545977069438e-06
Position 1302: 1.6686582911601252e-06
Position 1420: 1.5752580836940623e-06
Position 132: 1.5719207832560746e-06
Position 1642: 1.5684363605396803e-06
Position 2800: 1.511359052300371e-06
Position 1662: 1.4072380803907652e-06
Position 1831: 1.3945078539437924e-06
Position 1741: 1.3340221559770759e-06
Position 2326: 1.2051690871478622e-06
Position 2040: 1.0410020190772302e-06
Position 171: 9.843248824244991e-07
Position 2342: 8.918438715568598e-07
Position 151: 8.253398077604982e-07
Position 1613: 7.19869404575823e-07
Position 2278: 6.363229462968384e-07
Position 2143: 6.248005833038839e-07
Position 1961: 6.092562866718256e-07
Position 1311: 5.919588244388883e-07
Position 2028: 2.2843993839792238e-07
Position 1659: 1.290088491953574e-07
Position 2129: 9.010979641423714e-08
Position 1709: 6.91323809659394e-08
Position 1793: 6.668886510675959e-08
Position 1841: 5.296261247679807e-08
Position 2099: 4.9454317604711915e-08
Position 2096: 3.141947290683759e-08
Position 2156: 2.6529165587404288e-08
Position 2085: 2.1624863939902274e-08
Position 2362: 1.1728597217643232e-08
Position 2075: 1.1255406122212135e-08
Position 2031: 9.612982014571383e-09
Position 139: 3.4207382878167386e-09
Position 535: 1.681105318191177e-09
Position 522: 7.465797655663168e-10
Position 529: 7.256817802335039e-11
Position 143: 2.4887870503882498e-11
