Gene = Eip75B
Position 596: 1.0892635258318954e-07
Position 15864: 7.978107583425035e-08
Position 16400: 2.2514178202720166e-08
Position 576: 1.644132545417896e-08
Position 15281: 1.3958221228870452e-08
Position 16589: 6.6340358010864015e-09
Position 15194: 4.937586990565563e-09
Position 16187: 2.430413323308206e-09
Position 14795: 1.7930809179869428e-09
Position 15406: 9.874407472812915e-10
Position 14881: 6.464500114341695e-10
Position 10351: 1.0195433738845022e-11
Position 10327: 9.300039078962276e-12
Position 9875: 5.0869642537860145e-12
Position 8675: 2.6433449234615345e-12
Position 4843: 1.5881809283360622e-12
Position 5567: 1.456498286913382e-12
Position 6839: 6.729297590010868e-13
Position 7215: 3.7425241606813735e-13
Position 7013: 1.0676637294761055e-13
Position 7192: 6.534862007506048e-14
Position 6649: 4.082000132889051e-14
Position 5163: 5.793717253925754e-17
