Gene = Gug
Position 20270: 0.0008033933817647737
Position 94: 0.0007958838241761576
Position 18548: 0.0007924884272291363
Position 20947: 0.0007473406034280031
Position 18756: 0.000687787289556367
Position 20274: 0.0006784004255168671
Position 20074: 0.0006758966181952028
Position 19734: 0.000659892404518425
Position 559: 0.0006464602991088958
Position 1698: 0.0005581555798660769
Position 20593: 0.0004648845495305377
Position 19007: 0.0004595330556550736
Position 20690: 0.0003918322923523747
Position 20631: 0.00020693083776889533
Position 1585: 0.0002034020444106911
Position 19250: 0.00020133441911763985
Position 354: 0.00019993569430329708
Position 18900: 0.0001844332182446312
Position 19822: 0.00017318984980737245
Position 19383: 0.0001462438468451185
Position 18832: 0.00012040176759262735
Position 19948: 0.00011841322558669203
Position 20866: 0.00011313871144179052
Position 257: 0.00011248941458606077
Position 1371: 0.00010538992295556205
Position 259: 0.00010327816850480464
Position 20508: 9.267805251375852e-05
Position 19953: 8.806030613836209e-05
Position 20939: 7.802813213711026e-05
Position 1268: 7.220046453486826e-05
Position 18961: 7.0582089699824e-05
Position 694: 6.824003204210596e-05
Position 261: 6.325428086905759e-05
Position 19833: 5.5293007651321445e-05
Position 255: 5.433769332582964e-05
Position 263: 4.714091626137221e-05
Position 21519: 4.171301472880478e-05
Position 19343: 4.038691991149118e-05
Position 1308: 4.016015187628827e-05
Position 19904: 3.926385868250216e-05
Position 335: 3.804124493620756e-05
Position 18750: 3.6375302161996084e-05
Position 897: 3.260343057168818e-05
Position 45: 2.9524572867898386e-05
Position 309: 2.9285126435395138e-05
Position 337: 2.80486255244551e-05
Position 20648: 2.6741653686545486e-05
Position 22: 2.6350903538226426e-05
Position 331: 2.6243406713164255e-05
Position 1224: 2.5223362663132966e-05
Position 1774: 2.4822953183913703e-05
Position 1713: 2.3607933079596853e-05
Position 1652: 2.307104592598019e-05
Position 339: 2.1201029737105054e-05
Position 804: 2.1141776891690654e-05
Position 716: 1.9975302853338993e-05
Position 403: 1.9420688016346603e-05
Position 188: 1.5540316263169825e-05
Position 1210: 1.5127510759953799e-05
Position 1857: 1.494269323165643e-05
Position 965: 1.351133162946407e-05
Position 19029: 1.1656297133886494e-05
Position 1701: 1.1320594958855521e-05
Position 1362: 1.1288213286971881e-05
Position 1298: 9.776892730078362e-06
Position 299: 9.699294348679602e-06
Position 21545: 9.053956047262697e-06
Position 313: 7.97991311004265e-06
Position 352: 7.566893831976935e-06
Position 1769: 7.34998551892182e-06
Position 3875: 6.017899847220821e-06
Position 18863: 4.417007970717057e-06
Position 18845: 3.678099602792457e-06
Position 20436: 2.8603161356672436e-06
Position 18905: 2.677499538300117e-06
Position 19252: 2.2783062650573734e-06
Position 18787: 2.2116390007517576e-06
Position 19460: 1.944597246656549e-06
Position 18820: 1.2882531075680705e-06
Position 18827: 1.0972630486578188e-06
Position 18772: 8.406493139595605e-07
Position 18743: 8.199615042994051e-07
Position 20937: 3.701898954183642e-07
Position 19529: 3.5047444261415374e-07
Position 285: 3.2622795927661765e-07
Position 751: 2.308528114687332e-07
Position 1296: 2.1396914492296728e-07
Position 343: 1.5969094665184436e-07
Position 319: 1.341503726842867e-07
Position 642: 1.26668301546474e-07
Position 647: 1.1982153123228777e-07
Position 1352: 1.1336538463229715e-07
Position 1226: 1.0740030427067483e-07
Position 770: 8.33587510634479e-08
Position 311: 8.105725203195885e-08
Position 985: 7.904263645892677e-08
Position 1213: 5.285081372362582e-08
Position 1191: 5.130381550822574e-08
Position 279: 4.421027829357811e-08
Position 283: 3.930755539602863e-08
Position 267: 3.0381065330064715e-08
Position 341: 1.7031529744053373e-08
Position 321: 8.996705579047507e-09
Position 303: 6.0605750934587515e-09
Position 137: 3.4117923505998484e-09
Position 586: 2.028844337483402e-09
Position 273: 1.7076819965576472e-09
Position 249: 1.1355621547423822e-09
Position 611: 1.0752020523835336e-09
Position 584: 8.300908521995596e-10
Position 412: 6.223156106184952e-10
Position 48: 5.630217529013898e-10
Position 265: 4.995261648017478e-10
Position 139: 4.668754019191703e-10
Position 621: 1.9583544962614741e-10
Position 19612: 1.0121316003928356e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 18416: 0.9998622210623045
Position 19642: 0.9868093116967203
Position 18621: 0.9683772064206784
Position 20832: 0.9615049721255586
Position 19487: 0.9515924927808399
Position 20362: 0.946714256641939
Position 21229: 0.6207419638056654
Position 20165: 0.5666361092649868
Position 18944: 0.25194261729368095
Position 9678: 0.2412544063343929
Position 19883: 0.22793149908535879
Position 12049: 0.17891096681529145
Position 1499: 0.17190682099054458
Position 2038: 0.11862119562604741
Position 22441: 0.11352477335182284
Position 21188: 0.10931342894093429
Position 9178: 0.10852690083140892
Position 20231: 0.10061700663876272
Position 9119: 0.05991016770899629
Position 20517: 0.050353255689957466
Position 12068: 0.04733391759112083
Position 1852: 0.03930383209556647
Position 2079: 0.036293147740696405
Position 21025: 0.03384783799380168
Position 20405: 0.029647683764676157
Position 18624: 0.029151428382722177
Position 20074: 0.02380914249886043
Position 21894: 0.023230874820566016
Position 21841: 0.022835981523792893
Position 11230: 0.0188717375019245
Position 8731: 0.013999955502901517
Position 19838: 0.012673231651919132
Position 9885: 0.011603848777903438
Position 19618: 0.010095415998542677
Position 18957: 0.008583225432621052
Position 19899: 0.008302510759708122
Position 21153: 0.007883055333293032
Position 9159: 0.007458419895970184
Position 21952: 0.007398293734670086
Position 9197: 0.00716462620922402
Position 611: 0.006528142535431563
Position 8608: 0.006436226244853079
Position 21282: 0.006185499418066265
Position 19312: 0.005659687436002079
Position 1952: 0.0047336073359849256
Position 21608: 0.0045556369600825986
Position 18850: 0.0044777834213236885
Position 7638: 0.004202839722194568
Position 739: 0.003935942046752919
Position 18838: 0.003878925255608501
Position 20508: 0.003852912719998472
Position 21783: 0.003728336685808356
Position 22471: 0.0036313919761562815
Position 21530: 0.0032885164943184586
Position 7277: 0.0032045350080393163
Position 11613: 0.0031258526250309295
Position 21367: 0.0027936735855871933
Position 1949: 0.0024040165601130173
Position 20645: 0.0022204838061411704
Position 18627: 0.002189600256612687
Position 10052: 0.002157900529244027
Position 1324: 0.002141954351076224
Position 1734: 0.002070115318711863
Position 9854: 0.0019737561208891135
Position 19923: 0.001824416739596242
Position 4990: 0.0018230381111190783
Position 21465: 0.0017853442077685325
Position 21406: 0.0017702152367611312
Position 1613: 0.0017108652109419215
Position 20121: 0.001694392177158218
Position 19661: 0.0016298777521978553
Position 18995: 0.0016206289759496005
Position 1371: 0.0014236640661566022
Position 19904: 0.0014149393724967986
Position 8926: 0.0013382955936602657
Position 9841: 0.001335226493559935
Position 8588: 0.001237953179511749
Position 19459: 0.0011018474442909337
Position 20307: 0.000968081752182276
Position 1462: 0.0009141977164330182
Position 1514: 0.0007893263468269834
Position 807: 0.0007813523666033932
Position 1404: 0.0007628228359194788
Position 20457: 0.0006396334190712599
Position 10823: 0.0006257267910971531
Position 1595: 0.0005838544766995197
Position 1109: 0.0005520687463423993
Position 6145: 0.0005083995500631708
Position 19452: 0.0004977178876570398
Position 1976: 0.00045479901919901606
Position 20733: 0.00043900059696119466
Position 1191: 0.0003956323946896887
Position 19440: 0.00037721901508587215
Position 19247: 0.00034625209094325024
Position 20945: 0.00033424450767415964
Position 1646: 0.0003266289952468999
Position 5839: 0.0003125039565402396
Position 5034: 0.00028487121923370955
Position 20376: 0.00028190625028824814
Position 1438: 0.0002522704607384364
Position 19694: 0.00022825001649575704
Position 22735: 0.00021929803715322466
Position 19263: 0.0001904727496015265
Position 18630: 0.00017363504813423073
Position 647: 0.00015241472241326673
Position 20314: 0.00012669891362439186
Position 19424: 0.0001256312592728581
Position 934: 0.00011484649733969007
Position 829: 0.0001054256534005622
Position 21582: 9.95077383483684e-05
Position 851: 9.835962789191535e-05
Position 1551: 8.895303065034817e-05
Position 5792: 8.455462399561324e-05
Position 20532: 7.721315389021968e-05
Position 20538: 7.236773455253205e-05
Position 19321: 5.804185817712044e-05
Position 1667: 5.5680431063124556e-05
Position 4497: 4.6225956293196e-05
Position 20577: 2.3321556503331775e-05
Position 335: 2.0629937470270637e-05
Position 19044: 1.8862721677671002e-05
Position 659: 1.5536731915848307e-05
Position 1291: 1.1469019239354233e-05
Position 19274: 1.0873986252892797e-05
Position 443: 1.0587772092977708e-05
Position 19007: 9.105216971079697e-06
Position 19543: 7.022123673618612e-06
Position 619: 5.176971553942919e-06
Position 352: 4.690671506581908e-06
Position 367: 4.481712154163441e-06
Position 19516: 3.817950225128758e-06
Position 319: 3.3436212188258945e-06
Position 370: 3.142326656701316e-06
Position 401: 3.08525364294672e-06
Position 3348: 2.5318540327401217e-06
Position 783: 2.36563087977182e-06
Position 872: 2.242114713725351e-06
Position 582: 2.2281817998305855e-06
Position 694: 2.0617515859778482e-06
Position 866: 2.01305871013956e-06
Position 3017: 1.6202042968853105e-06
Position 488: 1.1450211605273635e-06
Position 1471: 9.427148121685909e-07
Position 162: 9.396748326120381e-07
Position 3797: 5.044329606459184e-07
Position 84: 4.957166683994788e-07
Position 2853: 3.773300802298185e-07
Position 1621: 2.7029338983557347e-07
Position 3658: 2.0332953544273715e-07
Position 3745: 1.8744356371560382e-07
Position 412: 1.8449297732673717e-07
Position 373: 1.6967968299256417e-07
Position 447: 1.6932704728195377e-07
Position 1753: 1.1662408428187325e-07
Position 18900: 8.534886406429895e-08
Position 18782: 7.502003598349676e-08
Position 491: 3.563961363632036e-08
Position 68: 3.282343399185716e-08
Position 273: 3.099835142770674e-08
Position 456: 3.089163955988672e-08
Position 450: 1.7437778643090597e-08
Position 10295: 1.3603032134153186e-10
