Gene = hgo
Position 1373: 0.2630412361655536
Position 1981: 0.17272488642065492
Position 1563: 0.1360827488797593
Position 1536: 0.11433488360828252
Position 476: 0.09543532034084728
Position 412: 0.07909409859762002
Position 1515: 0.05830589265984452
Position 783: 0.056496562113198805
Position 1035: 0.014162191402031973
Position 312: 0.009370876480369966
Position 1010: 0.005475003848341528
Position 2141: 0.0038077405230522855
Position 1997: 0.00345857134917386
Position 526: 0.001735015715943655
Position 1420: 0.001433992909343436
Position 1477: 0.0013103573275162219
Position 298: 0.0007702188217108864
Position 134: 0.0007054098784785459
Position 619: 0.0006601902650203635
Position 484: 0.0006589805833895517
Position 811: 0.0005778695264342588
Position 130: 0.00049083564665128
Position 1619: 0.0004904495806259771
Position 555: 0.0004306390533671516
Position 1014: 0.00030696987021646224
Position 1589: 0.0003003769290280296
Position 585: 0.00023384721147862901
Position 258: 0.00022728229843829235
Position 2051: 0.00021985801896261844
Position 1193: 0.00020015733358036118
Position 375: 0.0001875449256111212
Position 1937: 0.00015427534710949473
Position 523: 0.00014409089612222613
Position 917: 0.00010457942664249183
Position 199: 8.166424307059887e-05
Position 1085: 7.12025054951846e-05
Position 1492: 6.57500808891356e-05
Position 281: 6.264210798865334e-05
Position 497: 6.084581965230487e-05
Position 1757: 3.740473158118253e-05
Position 1123: 3.6575964323285864e-05
Position 1045: 3.3214422472358947e-05
Position 203: 3.26375128476292e-05
Position 904: 3.239012164969951e-05
Position 973: 3.138317581365537e-05
Position 1023: 2.243891092890849e-05
Position 1037: 2.0750718320081517e-05
Position 1751: 1.9819021371107396e-05
Position 2009: 1.8283824658017282e-05
Position 159: 1.5091712740098298e-05
Position 147: 1.504730719102569e-05
Position 1624: 1.4891070868818416e-05
Position 628: 1.4344041708748636e-05
Position 1056: 1.2910469225572832e-05
Position 1671: 1.2910416345655435e-05
Position 138: 1.2611517955544364e-05
Position 265: 1.2431251833188541e-05
Position 2087: 1.1086344333088112e-05
Position 2102: 1.0207391029823808e-05
Position 1261: 8.845292328992641e-06
Position 454: 8.381019462159245e-06
Position 103: 5.714391842803642e-06
Position 942: 3.3664864918939667e-06
Position 1912: 2.27599660495412e-06
Position 1656: 1.6913782558758511e-06
Position 164: 1.67440022018864e-06
Position 1017: 1.6108831938413579e-06
Position 1892: 1.316420000992504e-06
Position 950: 1.0162554740447618e-06
Position 1824: 9.694235468381182e-07
Position 2006: 6.191051441266286e-07
Position 1782: 6.056284007852989e-07
Position 838: 6.01111656742757e-07
Position 89: 4.1499849404572394e-07
Position 1353: 2.769616230070306e-07
Position 845: 2.56727460146289e-07
Position 682: 1.5028250317519878e-07
Position 152: 1.4999450734644778e-07
Position 1307: 6.110590702753574e-08
Position 1271: 2.018176653448992e-08
Position 1128: 1.9053637838061796e-08
Position 1263: 1.1997084487293141e-08
Position 192: 8.995609791749809e-10
Position 54: 4.282056741861842e-13
