Gene = Pc
Position 127: 1.5779321688886786e-06
Position 872: 1.5610362751067867e-06
Position 1019: 1.4136165501759673e-06
Position 182: 1.3579957558001318e-06
Position 3665: 1.3268692945086744e-06
Position 173: 1.28500838756461e-06
Position 3962: 8.119631813932143e-07
Position 92: 7.380292708075696e-07
Position 3506: 6.523608412179214e-07
Position 2679: 4.075622234152098e-07
Position 223: 3.97048448220719e-07
Position 136: 1.2443154532405543e-07
Position 1111: 6.032859137417268e-08
Position 801: 4.3720056691778606e-08
Position 2825: 1.01684438235713e-08
Position 549: 6.391343091412216e-09
Position 567: 1.3724365599353795e-09
Position 579: 1.1663117453034792e-09
Position 220: 4.077656053951678e-11
Position 142: 1.1823971373453502e-12
Position 122: 3.9269625071188584e-13
Position 196: 7.948607738729731e-16
Position 132: 1.407093251500626e-16
Position 228: 1.3257939047333653e-17
Position 233: 5.256180545115708e-21
