Gene = Top2
Position 2222: 8.971779732759817e-05
Position 1992: 8.584376614712113e-05
Position 450: 8.390409345806293e-05
Position 2078: 8.380969518252785e-05
Position 670: 7.421717177465022e-05
Position 1926: 6.762267982547858e-05
Position 2135: 6.584400880460329e-05
Position 696: 5.52785379961451e-05
Position 2354: 5.33536295152849e-05
Position 2744: 4.795927204883188e-05
Position 1757: 4.614393115735613e-05
Position 603: 4.512807352256834e-05
Position 3787: 4.414547159514999e-05
Position 36: 4.410437538973124e-05
Position 251: 4.2321124273325636e-05
Position 850: 3.8297212403321646e-05
Position 26: 3.825336876045851e-05
Position 2830: 3.597659105165617e-05
Position 3111: 3.2827153010944405e-05
Position 1069: 3.114216333867667e-05
Position 1044: 3.0280460578408333e-05
Position 5914: 2.5287763991575085e-05
Position 5902: 2.2303290704679472e-05
Position 22: 2.2059963680851088e-05
Position 677: 1.998316801156905e-05
Position 705: 1.9543923809485983e-05
Position 187: 1.93714235323572e-05
Position 284: 1.8857306887384617e-05
Position 3373: 1.749673120851762e-05
Position 2248: 1.7228311533780664e-05
Position 1495: 1.6193687158909454e-05
Position 712: 1.4503216132748432e-05
Position 70: 1.3732548426950099e-05
Position 2189: 1.2813519643971032e-05
Position 2675: 1.0081473245815478e-05
Position 580: 6.90237805991575e-06
Position 519: 6.777566531161408e-06
Position 80: 6.711566831049725e-06
Position 1012: 6.4506484554032705e-06
Position 3497: 5.902387526460075e-06
Position 801: 4.696949226192407e-06
Position 135: 4.353541635773734e-06
Position 476: 3.837707759078362e-06
Position 633: 3.016858169044291e-06
Position 344: 2.6883436320366253e-06
Position 2172: 2.4939160772331375e-06
Position 86: 2.4413475106834163e-06
Position 152: 2.4349609180075063e-06
Position 2262: 2.3678637365701154e-06
Position 46: 2.0683869433183427e-06
Position 5637: 2.0431803820089324e-06
Position 279: 1.8668259727418669e-06
Position 5075: 1.7615965544414795e-06
Position 39: 1.730258845644653e-06
Position 29: 1.7140265628897603e-06
Position 419: 1.6882626734955e-06
Position 55: 1.6420309254263896e-06
Position 2264: 1.4606189038461172e-06
Position 3999: 1.3881140411604637e-06
Position 349: 1.2855889353303956e-06
Position 1309: 1.1622229007366287e-06
Position 2497: 1.108851401940089e-06
Position 5555: 1.0663963915141407e-06
Position 432: 9.846140416860883e-07
Position 2560: 8.393148450239136e-07
Position 19: 7.490364356738477e-07
Position 2140: 6.800446378945284e-07
Position 171: 5.62825145884005e-07
Position 2665: 4.98768017912782e-07
Position 2482: 4.8728777037106e-07
Position 2518: 4.367821361261587e-07
Position 2461: 4.213060621276278e-07
Position 2360: 4.121110897864412e-07
Position 110: 3.922434430713637e-07
Position 2919: 3.6117287760168245e-07
Position 2873: 3.156653432951598e-07
Position 119: 2.8714220702587434e-07
Position 2610: 2.801123711979413e-07
Position 1415: 1.0475046121940483e-07
Position 125: 6.510274773865511e-08
Position 1910: 1.3647451908072553e-08
Position 1808: 1.2487390096552096e-08
Position 302: 5.8345008033686015e-09
Position 1879: 5.676271768142665e-09
Position 1526: 4.732511264349847e-09
Position 2180: 3.132552839051302e-09
Position 2069: 3.0232888412703546e-09
Position 1893: 2.9002289247978707e-09
Position 464: 2.5131584552960375e-09
Position 2091: 2.3213340445831945e-09
Position 150: 1.6717894799829229e-09
Position 190: 1.0476123537201885e-09
Position 138: 5.644771050704962e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5428: 0.9984195752671974
Position 2309: 0.975413862705952
Position 1819: 0.9738123233341801
Position 1174: 0.7859858023685428
Position 4031: 0.5315577296628221
Position 756: 0.36824241823879683
Position 3754: 0.3434201719568722
Position 1427: 0.25524427108607156
Position 4762: 0.0815101262652683
Position 1180: 0.08063444149879828
Position 696: 0.07587495230154412
Position 1674: 0.052025663426357366
Position 3417: 0.05022053963610938
Position 5771: 0.04056284840827877
Position 5944: 0.035574197358184026
Position 4214: 0.03382689833323013
Position 4179: 0.03352131171752441
Position 5753: 0.0258611376791426
Position 2398: 0.022988889091580575
Position 1240: 0.02198817160127257
Position 516: 0.01743367902211994
Position 1006: 0.015448113061039145
Position 4334: 0.011082639481319915
Position 1789: 0.010465073758590952
Position 2803: 0.009864205991932096
Position 2156: 0.007666601910653377
Position 2888: 0.0073878227429284
Position 5975: 0.007212997449291969
Position 435: 0.006544561464299398
Position 3472: 0.0054555557398285074
Position 476: 0.005432982897040067
Position 2032: 0.00511459664548125
Position 4270: 0.004847164924853934
Position 1465: 0.004840177092246367
Position 2830: 0.004835803546601619
Position 1825: 0.004678718674117607
Position 1863: 0.004668680681389854
Position 4447: 0.0044604645634190735
Position 1615: 0.0035371570729107156
Position 1396: 0.0031900623494892687
Position 3235: 0.0031272269546228923
Position 491: 0.0029864761015518456
Position 1808: 0.0028266422489872153
Position 2065: 0.002417128492645437
Position 4140: 0.002401723342353973
Position 5990: 0.002328842388747668
Position 563: 0.002249240625284213
Position 2335: 0.0022379683867665874
Position 3356: 0.0021454727682260594
Position 2428: 0.002065448796703175
Position 287: 0.0020567069917624982
Position 1072: 0.002000444472567529
Position 3184: 0.001963158889303188
Position 1612: 0.0016359013326769775
Position 138: 0.00153407062604303
Position 333: 0.0014142880209448742
Position 1618: 0.0014035169392156164
Position 1186: 0.0013989400528350735
Position 1069: 0.0013627147847667632
Position 1033: 0.0012012288250031356
Position 2117: 0.0011680647353647109
Position 858: 0.001106427286734825
Position 3004: 0.0010623465911228413
Position 2873: 0.0010556596372400288
Position 2827: 0.001044986779684852
Position 3136: 0.0009651841547315701
Position 1438: 0.000921825905167299
Position 5474: 0.0008759037528966157
Position 1483: 0.000667752282352646
Position 1543: 0.000661506048235458
Position 419: 0.000580774898838595
Position 5797: 0.0005340819965350833
Position 1191: 0.0005218922472092665
Position 3100: 0.000513845304803394
Position 5785: 0.0004821452021124733
Position 861: 0.00047867943236590076
Position 3155: 0.0004112177312628507
Position 1200: 0.0004079116550573636
Position 2954: 0.0004049364958986358
Position 3562: 0.00037454475012582694
Position 1222: 0.0003274410195405413
Position 5995: 0.0003030267722024763
Position 3232: 0.00027397676756235373
Position 503: 0.00020316714558689194
Position 3133: 0.00020065659188964627
Position 1252: 0.00019873211799535662
Position 826: 0.00019084980865963848
Position 6057: 0.00015590005734770953
Position 2008: 0.00015439978859166785
Position 1197: 0.0001527402629400871
Position 2167: 0.00013314832641841273
Position 3109: 0.00012713455870298857
Position 1904: 0.0001258917719124537
Position 1047: 0.00011906920998415186
Position 2069: 0.00011628592185126883
Position 1546: 0.00011068639889900831
Position 1879: 0.00010458119067858842
Position 1540: 0.00010041941431806968
Position 2375: 9.817746911482066e-05
Position 5782: 9.471508317998923e-05
Position 1369: 9.17899690928636e-05
Position 740: 5.6841880943983736e-05
Position 384: 4.368612823804352e-05
Position 125: 3.6549829830445535e-05
Position 92: 3.54229815271945e-05
Position 640: 3.491674151412284e-05
Position 5803: 3.405339213934559e-05
Position 5437: 3.268710053087709e-05
Position 6061: 2.91064293774815e-05
Position 98: 2.3987098507570325e-05
Position 392: 2.265589891634118e-05
Position 2461: 1.9484974541662634e-05
Position 2212: 1.8885213123711983e-05
Position 169: 1.4206235771995862e-05
Position 1885: 1.2403078702450152e-05
Position 670: 1.0871428630738133e-05
Position 618: 9.241677122285308e-06
Position 102: 7.607337498928591e-06
Position 66: 4.954898742640458e-06
Position 1762: 4.142067847625651e-06
Position 2404: 4.1274097632430515e-06
Position 2899: 4.07427145751898e-06
Position 1249: 3.6250069666697846e-06
Position 1123: 3.0266838270150836e-06
Position 86: 2.3708880995393827e-06
Position 5494: 2.0278479175145064e-06
Position 453: 1.989529005376838e-06
Position 105: 1.2175841951580535e-06
Position 2407: 1.1534720414173528e-06
Position 2443: 8.586026788531702e-07
Position 295: 8.220371480510157e-07
Position 5609: 3.4458993775208386e-07
Position 70: 2.8456432274077394e-07
Position 200: 2.4166035636913063e-07
Position 2482: 1.8261639109463014e-07
Position 913: 1.7382364646506717e-07
Position 2545: 1.4249428577937252e-07
Position 2727: 1.1189197866940746e-07
Position 442: 9.388590769469475e-08
Position 2587: 8.159319738409509e-08
Position 239: 7.785906609672384e-08
Position 270: 4.038209402357847e-09
Position 75: 1.5848836812086324e-10
Position 204: 1.5831606698782572e-10
Position 171: 6.264515477142261e-11
Position 244: 2.651824932891499e-11
Position 247: 2.5967864379841105e-11
Position 209: 1.360965914677234e-13
