Gene = Tsp66A
Position 125: 1.0718844618630493e-07
Position 398: 9.22249544748542e-08
Position 2299: 3.4546338131788386e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2410: 0.9509303382930074
Position 2214: 0.9000213753070592
Position 391: 0.7454584627551787
Position 737: 0.7306111760347732
Position 1116: 0.7235118720866522
Position 160: 0.657272200462796
Position 1309: 0.6552972801373752
Position 1968: 0.5875497576545023
Position 577: 0.5606704177759877
Position 2646: 0.471509589041565
Position 891: 0.22735459916912942
Position 2683: 0.21232444127407088
Position 2636: 0.20099911936201253
Position 775: 0.155434088661897
Position 1619: 0.1403962759235963
Position 1135: 0.11948338679460112
Position 1479: 0.10808086904789059
Position 945: 0.09484005799591706
Position 2809: 0.08467820008659489
Position 2760: 0.08179931897437362
Position 1458: 0.07681898666891247
Position 415: 0.057252935777460434
Position 1740: 0.049735501897079495
Position 1289: 0.04479270959801567
Position 913: 0.04320962972657758
Position 991: 0.04209484424836178
Position 269: 0.04192820589698001
Position 1641: 0.035475000431801504
Position 281: 0.031746140749200916
Position 461: 0.02788639775097881
Position 623: 0.027138394360006073
Position 1743: 0.02297615177493453
Position 702: 0.020375907935848835
Position 2416: 0.019415993562052994
Position 2660: 0.017157952813482483
Position 1772: 0.012667073760846458
Position 2704: 0.011749158668018799
Position 2250: 0.008689411147001296
Position 3014: 0.00821058842092182
Position 2280: 0.00679167713313151
Position 3111: 0.006505011760614057
Position 467: 0.005682526941493526
Position 2686: 0.003764851015052279
Position 3288: 0.003604274299326077
Position 182: 0.0031220755466187505
Position 422: 0.0022876242862944385
Position 2843: 0.002273619156322959
Position 1645: 0.0019647979833438767
Position 974: 0.001841573001033143
Position 2183: 0.0017291368149064132
Position 2224: 0.0017157438797047813
Position 1976: 0.0016628644012542442
Position 2485: 0.0009685946354566567
Position 1526: 0.0009560739657875452
Position 2840: 0.0008576571223087904
Position 840: 0.0005623756578627844
Position 1370: 0.0004505862841174644
Position 1178: 0.00028488158274337836
Position 657: 0.00027500595712896326
Position 3069: 0.00022452728847580143
Position 106: 0.0001751708372446605
Position 427: 0.0001736217093516055
Position 2522: 0.00015146123115636795
Position 1493: 8.126945573840854e-05
Position 336: 7.584749844844328e-05
Position 243: 6.338198439154135e-05
Position 2846: 6.063586535772566e-05
Position 2780: 5.650033565546558e-05
Position 822: 5.5588649917702464e-05
Position 2791: 5.241124610963882e-05
Position 248: 2.238262267501528e-05
Position 1915: 2.1546735996095883e-05
Position 638: 2.055615608653815e-05
Position 1200: 1.944802991545969e-05
Position 659: 1.7023266298956142e-05
Position 675: 6.162988147407527e-06
Position 187: 2.2462284601850116e-06
Position 118: 8.86736740408566e-07
Position 110: 1.7755241835678922e-11
