Gene = Pus7
Position 664: 0.00015558011718040134
Position 1783: 0.0001422423795522772
Position 2169: 0.00013003668338092863
Position 354: 0.00010207308850969898
Position 291: 9.68071178542192e-05
Position 2341: 9.597843189716157e-05
Position 1450: 8.646136193910266e-05
Position 742: 8.549662055603175e-05
Position 661: 7.63563574386441e-05
Position 1279: 7.003063661570167e-05
Position 425: 6.664909988428378e-05
Position 712: 6.630525412349023e-05
Position 2961: 6.559440015836319e-05
Position 2131: 5.682890797817982e-05
Position 580: 5.447588867998805e-05
Position 1728: 4.782911367120137e-05
Position 1921: 4.6219260649324436e-05
Position 1205: 4.2834948519405784e-05
Position 1620: 4.2823660487313164e-05
Position 631: 4.241038354203844e-05
Position 1268: 4.192886502059273e-05
Position 545: 4.16427843170945e-05
Position 392: 3.840357965442976e-05
Position 667: 3.811816932354449e-05
Position 818: 3.5216104875959584e-05
Position 875: 3.02894376864805e-05
Position 436: 2.4995793583939557e-05
Position 298: 2.1759570922976622e-05
Position 1006: 1.999158817180912e-05
Position 384: 1.8034477613007632e-05
Position 814: 1.530302763035742e-05
Position 763: 1.3919496215459591e-05
Position 826: 1.1221027811007567e-05
Position 1360: 8.729431895365116e-06
Position 402: 5.94452763405584e-06
Position 1125: 4.631006269678271e-06
Position 1318: 4.35389974554521e-06
Position 784: 3.605603466797925e-06
Position 1162: 3.4122361042227513e-06
Position 1135: 3.0750862581544034e-06
Position 1324: 3.0126082578850477e-06
Position 1026: 1.067699005116648e-06
Position 1029: 1.052135594783465e-06
Position 1321: 1.0210257410462888e-06
Position 90: 9.73600009876416e-07
Position 1342: 8.725060267714735e-07
Position 2357: 8.600636793349403e-07
Position 1174: 7.342915523454483e-07
Position 1531: 7.284671687718914e-07
Position 1159: 7.154076996319516e-07
Position 2371: 6.139358143446277e-07
Position 889: 3.4466754348873373e-07
Position 1585: 3.297244664580097e-07
Position 2249: 2.7264454914543076e-07
Position 162: 2.512158784631953e-07
Position 2224: 2.4485720887893403e-07
Position 952: 2.2317272712845895e-07
Position 159: 1.5496861082412563e-07
Position 327: 1.2209855811234373e-07
Position 1187: 5.635475029613231e-08
Position 1141: 4.414545978532557e-08
Position 156: 3.840458727275681e-08
Position 138: 3.771048735676932e-08
Position 200: 3.240330810135547e-08
Position 312: 2.2936968191207022e-08
Position 101: 1.3979849849491326e-08
Position 1597: 1.1663705656809525e-08
Position 103: 1.1656074762739108e-08
Position 192: 6.167091859081896e-09
Position 110: 4.786548708952131e-09
Position 1407: 4.526448203087346e-09
Position 625: 3.116842328421611e-09
Position 553: 2.593072870062994e-09
Position 1331: 1.0644136362852453e-09
Position 140: 2.1349211176426809e-10
