Gene = hob
Position 1584: 6.168634929422652e-06
Position 1252: 5.144034069269665e-06
Position 1835: 4.720480169116698e-06
Position 1398: 4.413904742963956e-06
Position 448: 3.360372415567708e-06
Position 5857: 2.8341499165382305e-06
Position 1034: 2.573426520603287e-06
Position 4377: 2.521629263075786e-06
Position 295: 2.425293032985117e-06
Position 1407: 2.133848972778757e-06
Position 212: 1.9984511913867693e-06
Position 5989: 1.9271867567439026e-06
Position 399: 1.9135216992679606e-06
Position 1368: 1.848163692852369e-06
Position 4147: 9.272755447355005e-07
Position 4393: 8.400183369945532e-07
Position 5219: 5.895994186095527e-07
Position 810: 5.019433481628757e-07
Position 1885: 4.949366460132232e-07
Position 4927: 3.5983813922119487e-07
Position 2222: 3.3744841070439593e-07
Position 1381: 3.3591314290774113e-07
Position 2201: 3.2866552145323817e-07
Position 1039: 2.403678819233008e-07
Position 786: 2.2258678421429533e-07
Position 4075: 2.038072921555518e-07
Position 4314: 1.8041197715916393e-07
Position 590: 1.4836116318391028e-07
Position 1691: 1.3420637563122151e-07
Position 4483: 1.1711289980162916e-07
Position 1083: 1.0284796948528625e-07
Position 3032: 7.901219470976579e-08
Position 250: 5.554506689132388e-08
Position 708: 4.5922376160095646e-08
Position 1842: 3.899946960812154e-08
Position 3727: 3.254219896967353e-08
Position 4859: 2.7582660701940538e-08
Position 1401: 1.4300455687661372e-08
Position 4099: 1.0982058399258943e-08
Position 505: 4.119837454558139e-09
Position 3882: 1.5219305317348997e-09
Position 446: 1.4528081576763423e-09
Position 333: 1.2227490618381751e-09
Position 1528: 5.73925457417875e-10
Position 3784: 4.727813645936086e-10
Position 5514: 4.2148620013906875e-10
Position 4245: 3.35765449481966e-10
Position 4228: 2.221262644647366e-10
Position 4290: 2.1933344042289457e-10
Position 684: 2.1922693910648725e-10
Position 801: 2.0242395976445802e-10
Position 3782: 1.8568748701927143e-10
Position 3925: 2.257631453859532e-11
Position 4580: 4.464382924401024e-12
Position 535: 3.0979160948368093e-12
Position 4672: 2.151917906474139e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4227: 0.9993365528508403
Position 1026: 0.9990694219921169
Position 3684: 0.9984924066848411
Position 248: 0.9915943756990089
Position 1356: 0.9855778609860542
Position 7487: 0.9810513305621796
Position 5323: 0.9762387279994508
Position 1556: 0.9684453173799251
Position 431: 0.6506880739462064
Position 6875: 0.33060045441415226
Position 2395: 0.15747222241763714
Position 5978: 0.08617741604708645
Position 6853: 0.06298106784348258
Position 6156: 0.051632690284495394
Position 6984: 0.051146351074357756
Position 3237: 0.047278938076950536
Position 7360: 0.044873147185932154
Position 5607: 0.04446446389725768
Position 684: 0.04169629963796156
Position 2025: 0.03537473664642279
Position 2898: 0.0336401452328503
Position 2173: 0.02992233529205827
Position 4088: 0.026439553957586712
Position 2801: 0.026224502204211967
Position 4650: 0.023615822410033342
Position 819: 0.02151527781671231
Position 4034: 0.019786642139667975
Position 3877: 0.018739192611556044
Position 5127: 0.018324744226490206
Position 6599: 0.01724925196197435
Position 7308: 0.015894811070284707
Position 2403: 0.015724319743036588
Position 4739: 0.015413742811612511
Position 1621: 0.01540844530342693
Position 7213: 0.013739564739059053
Position 4713: 0.013404667980561042
Position 3057: 0.012782371965671384
Position 4704: 0.010970567056084192
Position 535: 0.009193310335996241
Position 2300: 0.008231310938495199
Position 2444: 0.00762632626459586
Position 6198: 0.007327238259890493
Position 6102: 0.006931398539499503
Position 5133: 0.006924679647438911
Position 1952: 0.005235834524003081
Position 3525: 0.0050633633234199735
Position 107: 0.004759065598017339
Position 2073: 0.004415094855705454
Position 5364: 0.003487035151023225
Position 2990: 0.002589990329981474
Position 1226: 0.002474206946559241
Position 6204: 0.002294211516926014
Position 3287: 0.002156159684323183
Position 2666: 0.001982298712031202
Position 4622: 0.001977219171570659
Position 73: 0.0018721038474342013
Position 2148: 0.0018211691628609635
Position 4090: 0.0018036438158289484
Position 705: 0.0017816927926719733
Position 2222: 0.0015990150152020146
Position 826: 0.0014174893653869011
Position 6621: 0.0013211749737545102
Position 5582: 0.0013047987812385095
Position 1664: 0.0012446237846025082
Position 5377: 0.0011710171763876104
Position 7511: 0.001115920375605116
Position 7904: 0.0011147693815613245
Position 3164: 0.001103930132383917
Position 2827: 0.0011000502140473846
Position 4672: 0.0010961917836926768
Position 5730: 0.0010807773331708694
Position 4946: 0.0010409086030379096
Position 7709: 0.00103783800076064
Position 4956: 0.0009615123659139649
Position 4665: 0.0008376578272261705
Position 525: 0.0008307552624919552
Position 859: 0.0007912173579267934
Position 6049: 0.0007474149342835104
Position 7865: 0.0007464650031001845
Position 4875: 0.0007206917248313493
Position 6007: 0.0007008947360093274
Position 909: 0.0006167063149234395
Position 3946: 0.0006130580114467903
Position 4368: 0.0006076054634897468
Position 4290: 0.000588573041946406
Position 1916: 0.0005582052917914308
Position 6311: 0.0005550676725676724
Position 5593: 0.0005330932632583506
Position 5067: 0.0005154272344762253
Position 3717: 0.0004887293655328394
Position 1595: 0.0004830063780888859
Position 1091: 0.000430602102250921
Position 1381: 0.0004261840109976095
Position 4555: 0.0003732645535259596
Position 3964: 0.0003509322432727701
Position 2243: 0.00034962463037518726
Position 269: 0.0003428024721114624
Position 5353: 0.0003417094688570966
Position 5733: 0.0003360827638975723
Position 1946: 0.0003322108269270177
Position 4452: 0.00032894706798524103
Position 761: 0.0003160937918805857
Position 1441: 0.0003150668749379178
Position 1477: 0.0003148983194106432
Position 1034: 0.0002963821673651268
Position 5225: 0.00026298612524568084
Position 1368: 0.00024566621383376527
Position 542: 0.00023303560452689098
Position 5429: 0.0002102312917832024
Position 5388: 0.00019854262570253008
Position 836: 0.00019046066005814566
Position 7657: 0.00018885924244884061
Position 4039: 0.00018528545903060832
Position 3997: 0.00018298312446096647
Position 7505: 0.00017556606823760024
Position 460: 0.0001688314942509823
Position 5391: 0.00016547877794297742
Position 2459: 0.00015727037274068577
Position 5910: 0.00013336668258024718
Position 3925: 0.00012978859125399621
Position 560: 0.00011712331166579572
Position 287: 0.00011469062002329365
Position 5181: 0.00011271551601798421
Position 7824: 0.00010368343617614614
Position 2269: 0.00010076789181995231
Position 5698: 8.321335103629578e-05
Position 342: 7.698328816537392e-05
Position 5214: 7.56414809479665e-05
Position 3831: 7.417318322477376e-05
Position 3885: 6.421734773358822e-05
Position 4243: 6.358957688261192e-05
Position 2060: 6.268062322656538e-05
Position 7871: 6.154375405566753e-05
Position 127: 5.985081707474891e-05
Position 786: 5.693579723092487e-05
Position 4464: 4.887292137131918e-05
Position 587: 4.6831791726972054e-05
Position 1866: 4.019551133185654e-05
Position 4458: 3.873451853422156e-05
Position 485: 2.7589830108016894e-05
Position 7765: 2.6453548635572454e-05
Position 1395: 2.469636862465825e-05
Position 5766: 2.4106753472879313e-05
Position 1163: 2.2781770411208526e-05
Position 285: 2.2711402432365924e-05
Position 1492: 2.227658540724741e-05
Position 1144: 2.0234743128692096e-05
Position 3936: 1.9442737910936854e-05
Position 301: 1.842979372228393e-05
Position 1212: 1.7650784790987423e-05
Position 457: 1.6095627038560175e-05
Position 3943: 1.4139165846628573e-05
Position 1233: 1.3962174457860746e-05
Position 4302: 1.1500151428230161e-05
Position 476: 1.134361192534947e-05
Position 1269: 8.146829511390027e-06
Position 356: 6.817008943536763e-06
Position 5736: 6.318652190641146e-06
Position 1191: 5.41762478959011e-06
Position 1258: 5.0440024423530184e-06
Position 1280: 5.004275543566503e-06
Position 644: 4.826273574214401e-06
Position 5493: 4.7583545937264425e-06
Position 1293: 4.290658080948931e-06
Position 173: 4.072116603482448e-06
Position 1913: 4.058599265741084e-06
Position 1706: 3.864834933881217e-06
Position 407: 3.1760564025718273e-06
Position 1821: 3.119625451870625e-06
Position 1464: 3.10391475276042e-06
Position 998: 2.9644126365937735e-06
Position 443: 2.451806292531872e-06
Position 617: 1.9067355768344094e-06
Position 440: 1.8714326526088382e-06
Position 603: 1.740655961802085e-06
Position 4496: 1.5259856035749508e-06
Position 1703: 1.2166107704383584e-06
Position 1625: 1.0580850758990482e-06
Position 1101: 8.990000028537639e-07
Position 4514: 7.145952291832645e-07
Position 957: 6.558384159320226e-07
Position 1805: 6.55095688299189e-07
Position 1566: 5.011715249089156e-07
Position 1150: 4.7012950495747973e-07
Position 1748: 2.7772219639610495e-07
Position 1709: 2.129875531551419e-07
Position 1691: 1.591925797957424e-07
Position 1682: 2.250826052870077e-08
Position 360: 1.570632068224418e-08
Position 362: 5.381011285172567e-10
Position 1528: 2.7888570567699944e-13
