Gene = Atg18b
Position 518: 0.00026842321227056614
Position 7724: 0.0002554078489718196
Position 1145: 0.0002485564547006523
Position 1938: 0.00023842445470726828
Position 6742: 0.00018964593338647218
Position 7833: 0.0001637027522464326
Position 3874: 0.00016350053718586016
Position 269: 0.00012485771441169275
Position 6845: 0.00012153090036286239
Position 371: 0.00012004315275179193
Position 873: 0.00012002086277275068
Position 7641: 0.00011735570332526954
Position 6857: 0.0001094520664136579
Position 4444: 0.00010823827620982063
Position 430: 9.636563435880916e-05
Position 526: 9.442733209761993e-05
Position 847: 8.843578876599336e-05
Position 3146: 8.140318381454431e-05
Position 1427: 6.425250342212146e-05
Position 6860: 5.7328985631269503e-05
Position 7483: 5.634777222616281e-05
Position 540: 5.4835738714348073e-05
Position 913: 5.467931392322519e-05
Position 2815: 5.449218982109718e-05
Position 6842: 5.3250371907069153e-05
Position 7681: 4.845992725637438e-05
Position 364: 3.966074589237561e-05
Position 1378: 3.6436925233341245e-05
Position 1469: 3.5938759562731045e-05
Position 1270: 2.185106546475528e-06
Position 1687: 2.1586123278280707e-06
Position 1414: 1.497140696380997e-06
Position 1055: 1.4219603145025484e-06
Position 1033: 1.2688020893368888e-06
Position 1383: 1.2563092855989464e-06
Position 1719: 1.1805485891562777e-06
Position 1208: 1.1036263645146733e-06
Position 1596: 6.514981476151915e-07
Position 320: 2.675510908333695e-07
Position 1336: 1.0368147749058742e-07
Position 908: 7.431986674137836e-08
Position 806: 3.06894689180197e-08
Position 835: 2.1658911042950177e-09
Position 752: 1.6688886798266258e-09
Position 203: 1.2361389072594372e-09
Position 765: 9.771133850894369e-10
Position 212: 8.627774993776845e-10
Position 109: 5.536366978950277e-10
Position 256: 4.0746780441232926e-10
Position 420: 3.5102291125724136e-10
Position 85: 3.1474659148162454e-10
