Gene = Cnb
Position 1709: 9.395998294515856e-05
Position 1059: 8.685027225750602e-05
Position 2482: 8.684884047688445e-05
Position 2424: 8.535891971992032e-05
Position 2678: 7.727538092914494e-05
Position 2220: 7.205697074793042e-05
Position 2690: 6.308618110722865e-05
Position 360: 5.63782071196128e-05
Position 1275: 5.5410665802143486e-05
Position 2685: 4.8502982858734074e-05
Position 431: 3.215486610364189e-05
Position 1161: 3.1616476229836114e-05
Position 2328: 2.88756304143484e-05
Position 2313: 2.8234691297560887e-05
Position 1758: 2.8180248895006572e-05
Position 1827: 2.625113725860834e-05
Position 1155: 2.39287515123947e-05
Position 2017: 1.9795781115763203e-05
Position 1007: 1.8849586034180553e-05
Position 1773: 1.3864099668447928e-05
Position 96: 1.3810985370761201e-05
Position 462: 1.3046888061165802e-05
Position 1126: 1.293076055577276e-05
Position 1824: 1.1253853908822309e-05
Position 2487: 1.0391847180922873e-05
Position 2571: 3.6704450513265093e-06
Position 1281: 3.3950417445563307e-06
Position 1302: 2.989030228067001e-06
Position 2034: 2.51655056020755e-06
Position 2428: 1.7196430002970044e-06
Position 388: 8.522779204785236e-07
Position 436: 6.885396814734158e-07
Position 479: 5.274334882463412e-07
Position 519: 3.268837335994864e-07
Position 105: 7.99566597446684e-08
Position 444: 5.89311239979579e-08
Position 2185: 3.58734313925363e-08
Position 575: 3.168859675922679e-08
Position 2191: 1.692275218486258e-08
Position 2255: 1.4425710145074507e-08
Position 2118: 1.2429521354601738e-08
Position 2506: 1.2073969223525339e-08
Position 471: 1.1111307217634943e-08
Position 225: 2.6348998645395187e-09
Position 584: 2.4656553070646573e-09
