Gene = mxt
Position 2198: 1.0590689247142342e-05
Position 530: 1.0553793186501466e-05
Position 2014: 9.758656337600807e-06
Position 1737: 8.459701026364113e-06
Position 4326: 8.254344892539325e-06
Position 2935: 5.151834860787591e-06
Position 2549: 4.702656066133927e-06
Position 3076: 4.076870972548456e-06
Position 3470: 3.8230194954879585e-06
Position 3767: 3.751560448260114e-06
Position 2068: 3.737137713576182e-06
Position 246: 3.5384533081089226e-06
Position 2046: 3.5108258338550005e-06
Position 2751: 3.443528173547963e-06
Position 1810: 3.2330987731825433e-06
Position 2155: 2.827516685882163e-06
Position 2109: 2.738742803943332e-06
Position 3361: 2.6388935587854697e-06
Position 170: 1.0165171458717557e-06
Position 1617: 8.196857644749143e-07
Position 1626: 7.432424207194528e-07
Position 3274: 7.176028408775514e-07
Position 3372: 6.890126237469768e-07
Position 2562: 6.481691339529441e-07
Position 414: 6.118334450516496e-07
Position 4224: 5.882206478748798e-07
Position 3341: 2.3045190721912413e-07
Position 365: 1.6237104709736072e-07
Position 2532: 1.3422845470636071e-07
Position 3495: 1.1193504758727601e-07
Position 3860: 1.029999006893606e-07
Position 3408: 8.425012298658522e-08
Position 659: 8.201652708906994e-08
Position 3184: 5.067052031782784e-08
Position 36: 3.678387690085573e-08
Position 30: 1.9383946859100278e-08
Position 368: 9.073149786739735e-09
Position 348: 6.859829673693686e-09
Position 3829: 6.619201887412427e-09
Position 1962: 6.1641742397372065e-09
Position 2011: 3.6416906791829803e-09
Position 602: 2.9932259867637135e-09
Position 509: 1.668993864792729e-09
Position 517: 8.890079762693625e-10
Position 2097: 5.525421127180979e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1719: 0.997954231858068
Position 2648: 0.9976913424888244
Position 3636: 0.9974066818852946
Position 3052: 0.7749618836244656
Position 1078: 0.6637960079082542
Position 2343: 0.5752249847993778
Position 3183: 0.5524669491138646
Position 4947: 0.40358183433398476
Position 3215: 0.2942115803027059
Position 2522: 0.24789554498237107
Position 1527: 0.19724224495327566
Position 4561: 0.17242055791693386
Position 4532: 0.14037021864290578
Position 4917: 0.10571499010055237
Position 3218: 0.09901525787182912
Position 4437: 0.09851773635628593
Position 2319: 0.06843381740101319
Position 2493: 0.06253784784204466
Position 4692: 0.04987244844861521
Position 275: 0.03983641839562755
Position 4330: 0.032269367386732084
Position 3829: 0.03058595618359019
Position 4444: 0.029039589306875294
Position 4369: 0.025661825931069353
Position 108: 0.02166482553486476
Position 4307: 0.0195814311794102
Position 3907: 0.018294279996429342
Position 4828: 0.017197951792795537
Position 316: 0.016524896435014265
Position 4374: 0.013629165876747631
Position 5373: 0.013084686708940571
Position 4275: 0.01216199714924355
Position 3945: 0.01162871924401034
Position 5250: 0.009572234430003948
Position 5727: 0.009385767489600834
Position 4301: 0.00861562813965237
Position 506: 0.008425403233441993
Position 132: 0.008395811464627886
Position 4481: 0.008192166242205173
Position 110: 0.004137527548587209
Position 3846: 0.004064565871431081
Position 3376: 0.0035899951576033027
Position 1398: 0.003475216027347816
Position 5651: 0.0034666650316950197
Position 793: 0.0034464855940767466
Position 2136: 0.003407561383640401
Position 3974: 0.003308507140861338
Position 5780: 0.003268154536837279
Position 4888: 0.0025277303390846754
Position 4956: 0.0019688631057518816
Position 813: 0.001936179796161271
Position 517: 0.0019355168468635363
Position 1181: 0.0019125894399531524
Position 847: 0.0014417897769452492
Position 3984: 0.0011784733738209837
Position 2854: 0.00113853929391197
Position 1155: 0.0011229660685647851
Position 4795: 0.0010614348514874127
Position 5471: 0.0010272336150911633
Position 5791: 0.0010225433369714582
Position 4406: 0.0009439951402993938
Position 2373: 0.0008773280139004727
Position 2907: 0.0008321068620453208
Position 2392: 0.0008142484678401085
Position 5442: 0.0008019759594470288
Position 1560: 0.0008000374601138955
Position 5311: 0.0007979168974966986
Position 1335: 0.0007584841263380659
Position 2206: 0.0007382488832121441
Position 1855: 0.0006629824019645474
Position 1178: 0.0006501535286734868
Position 4487: 0.0006251131638202929
Position 333: 0.000613475358887308
Position 741: 0.0005587889051311858
Position 239: 0.000518719158534949
Position 1755: 0.0005173423370112519
Position 1151: 0.0005155042215585761
Position 1158: 0.0004846060518469853
Position 5290: 0.0004173576080802457
Position 2218: 0.000413132883983535
Position 2091: 0.00041298865406251057
Position 168: 0.0003687084646205435
Position 4143: 0.00035459947036963244
Position 4311: 0.00032210991559980154
Position 1167: 0.0003173985957917486
Position 4997: 0.00030499058991108704
Position 1017: 0.0002906440593813749
Position 2150: 0.00028971316234567795
Position 4148: 0.00027825602361983374
Position 5096: 0.0002671602793243439
Position 916: 0.0002538190201501741
Position 1737: 0.00024706026874407426
Position 3443: 0.00022892037503385924
Position 570: 0.00021385493838806477
Position 3924: 0.00020399387550237356
Position 1375: 0.0001904766826852238
Position 143: 0.00018909163068944298
Position 4536: 0.00018272725539654255
Position 5810: 0.0001626582414689021
Position 1992: 0.00016078384918266755
Position 1980: 0.00015073506335169763
Position 2554: 0.00014172686910674773
Position 879: 0.0001380539284348833
Position 1864: 0.0001371637581163855
Position 4058: 0.00013504918294296851
Position 4107: 0.00013257146238448875
Position 180: 0.00012638083097754645
Position 744: 0.00012052784642622443
Position 3063: 0.00011170369394061893
Position 4567: 0.0001106838099729842
Position 1340: 0.00010261283327054568
Position 1470: 0.00010110634486989422
Position 995: 0.0001008959115174178
Position 2670: 9.985457170806148e-05
Position 442: 9.727308895667986e-05
Position 484: 9.029482147063815e-05
Position 2058: 8.55554287712773e-05
Position 1194: 8.550785171306838e-05
Position 3464: 8.073005866212932e-05
Position 2041: 7.977069798589305e-05
Position 2004: 7.903080550658296e-05
Position 1793: 6.943813942029182e-05
Position 1311: 6.589621152630199e-05
Position 3450: 6.556659016364464e-05
Position 957: 6.227464487921139e-05
Position 1084: 5.003542226448876e-05
Position 3609: 4.2867694669796283e-05
Position 2868: 4.126683837820597e-05
Position 153: 3.9713764125931804e-05
Position 973: 3.922838046635722e-05
Position 2880: 3.764956920689148e-05
Position 3012: 3.1725925868451526e-05
Position 1223: 2.7165193432107396e-05
Position 1828: 2.530873749059875e-05
Position 2208: 1.893049694536949e-05
Position 1769: 1.732965731414964e-05
Position 399: 1.7216199513116998e-05
Position 2539: 1.6618063264037955e-05
Position 3682: 1.6385929266671608e-05
Position 819: 1.586207409996545e-05
Position 1917: 1.2059724296911423e-05
Position 1626: 1.1033372363096563e-05
Position 992: 1.0426216894275906e-05
Position 1962: 9.376683971447218e-06
Position 595: 9.151736224350755e-06
Position 3243: 8.500485318001637e-06
Position 3492: 8.413472422813682e-06
Position 1025: 7.90131046165011e-06
Position 218: 7.758369847638353e-06
Position 3476: 7.659753673315552e-06
Position 3550: 7.3261994604935225e-06
Position 2865: 7.205716608314429e-06
Position 3422: 7.029835850114408e-06
Position 616: 6.9568093394815214e-06
Position 576: 6.787189826739802e-06
Position 3341: 5.105032176735423e-06
Position 2607: 2.830257017967061e-06
Position 2916: 2.5954104269188487e-06
Position 206: 2.1907407492959054e-06
Position 3084: 2.0494574374045058e-06
Position 2182: 1.7527703261532119e-06
Position 3225: 1.7470485301017202e-06
Position 2728: 1.5750109369058238e-06
Position 2083: 1.368764078069883e-06
Position 1914: 1.2676461341323783e-06
Position 1870: 1.2306133112963046e-06
Position 277: 1.1399590764040642e-06
Position 3121: 8.407062112443699e-07
Position 3096: 7.880112077498871e-07
Position 67: 7.772781665115212e-07
Position 2783: 7.164865192938984e-07
Position 2819: 5.40393488040326e-07
Position 2798: 5.300502861451056e-07
Position 4121: 4.777015560372583e-07
Position 2801: 4.2935310466739473e-07
Position 2046: 3.218184976392889e-07
Position 3719: 1.054776154102494e-07
Position 4126: 4.3799814188567383e-08
Position 3582: 4.344563310154153e-08
Position 3725: 1.3675655642701827e-08
Position 61: 5.810281726005933e-09
Position 186: 3.888914167314797e-09
Position 195: 4.3411688745962587e-10
Position 3755: 2.2643985691775378e-11
Position 188: 2.196012483686857e-12
