Gene = Rab3-GAP
Position 4806: 0.006627214611648048
Position 2849: 0.005152715102080788
Position 361: 0.00505887266601116
Position 4685: 0.004752578743767829
Position 4072: 0.004558552783945465
Position 732: 0.003762272636814632
Position 4092: 0.00348479633397707
Position 3566: 0.0033352380755216826
Position 2997: 0.0032177972423602813
Position 3809: 0.0032147462115474862
Position 4447: 0.003054488893830232
Position 855: 0.002827917958456845
Position 828: 0.0022352526465229425
Position 3380: 0.0021816671229699307
Position 4755: 0.0016605481131149265
Position 264: 0.001218759203218833
Position 927: 0.001144708765598604
Position 1939: 0.001136553058309505
Position 1439: 0.001010752139546108
Position 825: 0.0009378754599856902
Position 4015: 0.0008784887101938721
Position 4285: 0.0007747602037300995
Position 4588: 0.0007268918358026133
Position 3614: 0.0006938790666774583
Position 3536: 0.0005843907095908675
Position 3242: 0.0005571157962564375
Position 3226: 0.00047773481956352366
Position 3651: 0.00042442044489328004
Position 2391: 0.0004158802106758044
Position 4838: 0.0003828273714481327
Position 1983: 0.0003769753717283163
Position 529: 0.00034762731991999293
Position 3545: 0.00033328703943269055
Position 3169: 0.00032187415985015177
Position 3056: 0.0003198353718375405
Position 2880: 0.0002661756032283878
Position 1901: 0.00024153462185698364
Position 4210: 0.00024111828208301753
Position 735: 0.00022513344526464487
Position 4386: 0.00016010532522428905
Position 583: 0.0001528711078576258
Position 3611: 0.00014998182525359792
Position 235: 0.00014937601973909678
Position 4494: 0.0001472996527520779
Position 2908: 0.00013459986838700334
Position 1447: 0.00013160828290452787
Position 630: 9.585498350880804e-05
Position 3030: 9.065950954505494e-05
Position 3050: 6.335077469705009e-05
Position 552: 5.831626270967975e-05
Position 1583: 5.539694299934756e-05
Position 4080: 4.913734128914574e-05
Position 4792: 4.291975709521302e-05
Position 4330: 3.310841502260784e-05
Position 369: 2.273350178963765e-05
Position 3071: 1.9909274368825133e-05
Position 261: 1.9886970400602585e-05
Position 3045: 1.7659374726887976e-05
Position 404: 1.5104688046627524e-05
Position 127: 1.437149016089065e-05
Position 2929: 1.1601310024663549e-05
Position 531: 9.322629632668743e-06
Position 3026: 8.114085444189512e-06
Position 558: 7.383883214120906e-06
Position 2689: 6.7920699844160525e-06
Position 4123: 5.349686688164304e-06
Position 140: 4.748658933335797e-06
Position 108: 2.8846509450656594e-06
Position 579: 2.0525006390491255e-06
Position 2724: 1.1218116842389482e-06
Position 380: 1.0523365522105623e-06
Position 72: 8.785304633926174e-07
Position 131: 4.610224473502367e-07
Position 473: 2.7431591565267636e-07
Position 313: 2.0201582394133068e-07
Position 76: 1.0181297975795024e-07
Position 82: 4.8161375080651116e-08
Position 113: 4.433564246307226e-08
Position 307: 3.2369459233919796e-08
Position 2815: 2.960630007748232e-08
Position 118: 2.706346935439755e-08
Position 2882: 1.3798757598410368e-08
Position 636: 1.0191892357436406e-08
Position 538: 8.814279214794688e-09
Position 547: 8.365743282777537e-09
Position 55: 5.59280725778484e-14
