Gene = barr
Position 2976: 9.345367989736583e-06
Position 279: 5.355886546159918e-06
Position 3102: 4.678940044476362e-06
Position 1679: 3.7902055502865747e-06
Position 1327: 3.2136185937797358e-06
Position 1051: 2.5822079140432937e-06
Position 2706: 2.088384144932225e-06
Position 414: 1.4933295059858398e-06
Position 3096: 1.3927599397133981e-06
Position 990: 1.08969286398433e-06
Position 155: 1.034418281777517e-06
Position 373: 5.48481993606137e-07
Position 411: 2.9111478115067677e-08
Position 978: 2.8344991392580118e-08
Position 339: 2.5388983269135128e-08
Position 1112: 2.3957352776626404e-08
Position 2562: 8.158601193643827e-09
Position 2416: 8.124034265153266e-09
Position 2291: 7.826229519233472e-09
Position 2656: 4.262137525059355e-09
Position 2813: 3.9988282144302954e-09
Position 2250: 3.738737811454776e-09
Position 2547: 2.953240860884681e-09
Position 1705: 1.9432060456422007e-09
Position 1897: 1.4938365683374736e-09
Position 910: 1.4137705889648568e-09
Position 1792: 7.065449753821861e-10
Position 2029: 1.2674253948891158e-10
Position 1745: 6.777264870169043e-11
Position 605: 1.9354390472218794e-11
Position 2605: 1.6640692822259472e-11
Position 2119: 3.1471698010091855e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2640: 0.9973056580942592
Position 1017: 0.853412513001806
Position 645: 0.4430228028635971
Position 316: 0.3979212636884322
Position 353: 0.22694818720573617
Position 665: 0.15067172726457118
Position 396: 0.10534725950303205
Position 1036: 0.10164532906587845
Position 2290: 0.04594730139760632
Position 289: 0.04189766359797625
Position 2250: 0.03606522830831966
Position 678: 0.03357336624820539
Position 328: 0.026659229799100227
Position 373: 0.023811242337774638
Position 787: 0.021246381397120172
Position 577: 0.018309209831486477
Position 2267: 0.014412963336708925
Position 1448: 0.013816855074668177
Position 2142: 0.012066512922727535
Position 1039: 0.010063072691929876
Position 1931: 0.009931798044022118
Position 1400: 0.007688687249550239
Position 140: 0.007502201583587454
Position 448: 0.006740543766236955
Position 784: 0.0037201036744586016
Position 357: 0.003218601717437619
Position 745: 0.0031031061640654405
Position 1320: 0.002232959546051261
Position 2727: 0.0016978260866238192
Position 1050: 0.0016154208328882848
Position 3102: 0.001301150580096434
Position 1626: 0.0012511715511270521
Position 689: 0.0008955525676769958
Position 2670: 0.0008686999602635347
Position 1495: 0.0008425141564282913
Position 2016: 0.0008014253833307214
Position 149: 0.0007775132871366573
Position 2093: 0.0007321949873179666
Position 2028: 0.0007080166005029207
Position 2866: 0.0006638970972503089
Position 3013: 0.0006112501684581832
Position 3176: 0.0005192321407221873
Position 1986: 0.0004837644693356471
Position 1102: 0.0004742537644807148
Position 868: 0.00046960126085651656
Position 542: 0.0004412159795302665
Position 1900: 0.00039264194310399057
Position 1280: 0.0003436558729262682
Position 3019: 0.0002839423088112844
Position 529: 0.0002748027434218055
Position 2003: 0.00023634583456849474
Position 3115: 0.00014773146637079757
Position 459: 0.00013147841374129115
Position 2823: 0.00012374909805487662
Position 1743: 0.00011297666561590504
Position 692: 0.0001081520425405358
Position 2778: 9.425880512221672e-05
Position 2943: 9.403333904297956e-05
Position 422: 8.793343656972292e-05
Position 753: 8.742614958817607e-05
Position 2802: 6.816326314298896e-05
Position 1295: 6.273717706778304e-05
Position 1568: 5.8906868231624015e-05
Position 1171: 5.559134759372254e-05
Position 1134: 5.129580909145067e-05
Position 2706: 4.9116658714473635e-05
Position 3195: 4.828389806229455e-05
Position 940: 4.361492784197443e-05
Position 235: 4.26742136008461e-05
Position 2820: 3.379758106727591e-05
Position 1179: 2.9686070366746067e-05
Position 703: 2.7902640555138843e-05
Position 3130: 2.5637698001799553e-05
Position 2784: 2.465373868546645e-05
Position 465: 2.361861296172664e-05
Position 3153: 2.278092592613214e-05
Position 2679: 1.0878612350610553e-05
Position 761: 5.84578830426839e-06
Position 2946: 5.409823495801242e-06
Position 2973: 1.7654250653338242e-06
Position 189: 4.420259027785982e-07
Position 3180: 3.7236099345881317e-07
Position 223: 1.1202695262461066e-07
Position 216: 8.461636147872185e-08
Position 174: 5.809793342117626e-08
Position 160: 4.8536729161521476e-08
Position 811: 5.272920236512371e-11
Position 546: 3.308375293582555e-11
Position 829: 2.372323311094469e-11
