Gene = Ndfip
Position 150: 0.0005897743784138437
Position 1343: 0.0005036569084955316
Position 1441: 0.00043736496412354715
Position 1607: 0.00035652399855504147
Position 4634: 0.0003023714526179007
Position 763: 0.0002388562827121823
Position 631: 0.00020606444544734115
Position 566: 0.00011439609463939621
Position 981: 8.30707458160333e-05
Position 1493: 7.249003170495253e-05
Position 1174: 5.41965896197001e-05
Position 668: 5.0026630856531224e-05
Position 2160: 3.779032346952181e-05
Position 1369: 9.694094179827091e-06
Position 94: 6.316089909851982e-06
Position 156: 5.513417111279847e-06
Position 280: 2.9151478940341093e-06
Position 374: 2.863841603251814e-06
Position 277: 1.979160923392306e-06
Position 110: 1.339823324217341e-06
Position 409: 9.689644774717308e-07
Position 370: 8.15900972186598e-07
Position 182: 4.1754016666154934e-07
Position 312: 1.425018895141649e-07
Position 300: 1.3322564125070044e-07
Position 427: 8.887377679760475e-08
Position 381: 6.379469356038519e-08
Position 99: 3.894345813040473e-08
Position 456: 3.3870988874538174e-08
Position 240: 2.634341532854904e-08
Position 223: 2.3013682988666618e-08
Position 288: 7.876308915733392e-09
Position 247: 7.545564843293623e-10
Position 68: 1.0464002078121002e-10
Position 242: 2.393131654272723e-11
Position 225: 2.0260352127289948e-13
Position 317: 2.651223445825293e-14
Position 326: 1.8289997442561413e-14
Position 227: 8.783507927434914e-15
