Gene = Zmynd10
Position 573: 2.956427215793928e-08
Position 239: 2.1052471489251806e-08
Position 742: 1.564062060067553e-08
Position 756: 1.5044482537630103e-08
Position 164: 1.0675116609456658e-08
Position 242: 1.0380868486689873e-08
Position 236: 1.0286191816910659e-08
Position 452: 8.70560716543885e-09
Position 122: 8.56089571412769e-09
Position 173: 3.842833413755073e-09
Position 182: 1.6819322257244482e-09
Position 218: 1.5244017182037932e-10
Position 248: 1.054623945633898e-10
Position 199: 6.341827093432343e-11
Position 124: 5.4479820474857574e-12
