Gene = ninaC
Position 1738: 2.1796171410612706e-05
Position 5187: 2.178355599738718e-05
Position 5996: 2.0752087807840027e-05
Position 2514: 1.964926518164722e-05
Position 1415: 1.772023544088095e-05
Position 2539: 1.6871974174350215e-05
Position 2822: 1.6150005022869917e-05
Position 1495: 1.533333323472577e-05
Position 991: 1.4820913873434037e-05
Position 3648: 1.3772186037605337e-05
Position 2292: 1.3713870657264081e-05
Position 1364: 1.3565345949266653e-05
Position 4781: 1.3162171784489984e-05
Position 5423: 1.0943837258953577e-05
Position 5352: 1.0221546083772857e-05
Position 3960: 9.956966227329886e-06
Position 6217: 9.56123532294696e-06
Position 4275: 8.373370667354464e-06
Position 63: 7.84161584402522e-06
Position 4382: 6.700960231097038e-06
Position 3929: 6.4432092805435395e-06
Position 5174: 5.466605525956731e-06
Position 451: 5.381152315146358e-06
Position 4293: 5.3291953560647635e-06
Position 6005: 5.326136907560215e-06
Position 4192: 5.306145331161206e-06
Position 2217: 4.592527014413686e-06
Position 2027: 4.2353011894833914e-06
Position 2703: 3.7424640098832215e-06
Position 3043: 3.691555580892381e-06
Position 3598: 3.669585385050911e-06
Position 2937: 3.555546961177424e-06
Position 5333: 3.232842594619633e-06
Position 2015: 3.192650170743321e-06
Position 3859: 3.1762357285914846e-06
Position 5248: 2.4526074999879735e-06
Position 1287: 2.4074809865902114e-06
Position 1369: 1.9493563505965973e-06
Position 3737: 1.66929940825426e-06
Position 4284: 1.605928775405501e-06
Position 6429: 1.6050305373221163e-06
Position 3824: 1.5096736869206039e-06
Position 933: 1.4331792049424483e-06
Position 4262: 1.0855995733481287e-06
Position 3642: 6.49387538258784e-07
Position 3546: 6.452762772283604e-07
Position 3917: 5.811829594803499e-07
Position 1950: 5.621524077642011e-07
Position 4168: 4.56877540950003e-07
Position 3750: 4.2526124717559137e-07
Position 4419: 3.554387851655265e-07
Position 1690: 2.3618553023977053e-07
Position 861: 2.345517540306939e-07
Position 3387: 1.8551236610467954e-07
Position 42: 1.767333978778337e-07
Position 3890: 1.2674661287380447e-07
Position 1851: 1.2328263813050794e-07
Position 5226: 1.1604117420159094e-07
Position 3336: 1.1538480588178843e-07
Position 1881: 1.0730692508414095e-07
Position 168: 1.0368433237161058e-07
Position 7: 9.275352976077853e-08
Position 142: 6.682435248874957e-08
Position 713: 6.32050029412239e-08
Position 3673: 5.711896988134675e-08
Position 923: 5.659904156277239e-08
Position 653: 5.359174354585997e-08
Position 944: 5.1625254192188304e-08
Position 1843: 4.435185780663398e-08
Position 4010: 3.842874878196133e-08
Position 1276: 3.694396936309415e-08
Position 1789: 3.231683616353023e-08
Position 166: 3.102369395336078e-08
Position 3487: 2.9270225502736632e-08
Position 3887: 2.8231999399033e-08
Position 1757: 2.4317915496870707e-08
Position 4047: 2.3263325893009005e-08
Position 1720: 2.313556167776811e-08
Position 3391: 2.1642017588851602e-08
Position 1367: 1.8297633781839023e-08
Position 1578: 1.6014870357888993e-08
Position 704: 1.3887003287352296e-08
Position 6214: 1.365369469999941e-08
Position 878: 1.2934862647936892e-08
Position 978: 1.29280738377909e-08
Position 2115: 1.0023911962725788e-08
Position 1268: 8.958977535938846e-09
Position 1968: 7.770396900251473e-09
Position 6064: 5.1992655915015714e-09
Position 4113: 5.031543149182182e-09
Position 1296: 4.755671354647913e-09
Position 2177: 4.621495782379702e-09
Position 416: 4.410729275257971e-09
Position 2144: 3.450962144179681e-09
Position 774: 3.1902063613067206e-09
Position 2542: 1.9881852780429287e-09
Position 392: 9.892400417841812e-10
Position 2793: 4.867526263387974e-10
Position 4239: 2.925954802403772e-10
Position 5150: 2.2437010653683127e-10
Position 4298: 1.3488867189294176e-10
Position 1103: 9.350690153560784e-11
Position 4559: 3.845507820600714e-11
Position 5146: 3.696982333879477e-11
Position 5604: 9.392663581862135e-12
Position 1546: 1.3915059746754618e-13
Position 1407: 9.538483128421348e-14
Position 4110: 6.8559078160321766e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3700: 0.9998605491514255
Position 4258: 0.9988771711305834
Position 2003: 0.992357514507892
Position 1081: 0.9895986490443635
Position 5308: 0.9892301939584578
Position 4053: 0.9819021641414055
Position 3361: 0.9695967921593496
Position 6104: 0.9481829943629502
Position 4419: 0.9407599997588236
Position 5776: 0.9269065525472292
Position 5055: 0.9157767961707949
Position 228: 0.5481299466802462
Position 3144: 0.3966776174984489
Position 1300: 0.348298751754896
Position 3009: 0.3077594240772121
Position 399: 0.2786705603254016
Position 2684: 0.1484875428433644
Position 682: 0.07685149649997157
Position 6134: 0.048397613287146084
Position 5824: 0.039140160564458494
Position 4747: 0.028350401710568105
Position 5789: 0.026922041184517898
Position 128: 0.026618213898816526
Position 4719: 0.013172287223993216
Position 4736: 0.012602205520233244
Position 4487: 0.012194065860781058
Position 537: 0.012168071335690827
Position 2618: 0.008390251640919378
Position 489: 0.007212339895762197
Position 3208: 0.006827922910707036
Position 5516: 0.006628231944367754
Position 2444: 0.006580172848765652
Position 2640: 0.006037481405068525
Position 4135: 0.005868361529444021
Position 639: 0.005658486951043324
Position 2511: 0.005252264508759329
Position 245: 0.004033383063882193
Position 2015: 0.003985663338572238
Position 509: 0.0035761814264425097
Position 3212: 0.0031178082314149394
Position 833: 0.0031077437899770734
Position 839: 0.003047565671510324
Position 4781: 0.003036875597652658
Position 6366: 0.002741788874893161
Position 4862: 0.0025190718653777607
Position 688: 0.0024902940076395614
Position 5530: 0.002258651064649867
Position 5849: 0.0022307306966545468
Position 4773: 0.00197410447702538
Position 5542: 0.0019156297291796187
Position 345: 0.001912219203386636
Position 512: 0.0018806865602868266
Position 4430: 0.0017319560275319557
Position 553: 0.0016786720806088085
Position 2534: 0.0016676933362355945
Position 6319: 0.0016054448714931961
Position 2513: 0.0015931014622937976
Position 4473: 0.0014146376909515118
Position 6584: 0.001408527392556636
Position 6370: 0.0012722869826550577
Position 860: 0.0010832264378674474
Position 2627: 0.0009941594438625074
Position 4752: 0.000977048871585997
Position 3055: 0.0009573054382509231
Position 5479: 0.0009326740968394799
Position 1555: 0.0008884117195369525
Position 134: 0.0008350417898466128
Position 518: 0.0007836795661400368
Position 2474: 0.0007502461965251154
Position 2399: 0.0007364125266188764
Position 427: 0.0007346010439656953
Position 1704: 0.0007304217230170658
Position 2027: 0.000719676197989645
Position 4959: 0.0006429787941500671
Position 2453: 0.0006146183332852507
Position 495: 0.000570580127297387
Position 2045: 0.0005218134164449576
Position 2081: 0.00051599605239427
Position 270: 0.0005128001388618911
Position 1488: 0.0005108088661623885
Position 653: 0.0004974348867975392
Position 6236: 0.0004594833334100857
Position 5969: 0.00045689383451974377
Position 6538: 0.00045058494983786143
Position 4102: 0.0004480194747535237
Position 2798: 0.00044684170928380195
Position 6547: 0.0004199675042065921
Position 1881: 0.0003973340193664807
Position 5878: 0.0003489458302680534
Position 335: 0.00034796751070422053
Position 6465: 0.000342902322299822
Position 800: 0.00033725693272901373
Position 1726: 0.00032964608780681424
Position 1100: 0.00026630908980959504
Position 5062: 0.00024266923451674884
Position 456: 0.0002297768260594942
Position 1685: 0.00022860354544437228
Position 1273: 0.00020080891024017308
Position 5966: 0.00017952881778590638
Position 5186: 0.00017788230110992633
Position 5407: 0.00017508960857732218
Position 624: 0.00016762587838130586
Position 5632: 0.00016237195936121126
Position 4274: 0.00015866108731945857
Position 1364: 0.00015265529861536442
Position 785: 0.000143724076251907
Position 1501: 0.0001356801230524761
Position 5894: 0.00013222002989870228
Position 5629: 0.00012589953290436095
Position 6149: 0.00011286869585610613
Position 2259: 0.00010240234917600931
Position 1552: 0.00010167369950614234
Position 749: 0.00010139581767321627
Position 596: 9.97610836969454e-05
Position 1729: 9.302918606025477e-05
Position 3717: 8.556537141519675e-05
Position 5551: 8.204727399407127e-05
Position 5458: 8.189120489623353e-05
Position 878: 7.858032566250225e-05
Position 5159: 7.569584419312727e-05
Position 466: 7.406984331008207e-05
Position 5571: 7.285960613900322e-05
Position 6258: 6.896396990284644e-05
Position 6335: 6.886408492794849e-05
Position 696: 6.57574979140906e-05
Position 1930: 6.125331236609094e-05
Position 2762: 5.9609879188051156e-05
Position 3399: 5.5100498119253775e-05
Position 2555: 5.367835837306258e-05
Position 5833: 5.1558223828913855e-05
Position 1103: 5.047923491311804e-05
Position 4382: 4.706745617831816e-05
Position 3284: 4.5918170702781564e-05
Position 1321: 4.057014149166105e-05
Position 5635: 3.8093334539127936e-05
Position 6089: 3.688003399546856e-05
Position 2459: 3.586220625198563e-05
Position 2838: 3.51913437181977e-05
Position 1777: 3.427474587472848e-05
Position 3895: 3.425834208304105e-05
Position 5240: 3.360158582918792e-05
Position 6382: 2.8031702450149294e-05
Position 2366: 2.650328294440607e-05
Position 1578: 2.548502819681998e-05
Position 1762: 2.44121166166793e-05
Position 4199: 2.391922854883531e-05
Position 2502: 2.331838538162918e-05
Position 3378: 2.225517365893192e-05
Position 1714: 2.1635906147912282e-05
Position 5411: 2.067535064421653e-05
Position 2575: 1.879426607966635e-05
Position 4930: 1.8450663286869847e-05
Position 5638: 1.5455599322256713e-05
Position 5692: 1.5113808746412783e-05
Position 611: 1.4899687192797288e-05
Position 158: 1.4457971153434293e-05
Position 3737: 1.3892836457942581e-05
Position 6214: 1.3198152574930452e-05
Position 1764: 1.2773045806698498e-05
Position 1645: 1.2657560127427568e-05
Position 6403: 1.1241617382973337e-05
Position 3383: 1.08660559386454e-05
Position 5108: 1.085090762051027e-05
Position 1927: 8.84110189284009e-06
Position 2905: 6.272124046728266e-06
Position 1459: 6.084150372657334e-06
Position 1120: 5.94953037750044e-06
Position 4495: 5.856409720713132e-06
Position 5716: 5.725961196235276e-06
Position 1942: 5.62999681057076e-06
Position 3164: 4.9837909248648166e-06
Position 6077: 4.094473897195812e-06
Position 1576: 3.877989496069439e-06
Position 5393: 3.828810168190317e-06
Position 4010: 3.7010175657227354e-06
Position 4023: 3.26192582972103e-06
Position 3901: 3.0714362314614874e-06
Position 5437: 2.8787580453369286e-06
Position 6015: 2.552428131872187e-06
Position 5989: 2.3802000304020226e-06
Position 5984: 2.2186243216635193e-06
Position 288: 2.13525930141218e-06
Position 101: 2.0248108607462768e-06
Position 4084: 1.7749524037997488e-06
Position 4165: 1.6509719341199888e-06
Position 3808: 1.6333463921531133e-06
Position 140: 1.4929361103703663e-06
Position 4235: 1.375063177959679e-06
Position 3943: 1.3657822034229905e-06
Position 3804: 8.608067844561707e-07
Position 2102: 7.880792744900293e-07
Position 3946: 7.052086408260538e-07
Position 4280: 5.582046653352352e-07
Position 2171: 3.4690917014712537e-07
Position 3859: 3.215720218097005e-07
Position 4283: 3.1362546927955445e-07
Position 4268: 2.9860800566660187e-07
Position 2099: 2.8991245955069737e-07
Position 4142: 2.7812086208472167e-07
Position 4320: 2.724221289790184e-07
Position 4239: 2.215051091177534e-07
Position 4547: 2.1829635866036244e-07
Position 4298: 2.1574695443693244e-07
Position 4230: 1.369457578968544e-07
Position 4531: 1.338779663981003e-07
Position 4192: 1.3045585532717237e-07
Position 4159: 8.867079969971256e-08
Position 4203: 8.48643825235627e-08
Position 163: 7.080874846451996e-08
Position 56: 4.608324595828215e-08
Position 4501: 4.0006869974528376e-08
Position 274: 2.4427897070578305e-08
Position 3865: 2.1430129110951968e-08
Position 176: 2.0217609274298763e-08
Position 4337: 1.8711610219659404e-08
Position 4535: 1.7156103382148124e-08
Position 1148: 1.6705554200254025e-08
Position 3984: 1.6637592701867106e-08
Position 202: 4.622631474385989e-09
Position 192: 3.929610021704957e-09
Position 90: 3.6560918589544056e-09
Position 4553: 3.101621800357919e-09
Position 183: 2.893418203917116e-10
