Gene = Atac2
Position 317: 0.00028009638410662934
Position 1561: 0.00026792292608458323
Position 2483: 0.00025500156158386614
Position 103: 0.0002343863976612959
Position 2245: 0.00018229441272804182
Position 1083: 0.00018112190318854106
Position 1265: 0.00014415368785649003
Position 2294: 0.0001237145233509477
Position 2317: 0.00012076023115686748
Position 1672: 0.00010579233483898776
Position 1387: 0.00010436471889703236
Position 610: 8.72044722675155e-05
Position 1754: 8.408097308715027e-05
Position 876: 7.275965560227764e-05
Position 2322: 4.8941803340396264e-05
Position 594: 3.883894743202978e-05
Position 224: 3.218210080148526e-05
Position 2364: 2.8145425522993905e-05
Position 2582: 2.3729076845550972e-05
Position 631: 2.3177516811304152e-05
Position 438: 1.900316880247198e-05
Position 2638: 1.6887497588956556e-05
Position 879: 1.1981536933129881e-05
Position 2555: 1.1916122513308084e-05
Position 1236: 1.1104047432254878e-05
Position 272: 6.915126625304016e-06
Position 553: 6.848187087756698e-06
Position 256: 5.41796078800134e-06
Position 678: 4.48794176142658e-06
Position 2629: 4.1283601715058495e-06
Position 1346: 3.2104542328528703e-06
Position 277: 2.570201397646135e-06
Position 84: 2.325251064547119e-06
Position 723: 1.974638285673726e-06
Position 675: 1.7790769767211416e-06
Position 511: 1.552789223075557e-06
Position 1168: 1.490826633906637e-06
Position 1143: 1.317830987671368e-06
Position 817: 1.1063968142300688e-06
Position 826: 8.705284352290433e-07
Position 1093: 8.56655611335815e-07
Position 854: 7.710366651102101e-07
Position 837: 7.424256294108622e-07
Position 451: 7.423812798315394e-07
Position 882: 3.0886915957829603e-07
Position 634: 2.7511623292904716e-07
Position 752: 2.160482916280667e-07
Position 903: 2.0334769285238214e-07
Position 733: 1.9787439028396062e-07
Position 241: 1.9452378754850587e-07
Position 1103: 1.735805205011825e-07
Position 823: 1.1356448357503312e-07
Position 708: 9.882739398292087e-08
Position 1115: 5.7559942176013654e-08
Position 1100: 5.280551957830174e-08
Position 160: 3.480560655257864e-08
Position 215: 3.428113390183963e-08
Position 1097: 3.1310651753232915e-08
Position 136: 2.770031747374207e-08
Position 1121: 1.500120763065163e-08
Position 689: 1.4422313371985648e-08
Position 601: 8.68649469739094e-09
Position 485: 7.95110680312715e-09
Position 168: 6.365680843072031e-09
Position 1140: 4.4592933271795705e-09
Position 895: 1.800447126183571e-09
Position 154: 3.301291821542173e-12
