Gene = tup
Position 918: 1.247587903135904e-08
Position 19326: 1.0585715499034301e-08
Position 17012: 4.892639496872583e-09
Position 9: 2.9795533941942876e-12
Position 17034: 2.5158562252278485e-13
Position 19212: 1.836176446585246e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 19142: 0.9999114586919037
Position 19363: 0.9916587196850212
Position 20055: 0.9899364389451324
Position 15601: 0.9862896979299478
Position 16737: 0.9805948304652782
Position 18960: 0.9565407114916155
Position 20347: 0.664538370668033
Position 16977: 0.549775747080771
Position 17963: 0.47769652210939173
Position 21086: 0.2835864246552144
Position 16933: 0.24566107259407793
Position 16924: 0.1726594357373051
Position 17742: 0.16615835697261883
Position 17338: 0.16330400388575658
Position 16001: 0.09958962413257101
Position 20800: 0.0790025310944612
Position 17553: 0.0699614994054131
Position 1332: 0.05369192852468104
Position 17724: 0.04594849834222612
Position 15041: 0.04061355940711548
Position 16109: 0.025937127991253254
Position 546: 0.021586598437683128
Position 17369: 0.01756786527771755
Position 17513: 0.012203892038385785
Position 21506: 0.009060270284984859
Position 21533: 0.008067416897013423
Position 21669: 0.007497603861768733
Position 17507: 0.0067710132684526535
Position 21223: 0.0066708923764825165
Position 19366: 0.006382966598166824
Position 18133: 0.006021451314118974
Position 16779: 0.005420762114584081
Position 20810: 0.005416807260541005
Position 17527: 0.0052077242557000475
Position 17292: 0.004984171209623248
Position 17536: 0.0038190045609655973
Position 18156: 0.0037234343424247932
Position 18906: 0.0036329785301348477
Position 18569: 0.003475399473662568
Position 20757: 0.0032962104822871273
Position 20929: 0.003037710593076805
Position 178: 0.002665091778518964
Position 21536: 0.0025121206730624717
Position 21695: 0.0024776076350049993
Position 21493: 0.0023918320668594195
Position 11937: 0.002349702299081446
Position 18793: 0.002344567121277163
Position 17419: 0.00233314135656503
Position 754: 0.0023116504885778637
Position 21745: 0.002095268135545573
Position 19943: 0.0020067365792471635
Position 1022: 0.001992359916774771
Position 16454: 0.0019392585785261147
Position 6721: 0.0018667030773766495
Position 20788: 0.0016882837927173332
Position 19821: 0.0016008847213208046
Position 986: 0.0015718357091897815
Position 856: 0.0015151330278106642
Position 9559: 0.001143277158649251
Position 20591: 0.0010914530437546041
Position 17196: 0.0010892694616079078
Position 17845: 0.0009765191430408609
Position 19453: 0.0009687625654926784
Position 17128: 0.0008885561379690413
Position 20328: 0.0008088656891568656
Position 18201: 0.0007975032197611434
Position 6335: 0.0007429062506390526
Position 10043: 0.0007072604415374506
Position 6352: 0.0006765669115215635
Position 17802: 0.000672330636807506
Position 1447: 0.0006269761315713012
Position 17021: 0.0005842147664290624
Position 20582: 0.0005648383239064404
Position 18387: 0.0005498935337903743
Position 847: 0.0005360912506910878
Position 16269: 0.0005313869727391158
Position 1133: 0.0005006565003380947
Position 478: 0.0004964836096707832
Position 17146: 0.0004476071255867848
Position 17166: 0.0004403643938040132
Position 16019: 0.0003263322423192599
Position 6514: 0.00030770043311074925
Position 18550: 0.00026635166618579214
Position 19416: 0.00026610663248718264
Position 415: 0.0002443846023507383
Position 18991: 0.00023516885471844433
Position 18119: 0.00021480859939054586
Position 504: 0.00020851288964494376
Position 672: 0.00020628215115558297
Position 1452: 0.00017547180605409184
Position 955: 0.0001733945923716595
Position 713: 0.00016856764716541498
Position 14201: 0.00013987932731608781
Position 297: 0.00013759319635193995
Position 88: 0.00012785036758465043
Position 261: 0.00010798222216220783
Position 19396: 0.00010495335565117241
Position 457: 9.063787132173782e-05
Position 17213: 8.934852294954032e-05
Position 17024: 8.922793247058769e-05
Position 17672: 8.717315395249744e-05
Position 118: 8.666954176671505e-05
Position 1339: 7.584782077921913e-05
Position 1103: 6.875921230370626e-05
Position 1273: 6.681818714997662e-05
Position 18608: 6.653668885869262e-05
Position 17054: 6.0118635432164985e-05
Position 17608: 5.833186776097346e-05
Position 783: 5.433916223666922e-05
Position 20355: 5.148125843236569e-05
Position 16594: 5.002759406728673e-05
Position 900: 4.7591931479925086e-05
Position 19993: 4.75417504514274e-05
Position 16521: 4.656618097400164e-05
Position 19468: 4.556120163852325e-05
Position 1073: 4.513327580898027e-05
Position 18579: 4.389554279480499e-05
Position 15942: 4.3691605796836434e-05
Position 1361: 4.178862133759736e-05
Position 18414: 3.99835836820404e-05
Position 19185: 3.7755885026147915e-05
Position 17771: 3.741729657027129e-05
Position 407: 3.625278812996543e-05
Position 19747: 3.5768594599624895e-05
Position 16035: 3.5563409954102916e-05
Position 17059: 3.480492386325203e-05
Position 19191: 3.333592945179775e-05
Position 432: 3.290976018999277e-05
Position 15930: 2.881656568259623e-05
Position 15948: 2.7961708345360712e-05
Position 15816: 2.1263080752046346e-05
Position 19963: 1.966438848141806e-05
Position 19490: 1.8508360045837152e-05
Position 19696: 1.8156384702182237e-05
Position 19957: 1.7758824124715507e-05
Position 19527: 1.681926129510484e-05
Position 16084: 1.6556831783741336e-05
Position 14740: 1.2959938395630492e-05
Position 20136: 1.100833259682071e-05
Position 19242: 1.0707499631081238e-05
Position 20181: 9.521770941281914e-06
Position 20172: 8.622655096374021e-06
Position 16039: 8.17614030585002e-06
Position 19188: 7.682006641113244e-06
Position 16061: 7.032613170478319e-06
Position 19850: 6.716805158678509e-06
Position 19960: 5.959661385618788e-06
Position 20122: 5.8045937292361815e-06
Position 17101: 5.641092845390155e-06
Position 19685: 5.508575275889455e-06
Position 19497: 4.1370923936083725e-06
Position 696: 3.63943381214684e-06
Position 719: 2.7104057778356963e-06
Position 19375: 2.586449673833912e-06
Position 1060: 2.0530705452456464e-06
Position 910: 1.5191901364165081e-06
Position 17104: 1.5077227455497909e-06
Position 1070: 1.0915961434781752e-06
Position 17098: 1.0464818521435715e-06
Position 19296: 7.692799104750095e-07
Position 126: 5.856007789164007e-07
Position 329: 5.746769845230268e-07
Position 392: 5.592455719932319e-07
Position 19299: 5.538878920131862e-07
Position 373: 4.543878788663121e-07
Position 825: 3.909029578074522e-07
Position 19564: 3.66492717077216e-07
Position 1034: 2.807199678507463e-07
Position 822: 1.7562185827723854e-07
Position 19302: 1.7422870202446323e-07
Position 1220: 1.6035822255005848e-07
Position 1145: 1.3874661503768955e-07
Position 803: 1.2142589705869702e-07
Position 226: 9.310768099171416e-08
Position 834: 8.886916419331724e-08
Position 323: 7.588010752892666e-08
Position 623: 6.279645565460233e-08
Position 19284: 4.749438906259475e-08
Position 19278: 4.5609989760722106e-08
Position 19248: 3.7756983206434254e-08
Position 731: 2.8311592077246726e-08
Position 20000: 3.7062559627283194e-09
Position 19567: 6.696471908051936e-11
