Gene = raw
Position 28453: 1.269298570894683e-05
Position 28246: 1.2266165448576396e-05
Position 28676: 9.685118117880158e-06
Position 28273: 8.535487324051835e-06
Position 28801: 7.060356470880758e-06
Position 28886: 5.133965787545239e-06
Position 28823: 3.2605319679103995e-06
Position 29258: 3.040177265378227e-06
Position 29077: 2.8706363909688094e-06
Position 28358: 2.8667336372468516e-06
Position 28761: 2.2956806337298348e-06
Position 28683: 1.6757070549020764e-06
Position 28678: 5.38622849655063e-07
Position 28805: 2.8466466145925224e-07
Position 29129: 6.287238469828315e-08
Position 29135: 4.930697974485889e-08
Position 28207: 4.712664386033854e-09
Position 30132: 2.0119190873593815e-09
