Gene = ValRS-m
Position 2606: 0.0012807412156915243
Position 331: 0.0011626771377599078
Position 937: 0.0011357264906907414
Position 2286: 0.0011222478383399704
Position 3174: 0.0010826812136420661
Position 1027: 0.0009459341802136512
Position 2366: 0.0009242697833769842
Position 1425: 0.0008968831131562001
Position 507: 0.0008834011664089349
Position 2222: 0.0008673032437066205
Position 165: 0.0008077076389567494
Position 3055: 0.0007957292268216181
Position 1590: 0.0007845918046081142
Position 1404: 0.0007833593379213743
Position 3444: 0.0007334143617805078
Position 711: 0.0006592389677131689
Position 1509: 0.0004501645933800072
Position 817: 0.00040430750812693003
Position 1449: 0.0003855437657826742
Position 3129: 0.0003808760852443407
Position 2176: 0.0003630765681259612
Position 168: 0.0003416857151488538
Position 670: 0.0003141868543427334
Position 1137: 0.00029798193069292193
Position 2401: 0.0002562141668342592
Position 525: 0.0002550861466305705
Position 1084: 0.00024375605953630075
Position 77: 0.00024290191770849558
Position 591: 0.00023547402392299727
Position 1197: 0.00022583380285453615
Position 3038: 0.00019837511133253465
Position 2986: 0.0001884022311651787
Position 1459: 0.00015642214238343097
Position 2865: 0.00013600475538807908
Position 820: 0.00013541261861174363
Position 534: 0.00012460060888525964
Position 2132: 9.394238989234675e-05
Position 1200: 8.061453079568166e-05
Position 796: 7.083161346770287e-05
Position 334: 6.890989723048328e-05
Position 2317: 6.641464365782709e-05
Position 2122: 6.427534589301966e-05
Position 3491: 6.403258015827937e-05
Position 225: 6.101799451279259e-05
Position 546: 5.1329232537519116e-05
Position 774: 4.093417149300337e-05
Position 3319: 3.7752915427966856e-05
Position 2516: 3.5371278487349335e-05
Position 2342: 3.458195335527079e-05
Position 2371: 2.876864266001888e-05
Position 2170: 2.8046566670623456e-05
Position 3341: 2.3013698947323418e-05
Position 1254: 1.994281843050007e-05
Position 952: 1.745242410156364e-05
Position 3358: 9.428864230610436e-06
Position 102: 8.278370417755242e-06
Position 3388: 7.518891847316182e-06
Position 3428: 6.197535913798735e-06
Position 180: 3.148294125648375e-06
Position 3393: 2.186770284214798e-06
Position 3452: 1.8693001938157374e-06
Position 777: 4.745631390369486e-07
Position 199: 4.360048999087328e-07
Position 204: 3.1151472520571715e-07
Position 899: 2.705913625446648e-07
Position 187: 2.19659691941772e-07
Position 568: 1.3543061795034233e-07
Position 831: 1.0817615461130163e-07
Position 352: 1.9796760299930388e-08
Position 684: 1.235934410874372e-08
Position 281: 5.833491020285316e-09
Position 269: 3.6012402546573465e-09
Position 402: 3.033179788677487e-09
Position 409: 1.2554428246984577e-09
Position 251: 1.6845818171843026e-10
Position 416: 1.2043397467207285e-10
Position 236: 8.170300609856709e-11
Position 387: 4.288491644184663e-11
Position 372: 3.8148005285150616e-11
Position 413: 2.8857690364366176e-11
Position 562: 2.608574325678332e-11
Position 342: 2.4036773565360542e-12
Position 378: 1.0683850898192252e-14
