Gene = l(2)k05819
Position 2451: 0.07797025328872138
Position 1550: 0.06727712117084964
Position 2910: 0.06680371094851849
Position 2475: 0.06305176775253316
Position 1377: 0.04959565694155314
Position 670: 0.04565157260734181
Position 2260: 0.04311295533022526
Position 5253: 0.04159791411784938
Position 2641: 0.02546018141886038
Position 2007: 0.02074585650914362
Position 3931: 0.012366739944489585
Position 1597: 0.011375909476868402
Position 3189: 0.01101582026848614
Position 2120: 0.011007127043279623
Position 5975: 0.010790001965473825
Position 2445: 0.007405895586816105
Position 5732: 0.007360120918141826
Position 1276: 0.007089467235650598
Position 6246: 0.007057033091124524
Position 2022: 0.006773932572090888
Position 4995: 0.0058732218199833465
Position 1354: 0.004698685776560399
Position 2814: 0.004238834056856487
Position 1528: 0.004162205267029428
Position 3381: 0.0036127267940966844
Position 1984: 0.003430398319817267
Position 1264: 0.002979934588051414
Position 5636: 0.0026271589839681054
Position 1063: 0.0023731668060481183
Position 2985: 0.0019919131929483466
Position 1869: 0.001960481125760654
Position 4131: 0.0019255624444607896
Position 423: 0.0017783486893754666
Position 1253: 0.0017476120996105403
Position 1285: 0.0017223265394251735
Position 6274: 0.0016912582959262529
Position 845: 0.0015559358432850909
Position 455: 0.0015539031222566667
Position 5324: 0.0015016316538842725
Position 3607: 0.001434155055950404
Position 6034: 0.001271453691207306
Position 639: 0.0011757025170720087
Position 1450: 0.000994683535615959
Position 1399: 0.0009241119520134892
Position 5356: 0.0009088913926827397
Position 1060: 0.0007744658243911464
Position 1085: 0.0007693909620771234
Position 897: 0.0007416083105261452
Position 5703: 0.0005983676118907854
Position 5848: 0.0005659433628482954
Position 542: 0.0004617060420154187
Position 946: 0.00037305832062285786
Position 393: 0.0003529439500860017
Position 382: 0.00033719533917685895
Position 616: 0.0003252649375678552
Position 587: 0.00027161838389348444
Position 1436: 0.00026153311154177396
Position 1147: 0.00022036369420580526
Position 420: 0.0001866385177934542
Position 67: 0.00018659194086641706
Position 973: 0.00017284457204898055
Position 5483: 0.00012046243132580182
Position 2124: 0.00011275651580140475
Position 5920: 8.640203662899697e-05
Position 970: 4.195429124668058e-05
Position 125: 3.743616349367816e-05
Position 1322: 3.238228165785448e-05
Position 435: 3.0869444574705234e-05
Position 523: 2.9104465662681613e-05
Position 94: 2.3856290797281952e-05
Position 784: 2.3619998825317782e-05
Position 821: 2.076144688434231e-05
Position 556: 1.9957917658040893e-05
Position 595: 1.672382699399663e-05
Position 1777: 1.0896104819134689e-05
Position 216: 1.0812084331179963e-05
Position 119: 9.022220942643747e-06
Position 148: 8.335180313288942e-06
Position 1077: 8.299129062917432e-06
Position 836: 5.996274484289213e-06
Position 153: 3.2085263000795923e-06
Position 603: 9.420974974256736e-07
Position 174: 5.44750662854401e-07
Position 332: 1.5952308093019048e-07
Position 128: 1.1485303748187817e-07
Position 137: 1.1475270243615135e-07
Position 164: 9.079041879834061e-08
Position 544: 6.031656495514454e-08
Position 273: 8.145961074086387e-09
Position 182: 6.979523021267727e-09
Position 267: 4.128438156201841e-09
Position 243: 1.9542117974314576e-09
Position 240: 2.1245669449520742e-10
Position 286: 1.6621042159420007e-10
Position 100: 1.275603506041023e-10
Position 171: 5.068439612690352e-11
Position 309: 4.472021501487196e-11
Position 189: 2.2506590821728912e-11
Position 291: 6.611080249007907e-12
